name,title_verbatim,group_or_dept,other_affiliations,personal_url,evidence_url,notes
Patrick Ebel,Fachgebietsleiter Computational Interaction,"Fachgebiet Computational Interaction, Hasso-Plattner-Institut für Digital Engineering gGmbH",Universität Potsdam — Digital Engineering Fakultät (gemeinsame Fakultät von Universität Potsdam und HPI); die Fakultätsseite https://www.uni-potsdam.de/de/digital-engineering/forschung/fachgebiete führt diese Person als Fachgebiets-/Lehrstuhlinhaber:in der Fakultät,https://hpi.de/forschung/fachgebiete/computational-interaction/,https://hpi.de/forschung/fachgebiete/computational-interaction/,"site=Potsdam (HPI has no site outside Potsdam; all three HPI campuses are in Potsdam-Babelsberg at the Griebnitzsee, per https://hpi.de/kontakt/). No room number printed on the chair page, so the individual building could not be established; building-level detail unclear. Title taken verbatim from the 'Funktion' field of the German chair page."
Tobias Friedrich,Fachgebietsleiter Algorithm Engineering,"Fachgebiet Algorithm Engineering, Hasso-Plattner-Institut für Digital Engineering gGmbH",Universität Potsdam — Digital Engineering Fakultät (gemeinsame Fakultät von Universität Potsdam und HPI); die Fakultätsseite https://www.uni-potsdam.de/de/digital-engineering/forschung/fachgebiete führt diese Person als Fachgebiets-/Lehrstuhlinhaber:in der Fakultät | Universität Potsdam — Dekan der Digital Engineering Fakultät und Inhaber des Lehrstuhls für Algorithm Engineering (https://www.uni-potsdam.de/de/digital-engineering/fakultaet/dekanat),https://hpi.de/forschung/fachgebiete/algorithm-engineering/,https://hpi.de/forschung/fachgebiete/algorithm-engineering/,"site=Potsdam. Room 'K-2.15' on the chair page; HPI's own contact page (https://hpi.de/kontakt/) maps building letters to campuses: Campus I, Prof.-Dr.-Helmert-Str. 2-3, 14482 Potsdam-Babelsberg. All three HPI campuses lie in Potsdam-Babelsberg by the Griebnitzsee S-Bahn station, so the city assignment is Potsdam regardless of which campus. Title taken verbatim from the 'Funktion' field of the German chair page. Dean of the joint UP/HPI Digital Engineering Fakultät; the dean's-office page gives the same room K-2.15."
Holger Giese,Fachgebietsleiter Systemanalyse und Modellierung,"Fachgebiet Systemanalyse und Modellierung, Hasso-Plattner-Institut für Digital Engineering gGmbH",Universität Potsdam — Digital Engineering Fakultät (gemeinsame Fakultät von Universität Potsdam und HPI); die Fakultätsseite https://www.uni-potsdam.de/de/digital-engineering/forschung/fachgebiete führt diese Person als Fachgebiets-/Lehrstuhlinhaber:in der Fakultät,https://hpi.de/forschung/fachgebiete/systemanalyse-und-modellierung/,https://hpi.de/forschung/fachgebiete/systemanalyse-und-modellierung/,"site=Potsdam. Room 'A-2.5 (via A-2.6)' on the chair page; HPI's own contact page (https://hpi.de/kontakt/) maps building letters to campuses: Campus I, Prof.-Dr.-Helmert-Str. 2-3, 14482 Potsdam-Babelsberg. All three HPI campuses lie in Potsdam-Babelsberg by the Griebnitzsee S-Bahn station, so the city assignment is Potsdam regardless of which campus. Title taken verbatim from the 'Funktion' field of the German chair page."
Kay Giesecke,Fachgebietsleiter Artificial Intelligence and Quantitative Finance,"Fachgebiet Artificial Intelligence & Quantitative Finance, Hasso-Plattner-Institut für Digital Engineering gGmbH",Universität Potsdam — Digital Engineering Fakultät (gemeinsame Fakultät von Universität Potsdam und HPI); die Fakultätsseite https://www.uni-potsdam.de/de/digital-engineering/forschung/fachgebiete führt diese Person als Fachgebiets-/Lehrstuhlinhaber:in der Fakultät,https://hpi.de/forschung/fachgebiete/artificial-intelligence-and-quantitative-finance/,https://hpi.de/forschung/fachgebiete/artificial-intelligence-and-quantitative-finance/,"site=Potsdam. Room 'K-2.11; H-1.7' on the chair page; HPI's own contact page (https://hpi.de/kontakt/) maps building letters to campuses: Campus I, Prof.-Dr.-Helmert-Str. 2-3, 14482 Potsdam-Babelsberg. All three HPI campuses lie in Potsdam-Babelsberg by the Griebnitzsee S-Bahn station, so the city assignment is Potsdam regardless of which campus. Title taken verbatim from the 'Funktion' field of the German chair page. confidence=low on exclusivity: this chair is absent from the HPI 'Fachgebiete' overview list and appears only in the HPI Professorium and on the UP Digital Engineering Fakultät chair list; the HPI page names no other affiliation, but a parallel post elsewhere was neither confirmed nor excluded."
Ralf Herbrich,Fachgebietsleiter Artificial Intelligence and Sustainability,"Fachgebiet Artificial Intelligence and Sustainability, Hasso-Plattner-Institut für Digital Engineering gGmbH",Universität Potsdam — Digital Engineering Fakultät (gemeinsame Fakultät von Universität Potsdam und HPI); die Fakultätsseite https://www.uni-potsdam.de/de/digital-engineering/forschung/fachgebiete führt diese Person als Fachgebiets-/Lehrstuhlinhaber:in der Fakultät,https://hpi.de/forschung/fachgebiete/artificial-intelligence-and-sustainability/,https://hpi.de/forschung/fachgebiete/artificial-intelligence-and-sustainability/,"site=Potsdam. Room 'V-2.01' on the chair page; HPI's own contact page (https://hpi.de/kontakt/) maps building letters to campuses: Campus II (Villa), August-Bebel-Str. 88, 14482 Potsdam-Babelsberg. All three HPI campuses lie in Potsdam-Babelsberg by the Griebnitzsee S-Bahn station, so the city assignment is Potsdam regardless of which campus. Title taken verbatim from the 'Funktion' field of the German chair page."
Robert Hirschfeld,Fachgebietsleiter Software-Architekturen,"Fachgebiet Software-Architekturen, Hasso-Plattner-Institut für Digital Engineering gGmbH",Universität Potsdam — Digital Engineering Fakultät (gemeinsame Fakultät von Universität Potsdam und HPI); die Fakultätsseite https://www.uni-potsdam.de/de/digital-engineering/forschung/fachgebiete führt diese Person als Fachgebiets-/Lehrstuhlinhaber:in der Fakultät,https://hpi.de/forschung/fachgebiete/software-architekturen/,https://hpi.de/forschung/fachgebiete/software-architekturen/,"site=Potsdam. Room 'C-E.6' on the chair page; HPI's own contact page (https://hpi.de/kontakt/) maps building letters to campuses: Campus I, Prof.-Dr.-Helmert-Str. 2-3, 14482 Potsdam-Babelsberg. All three HPI campuses lie in Potsdam-Babelsberg by the Griebnitzsee S-Bahn station, so the city assignment is Potsdam regardless of which campus. Title taken verbatim from the 'Funktion' field of the German chair page."
Georg Kaissis,Fachgebietsleiter Digital Health: Human-Centered Transformative AI,"Fachgebiet Digital Health: Human-Centered Transformative AI, Hasso-Plattner-Institut für Digital Engineering gGmbH",Universität Potsdam — Digital Engineering Fakultät (gemeinsame Fakultät von Universität Potsdam und HPI); die Fakultätsseite https://www.uni-potsdam.de/de/digital-engineering/forschung/fachgebiete führt diese Person als Fachgebiets-/Lehrstuhlinhaber:in der Fakultät,https://hpi.de/forschung/fachgebiete/digital-health-human-centered-transformative-ai/,https://hpi.de/forschung/fachgebiete/digital-health-human-centered-transformative-ai/,"site=Potsdam. Room 'G-2.E.34' on the chair page; HPI's own contact page (https://hpi.de/kontakt/) maps building letters to campuses: Campus III, Rudolf-Breitscheid-Str. 187, 14482 Potsdam-Babelsberg. All three HPI campuses lie in Potsdam-Babelsberg by the Griebnitzsee S-Bahn station, so the city assignment is Potsdam regardless of which campus. Title taken verbatim from the 'Funktion' field of the German chair page. Title printed as 'Prof. Dr. med. Georg Kaissis'. confidence=low on second affiliations: none named on the HPI or UP pages fetched; earlier posts elsewhere were not checked because no source page named them."
Holger Karl,Fachgebietsleiter Internet-Technologien und Softwarization,"Fachgebiet Internet-Technologien und Softwarization, Hasso-Plattner-Institut für Digital Engineering gGmbH",Universität Potsdam — Digital Engineering Fakultät (gemeinsame Fakultät von Universität Potsdam und HPI); die Fakultätsseite https://www.uni-potsdam.de/de/digital-engineering/forschung/fachgebiete führt diese Person als Fachgebiets-/Lehrstuhlinhaber:in der Fakultät,https://hpi.de/forschung/fachgebiete/internet-technologien-und-softwarization/,https://hpi.de/forschung/fachgebiete/internet-technologien-und-softwarization/,"site=Potsdam. Room 'K-1.15' on the chair page; HPI's own contact page (https://hpi.de/kontakt/) maps building letters to campuses: Campus I, Prof.-Dr.-Helmert-Str. 2-3, 14482 Potsdam-Babelsberg. All three HPI campuses lie in Potsdam-Babelsberg by the Griebnitzsee S-Bahn station, so the city assignment is Potsdam regardless of which campus. Title taken verbatim from the 'Funktion' field of the German chair page."
Helene Kretzmer,Fachgebietsleiterin Computational Genomics,"Fachgebiet Computational Genomics, Hasso-Plattner-Institut für Digital Engineering gGmbH",Universität Potsdam — Digital Engineering Fakultät (gemeinsame Fakultät von Universität Potsdam und HPI); die Fakultätsseite https://www.uni-potsdam.de/de/digital-engineering/forschung/fachgebiete führt diese Person als Fachgebiets-/Lehrstuhlinhaber:in der Fakultät,https://hpi.de/forschung/fachgebiete/computational-genomics/,https://hpi.de/forschung/fachgebiete/computational-genomics/,"site=Potsdam. Room 'G3-E.09' on the chair page; HPI's own contact page (https://hpi.de/kontakt/) maps building letters to campuses: Campus III, Rudolf-Breitscheid-Str. 187, 14482 Potsdam-Babelsberg. All three HPI campuses lie in Potsdam-Babelsberg by the Griebnitzsee S-Bahn station, so the city assignment is Potsdam regardless of which campus. Title taken verbatim from the 'Funktion' field of the German chair page. Chair-page image captions locate the group in Potsdam. No second affiliation named on the pages fetched."
Anja Lehmann,Fachgebietsleiterin Cybersecurity – Identity Management,"Fachgebiet Cybersecurity – Identity Management, Hasso-Plattner-Institut für Digital Engineering gGmbH",Universität Potsdam — Digital Engineering Fakultät (gemeinsame Fakultät von Universität Potsdam und HPI); die Fakultätsseite https://www.uni-potsdam.de/de/digital-engineering/forschung/fachgebiete führt diese Person als Fachgebiets-/Lehrstuhlinhaber:in der Fakultät,https://hpi.de/forschung/fachgebiete/cybersecurity-identity-management/,https://hpi.de/forschung/fachgebiete/cybersecurity-identity-management/,"site=Potsdam. Room 'H-1.13' on the chair page; HPI's own contact page (https://hpi.de/kontakt/) maps building letters to campuses: Campus I, Prof.-Dr.-Helmert-Str. 2-3, 14482 Potsdam-Babelsberg. All three HPI campuses lie in Potsdam-Babelsberg by the Griebnitzsee S-Bahn station, so the city assignment is Potsdam regardless of which campus. Title taken verbatim from the 'Funktion' field of the German chair page."
Christoph Lippert,Fachgebietsleiter Digital Health – Machine Learning,"Fachgebiet Digital Health – Machine Learning, Hasso-Plattner-Institut für Digital Engineering gGmbH",Universität Potsdam — Digital Engineering Fakultät (gemeinsame Fakultät von Universität Potsdam und HPI); die Fakultätsseite https://www.uni-potsdam.de/de/digital-engineering/forschung/fachgebiete führt diese Person als Fachgebiets-/Lehrstuhlinhaber:in der Fakultät,https://hpi.de/forschung/fachgebiete/digital-health-machine-learning/,https://hpi.de/forschung/fachgebiete/digital-health-machine-learning/,"site=Potsdam. Room 'G-2.1.23' on the chair page; HPI's own contact page (https://hpi.de/kontakt/) maps building letters to campuses: Campus III, Rudolf-Breitscheid-Str. 187, 14482 Potsdam-Babelsberg. All three HPI campuses lie in Potsdam-Babelsberg by the Griebnitzsee S-Bahn station, so the city assignment is Potsdam regardless of which campus. Title taken verbatim from the 'Funktion' field of the German chair page."
Walid Maalej,Fachgebietsleiter Software Engineering and AI,"Fachgebiet Software Engineering and AI, Hasso-Plattner-Institut für Digital Engineering gGmbH",Universität Potsdam — Digital Engineering Fakultät (gemeinsame Fakultät von Universität Potsdam und HPI); die Fakultätsseite https://www.uni-potsdam.de/de/digital-engineering/forschung/fachgebiete führt diese Person als Fachgebiets-/Lehrstuhlinhaber:in der Fakultät,https://hpi.de/forschung/fachgebiete/software-engineering-and-ai/,https://hpi.de/forschung/fachgebiete/software-engineering-and-ai/,"site=Potsdam (HPI has no site outside Potsdam; all three HPI campuses are in Potsdam-Babelsberg at the Griebnitzsee, per https://hpi.de/kontakt/). No room number printed on the chair page, so the individual building could not be established; building-level detail unclear. Title taken verbatim from the 'Funktion' field of the German chair page. No room printed on the chair page. confidence=low on second affiliations: none named on the HPI or UP pages fetched."
Gerard de Melo,Fachgebietsleiter Artificial Intelligence and Intelligent Systems,"Fachgebiet Artificial Intelligence and Intelligent Systems, Hasso-Plattner-Institut für Digital Engineering gGmbH",Universität Potsdam — Digital Engineering Fakultät (gemeinsame Fakultät von Universität Potsdam und HPI); die Fakultätsseite https://www.uni-potsdam.de/de/digital-engineering/forschung/fachgebiete führt diese Person als Fachgebiets-/Lehrstuhlinhaber:in der Fakultät,https://hpi.de/forschung/fachgebiete/artificial-intelligence-and-intelligent-systems/,https://hpi.de/forschung/fachgebiete/artificial-intelligence-and-intelligent-systems/,"site=Potsdam. Room 'H-2.16' on the chair page; HPI's own contact page (https://hpi.de/kontakt/) maps building letters to campuses: Campus I, Prof.-Dr.-Helmert-Str. 2-3, 14482 Potsdam-Babelsberg. All three HPI campuses lie in Potsdam-Babelsberg by the Griebnitzsee S-Bahn station, so the city assignment is Potsdam regardless of which campus. Title taken verbatim from the 'Funktion' field of the German chair page."
Felix Naumann,Head of Information Systems,"Informationssysteme / Database Group (Datenbankgruppe), Hasso-Plattner-Institut für Digital Engineering gGmbH",Universität Potsdam — Digital Engineering Fakultät (gemeinsame Fakultät von Universität Potsdam und HPI); die Fakultätsseite https://www.uni-potsdam.de/de/digital-engineering/forschung/fachgebiete führt diese Person als Fachgebiets-/Lehrstuhlinhaber:in der Fakultät | Universität Potsdam — Stellvertreter des Prodekans für Lehre und Studium der Digital Engineering Fakultät und Inhaber des Lehrstuhls für Informationssysteme (https://www.uni-potsdam.de/de/digital-engineering/fakultaet/dekanat),https://hpi.de/en/database-group/people/,https://hpi.de/en/database-group/people/,"site=Potsdam. Room 'E-2.4' on the chair page; HPI's own contact page (https://hpi.de/kontakt/) maps building letters to campuses: Campus II, August-Bebel-Str. 88, 14482 Potsdam-Babelsberg. All three HPI campuses lie in Potsdam-Babelsberg by the Griebnitzsee S-Bahn station, so the city assignment is Potsdam regardless of which campus. Title taken verbatim from the HPI Database Group people page (https://hpi.de/en/database-group/people/); the HPI Professorium (https://hpi.de/forschung/professorium/) prints the same chair name. The four Database Group chairs share one group site instead of individual Fachgebiet pages. Room E-2.4 from the UP Digital Engineering Fakultät dean's-office page, which prints the postal address Prof.-Dr.-Helmert-Str. 2-3, 14482 Potsdam. Note the HPI contact page assigns building E to Campus II (August-Bebel-Str. 88) while the dean's page prints the Campus I street address; building-level campus therefore unclear, city=Potsdam either way."
Andreas Polze,Fachgebietsleiter Betriebssysteme und Middleware,"Fachgebiet Betriebssysteme und Middleware, Hasso-Plattner-Institut für Digital Engineering gGmbH",Universität Potsdam — Digital Engineering Fakultät (gemeinsame Fakultät von Universität Potsdam und HPI); die Fakultätsseite https://www.uni-potsdam.de/de/digital-engineering/forschung/fachgebiete führt diese Person als Fachgebiets-/Lehrstuhlinhaber:in der Fakultät,https://hpi.de/forschung/fachgebiete/betriebssysteme-und-middleware/,https://hpi.de/forschung/fachgebiete/betriebssysteme-und-middleware/,"site=Potsdam. Room 'C-1.7' on the chair page; HPI's own contact page (https://hpi.de/kontakt/) maps building letters to campuses: Campus I, Prof.-Dr.-Helmert-Str. 2-3, 14482 Potsdam-Babelsberg. All three HPI campuses lie in Potsdam-Babelsberg by the Griebnitzsee S-Bahn station, so the city assignment is Potsdam regardless of which campus. Title taken verbatim from the 'Funktion' field of the German chair page."
Tilmann Rabl,Head of Data Engineering Systems,"Data Engineering Systems / Database Group (Datenbankgruppe), Hasso-Plattner-Institut für Digital Engineering gGmbH",Universität Potsdam — Digital Engineering Fakultät (gemeinsame Fakultät von Universität Potsdam und HPI); die Fakultätsseite https://www.uni-potsdam.de/de/digital-engineering/forschung/fachgebiete führt diese Person als Fachgebiets-/Lehrstuhlinhaber:in der Fakultät,https://hpi.de/en/database-group/people/,https://hpi.de/en/database-group/people/,"site=Potsdam (HPI has no site outside Potsdam; all three HPI campuses are in Potsdam-Babelsberg at the Griebnitzsee, per https://hpi.de/kontakt/). No room number printed on the chair page, so the individual building could not be established; building-level detail unclear. Title taken verbatim from the HPI Database Group people page (https://hpi.de/en/database-group/people/); the HPI Professorium (https://hpi.de/forschung/professorium/) prints the same chair name. The four Database Group chairs share one group site instead of individual Fachgebiet pages. No room printed on the Database Group people page."
Bernhard Renard,Fachgebietsleiter Data Analytics and Computational Statistics,"Fachgebiet Data Analytics and Computational Statistics, Hasso-Plattner-Institut für Digital Engineering gGmbH",Universität Potsdam — Digital Engineering Fakultät (gemeinsame Fakultät von Universität Potsdam und HPI); die Fakultätsseite https://www.uni-potsdam.de/de/digital-engineering/forschung/fachgebiete führt diese Person als Fachgebiets-/Lehrstuhlinhaber:in der Fakultät | Universität Potsdam — Prodekan für Lehre und Studium der Digital Engineering Fakultät und Inhaber des Lehrstuhls für Data Analytics and Computational Statistics (https://www.uni-potsdam.de/de/digital-engineering/fakultaet/dekanat),https://hpi.de/forschung/fachgebiete/data-analytics-and-computational-statistics/,https://hpi.de/forschung/fachgebiete/data-analytics-and-computational-statistics/,"site=Potsdam. Room 'K.E-15' on the chair page; HPI's own contact page (https://hpi.de/kontakt/) maps building letters to campuses: Campus I, Prof.-Dr.-Helmert-Str. 2-3, 14482 Potsdam-Babelsberg. All three HPI campuses lie in Potsdam-Babelsberg by the Griebnitzsee S-Bahn station, so the city assignment is Potsdam regardless of which campus. Title taken verbatim from the 'Funktion' field of the German chair page. Vice-dean for teaching of the joint UP/HPI faculty; dean's-office page gives room K-E.15, matching the chair page's 'K.E-15'."
Ariel Dora Stern,"Fachgebietsleiterin Digital Health, Economics & Policy","Fachgebiet Digital Health, Economics & Policy, Hasso-Plattner-Institut für Digital Engineering gGmbH",Universität Potsdam — Digital Engineering Fakultät (gemeinsame Fakultät von Universität Potsdam und HPI); die Fakultätsseite https://www.uni-potsdam.de/de/digital-engineering/forschung/fachgebiete führt diese Person als Fachgebiets-/Lehrstuhlinhaber:in der Fakultät,https://hpi.de/forschung/fachgebiete/digital-health-economics-policy/,https://hpi.de/forschung/fachgebiete/digital-health-economics-policy/,"site=Potsdam. Room 'G-3.2.11' on the chair page; HPI's own contact page (https://hpi.de/kontakt/) maps building letters to campuses: Campus III, Rudolf-Breitscheid-Str. 187, 14482 Potsdam-Babelsberg. All three HPI campuses lie in Potsdam-Babelsberg by the Griebnitzsee S-Bahn station, so the city assignment is Potsdam regardless of which campus. Title taken verbatim from the 'Funktion' field of the German chair page. confidence=low on second affiliations: none named on the HPI or UP pages fetched."
