name,title_verbatim,group_or_dept,other_affiliations,personal_url,evidence_url,notes
Katharina Hopf,Head: Dr. Katharina Hopf,"Head, ""Multi-species Balance Laws (Weierstrass group)"" (Flexible Research Platform)",,https://www.wias-berlin.de/people/hopf/,https://www.wias-berlin.de/research/lgs/index.jsp?lang=1,"SOURCE NOTE: www.wias-berlin.de was unreachable all through this session (HTTPS on the origin 62.141.177.111 never responded; three independent reader proxies also failed), so this row was read from the Internet Archive capture of the institute's own page. Flexible Research Platform page (capture 2026-05-20) prints the unit name as ""Multi-species Balance Laws (Weierstrass group)"" with ""Head: Dr. Katharina Hopf"". Not in the MATH+ faculty list and no personal-page snapshot with affiliation text, so no second affiliation could be evidenced."
Robert Lasarzik,Head: Dr. Robert Lasarzik,"Head, ""Energy-variational Methods for Innovative Materials (Weierstrass group)"" (Flexible Research Platform)",MATH+ faculty listed with WIAS as home institution and marked *FU (Freie Universität Berlin),https://www.wias-berlin.de/people/lasarzik/,https://www.wias-berlin.de/research/lgs/index.jsp?lang=1,"SOURCE NOTE: www.wias-berlin.de was unreachable all through this session (HTTPS on the origin 62.141.177.111 never responded; three independent reader proxies also failed), so this row was read from the Internet Archive capture of the institute's own page. Flexible Research Platform page (capture 2026-05-20): ""Energy-variational Methods for Innovative Materials (Weierstrass group) - Head: Dr. Robert Lasarzik"". FU Berlin link is from MATH+, not from a WIAS page."
Markus Kantner,"Heads: Markus Kantner, Thomas Koprucki","Co-head, Focus Platform ""Simulation of Semiconductor Devices for Quantum Technologies"" (SemQuTech), Flexible Research Platform",,https://www.wias-berlin.de/people/kantner/,https://www.wias-berlin.de/research/fps/fp2/index.jsp?lang=1,"SOURCE NOTE: www.wias-berlin.de was unreachable all through this session (HTTPS on the origin 62.141.177.111 never responded; three independent reader proxies also failed), so this row was read from the Internet Archive capture of the institute's own page. The Flexible Research Platform overview lists ""Simulation of Semiconductor Devices for Quantum Technologies (Focus platform)"" without naming a head; the focus platform's own page (capture 2026-05-12) prints ""Heads: Markus Kantner, Thomas Koprucki"" (an older commented-out line on the same page reads ""Head:N.N.""). The page states the focus platform ""is part of the research groups Partial Differential Equations and Laser Dynamics"", i.e. it sits inside other groups rather than standing alone. confidence=low on independence, recorded so the ruling is visible."
Thomas Koprucki,"Heads: Markus Kantner, Thomas Koprucki","Co-head, Focus Platform ""Simulation of Semiconductor Devices for Quantum Technologies"" (SemQuTech), Flexible Research Platform; also listed as a coworker of RG 1 ""Partial Differential Equations""",,https://www.wias-berlin.de/people/koprucki/,https://www.wias-berlin.de/research/fps/fp2/index.jsp?lang=1,"SOURCE NOTE: www.wias-berlin.de was unreachable all through this session (HTTPS on the origin 62.141.177.111 never responded; three independent reader proxies also failed), so this row was read from the Internet Archive capture of the institute's own page. Focus platform page (capture 2026-05-12): ""Heads: Markus Kantner, Thomas Koprucki"". He also appears in the RG1 coworker list. The focus platform is described as part of RG1 and RG2. confidence=low on independence."
Alexander Mielke,"Prof. Dr. Alexander Mielke (organigram: ""RG 1 Partial Differential Equations / Prof. Dr. Alexander Mielke""); listed on the RG 1 page under ""Nonresident Members""","RG 1 ""Partial Differential Equations"" - head per the February 2026 organigram, now listed as a Nonresident Member of that group",Humboldt-Universität zu Berlin (his WIAS personal page names Humboldt-Universität zu Berlin); MATH+ faculty (marked *HU),https://www.wias-berlin.de/people/mielke/,https://www.wias-berlin.de/about/structure/organigramm.html?lang=1,"SOURCE NOTE: www.wias-berlin.de was unreachable all through this session (HTTPS on the origin 62.141.177.111 never responded; three independent reader proxies also failed), so this row was read from the Internet Archive capture of the institute's own page. confidence=low on current status. The organigram capture of 2026-02-03 names him as head of RG 1; the RG 1 page capture of 2026-04-18 lists ""Nonresident Members: Alexander Mielke, Jürgen Sprekels"" while giving Matthias Liero as acting head. Whether he has fully stepped down or is on leave is not stated on any page fetched. JOINT APPOINTMENT (HU Berlin) - de-duplicate against the HU Berlin roster."
Vladimir Spokoiny,"Prof. Dr. Vladimir Spokoiny (organigram: ""RG 6 Stochastic Algorithms and Nonparametric Statistics / Prof. Dr. Vladimir Spokoiny""); own page: ""Head of the research group 'Stochastic Algorithms and Nonparametric Statistics' of the Weierstrass Institute""","RG 6 ""Stochastic Algorithms and Nonparametric Statistics"" - head per the February 2026 organigram and per his own page; currently listed among the group's coworkers while Christian Bayer is acting head","Humboldt University of Berlin: own page states he is ""Professor at the Departments [of Mathematics] and Economics of the Humboldt University of Berlin"" and a ""Member of interdisciplinary center C.A.S.E. at the HU Berlin""; MATH+ faculty (marked *HU)",https://www.wias-berlin.de/people/spokoiny/,https://www.wias-berlin.de/about/structure/organigramm.html?lang=1,"SOURCE NOTE: www.wias-berlin.de was unreachable all through this session (HTTPS on the origin 62.141.177.111 never responded; three independent reader proxies also failed), so this row was read from the Internet Archive capture of the institute's own page. confidence=low on current status (his own page, captured 2026-04-13, still claims the headship; the group page captured in 2026 gives Bayer as acting head and lists Spokoiny as a coworker). JOINT APPOINTMENT (HU Berlin)."
Barbara Wagner,Prof. Dr. Barbara Wagner (temp.),"RG 7 ""Thermodynamic Modeling and Analysis of Phase Transitions"" - head (temp.) per the February 2026 organigram; that group was renamed ""Data-Driven Mathematical Modeling"" under new leadership on 1 April 2026",,,https://www.wias-berlin.de/about/structure/organigramm.html?lang=1,"SOURCE NOTE: www.wias-berlin.de was unreachable all through this session (HTTPS on the origin 62.141.177.111 never responded; three independent reader proxies also failed), so this row was read from the Internet Archive capture of the institute's own page. confidence=low. Organigram capture 2026-02-03: ""RG 7 / Thermodynamic Modeling and Analysis of Phase Transitions / Prof. Dr. Barbara Wagner / (temp.)"". No WIAS personal-page snapshot was retrievable and she is not in the MATH+ faculty list, so no university chair could be evidenced although the ""Prof. Dr."" title implies one. Her current status at WIAS after the 1 April 2026 reorganisation is unknown from the pages fetched."
Jia-Jie Zhu,Dr. Jia-Jie Zhu,"Head, ""Data-Driven Optimization and Control"" group (Flexible Research Platform), per the organigram",,,https://www.wias-berlin.de/about/structure/organigramm.html?lang=1,"SOURCE NOTE: www.wias-berlin.de was unreachable all through this session (HTTPS on the origin 62.141.177.111 never responded; three independent reader proxies also failed), so this row was read from the Internet Archive capture of the institute's own page. confidence=low. Organigram capture 2026-02-03 lists ""Data-Driven Optimization and Control / until 05/24 / Dr. Jia-Jie Zhu"" in the Flexible Research Platform block. The ""until"" date suggests the funded group period ended, and the group no longer appears on the current Flexible Research Platform page. Recorded rather than dropped because the organigram is the institute's own document and the ruling on former group leaders belongs to the project, not to this pass."
Marita Thomas,Dr. Marita Thomas,"Head, Weierstrass Group ""Modelling, Analysis and Scaling Limits for Bulk-Interface Processes"", per the organigram",MATH+ faculty listed with WIAS as home institution and marked *FU (Freie Universität Berlin),https://www.wias-berlin.de/people/thomas/,https://www.wias-berlin.de/about/structure/organigramm.html?lang=1,"SOURCE NOTE: www.wias-berlin.de was unreachable all through this session (HTTPS on the origin 62.141.177.111 never responded; three independent reader proxies also failed), so this row was read from the Internet Archive capture of the institute's own page. confidence=low. Organigram: ""Modelling, Analysis and Scaling Limits for Bulk-Interface Processes / until 07/23 / Dr. Marita Thomas / Weierstrass Group"". Group no longer on the current Flexible Research Platform page. MATH+ still lists her with WIAS as home institution and an FU Berlin marker; she is very likely now a professor at FU Berlin - HIGH DOUBLE-COUNT RISK against the FU Berlin roster."
Peter K. Friz,Prof. Dr. Peter K. Friz,"Co-head (with Dr. Christian Bayer), Leibniz Group ""Quantitative Analysis of Stochastic and Rough Systems"", per the organigram; listed on the RG 6 page under ""Nonresident Members""",MATH+ faculty listed with WIAS as home institution and marked *TU (Technische Universität Berlin),,https://www.wias-berlin.de/about/structure/organigramm.html?lang=1,"SOURCE NOTE: www.wias-berlin.de was unreachable all through this session (HTTPS on the origin 62.141.177.111 never responded; three independent reader proxies also failed), so this row was read from the Internet Archive capture of the institute's own page. confidence=low. Organigram: ""Quantitative Analysis of Stochastic and Rough Systems / until 07/22 / Prof. Dr. Peter K. Friz / Dr. Christian Bayer / Leibniz Group"". RG6 page capture lists ""Nonresident Members: Peter Friz"". JOINT APPOINTMENT (TU Berlin) - de-duplicate against the TU Berlin roster."
Juergen Sprekels,"Jürgen Sprekels - listed on the RG 1 page under ""Nonresident Members""","RG 1 ""Partial Differential Equations"" - Nonresident Member",,,https://www.wias-berlin.de/research/rgs/fg1/index.jsp?lang=1,"SOURCE NOTE: www.wias-berlin.de was unreachable all through this session (HTTPS on the origin 62.141.177.111 never responded; three independent reader proxies also failed), so this row was read from the Internet Archive capture of the institute's own page. confidence=low. He is a former Director of WIAS (1994-2015) and is very likely emeritus, which the contract excludes, but no page fetched states his current status, so the row is kept unresolved rather than dropped."
Alfonso Caiazzo,Not stated on any WIAS page fetched; MATH+ lists him as Faculty with WIAS as home institution,"RG 3 ""Numerical Mathematics and Scientific Computing"" - listed among ""Coworkers""",MATH+ faculty (home institution WIAS; no university marker),https://www.wias-berlin.de/people/caiazzo/,https://mathplus.de/about-us/members/faculty/,"confidence=low. He appears in the RG3 coworker list on the WIAS page (Internet Archive capture 2026-05-15) and as MATH+ Faculty with WIAS as his home institution. MATH+ Faculty membership normally indicates an independent researcher, but WIAS itself gives him no leadership title, so this is unresolved. Recorded rather than dropped per the over-collect rule."
Martin Eigel,"Not stated on any WIAS page fetched; MATH+ lists him as Faculty with WIAS as home institution, marked *TU","RG 4 ""Nonlinear Optimization and Inverse Problems"" - listed among ""Coworkers""",Technische Universität Berlin (MATH+ marker *TU),,https://mathplus.de/about-us/members/faculty/,confidence=low. In the RG4 coworker list (capture 2026-05-10) and MATH+ Faculty with WIAS as home institution. No WIAS leadership title. POSSIBLE JOINT APPOINTMENT (TU Berlin) per the MATH+ marker only.
Annegret Glitzky,Not stated on any WIAS page fetched; MATH+ lists her as Faculty with WIAS as home institution,"RG 1 ""Partial Differential Equations"" - listed among ""Coworkers""",MATH+ faculty (home institution WIAS; no university marker),,https://mathplus.de/about-us/members/faculty/,confidence=low. In the RG1 coworker list (capture 2026-04-18) and named as a PI on a joint project with HU Berlin on Liero's page. No WIAS leadership title.
Rene Henrion,Not stated on any WIAS page fetched; MATH+ lists him as Faculty with WIAS as home institution,"RG 4 ""Nonlinear Optimization and Inverse Problems"" - listed among ""Coworkers""",MATH+ faculty (home institution WIAS; no university marker),,https://mathplus.de/about-us/members/faculty/,confidence=low. In the RG4 coworker list (capture 2026-05-10) and MATH+ Faculty with WIAS as home institution. No WIAS leadership title.
Olaf Klein,Not stated on any WIAS page fetched; MATH+ lists him as Faculty with WIAS as home institution,WIAS research staff - group not established from the pages fetched,MATH+ faculty (home institution WIAS; no university marker),,https://mathplus.de/about-us/members/faculty/,"confidence=low. Named only in the MATH+ Faculty list as WIAS-based; he did not appear in any research-group coworker list captured, so his group could not be established. Recorded so the person is not silently lost."
Burkhard Schmidt,Not stated on any WIAS page fetched; MATH+ lists him as Faculty with WIAS as home institution,"RG 1 ""Partial Differential Equations"" - listed among ""Coworkers""; also an ""Associated Member"" of the SemQuTech focus platform",MATH+ faculty (home institution WIAS; no university marker),,https://mathplus.de/about-us/members/faculty/,"confidence=low. In the RG1 coworker list (capture 2026-04-18) and among the focus platform's ""Associated Members"". No WIAS leadership title."
Willem van Zuijlen,"Not stated on any WIAS page fetched; MATH+ lists him as Faculty with WIAS as home institution, marked *FU","RG 5 ""Interacting Random Systems"" - listed among ""Coworkers""",Freie Universität Berlin (MATH+ marker *FU),https://www.wias-berlin.de/people/vanzuijlen/,https://mathplus.de/about-us/members/faculty/,confidence=low. In the RG5 coworker list and MATH+ Faculty with WIAS as home institution. No WIAS leadership title. POSSIBLE JOINT APPOINTMENT (FU Berlin) per the MATH+ marker only.
