name,title_verbatim,group_or_dept,other_affiliations,personal_url,evidence_url,notes
Alexander Föhlisch,Gemeinsam berufene Professuren - Helmholtz-Zentrum Berlin,Institut für Physik und Astronomie,Helmholtz-Zentrum Berlin - gemeinsame Berufung (listed by UP under 'Gemeinsam berufene Professuren'),,https://www.uni-potsdam.de/de/physik/institut/professuren,"campus=Golm. Evidence: institute contact block 'Campus Golm, Haus 28, Karl-Liebknecht-Straße 24/25, 14476 Potsdam OT Golm'. Nominal UP institute is at Golm, but the person's day-to-day site is the partner institute: HZB is in Berlin-Adlershof/Wannsee - off-campus. Joint appointment. [collected in the University of Potsdam faculty slice: mathnat]"
Audrey Bürki-Foschini,Prof. Dr. | Gastprofessorin,"Department Linguistik, Humanwissenschaftliche Fakultät (Strukturbereich Kognitionswissenschaften)",,,https://www.uni-potsdam.de/de/ling/index/personen/personalliste-gesamt,"campus=Golm; evidence: Department Linguistik contact block ""Campus Golm, Karl-Liebknecht-Str. 24/25, Haus 14""; confidence=low - listed as 'Gastprofessorin' on the department personnel list, i.e. a visiting title, which the collection rules would normally exclude; included because she may hold an independent group at UP [collected in the University of Potsdam faculty slice: human_de]"
Bertrand Fournier,"HochschullehrerInnen - Landschaftsökologie | JProf., PhD","AG Landschaftsökologie, Institut für Umweltwissenschaften und Geographie",,,https://www.uni-potsdam.de/de/umwelt/institut/alle-mitarbeiterinnen,"campus=Golm. Evidence: 'Kontakt und Lageplan' page: 'Universität Potsdam, OT Golm, Karl-Liebknecht-Str. 24-25, 14476 Potsdam'; offices in Haus 32 and Haus 12 (Geoökologie) and Haus 24 (Geographie). [collected in the University of Potsdam faculty slice: mathnat]"
Frank Bösch,Professur für Deutsche und Europäische Geschichte des 20. Jahrhunderts (Gemeinsame Berufung),"Historisches Institut, Philosophische Fakultät",Leibniz-Zentrum für Zeithistorische Forschung Potsdam (ZZF): director; joint appointment (the faculty lists this chair under 'Gemeinsame Berufung'),https://www.uni-potsdam.de/hi-europaeische-geschichte/index.html,https://www.uni-potsdam.de/de/philfak/fakultaet/personalia/professorium,"JOINT APPOINTMENT UP + ZZF Potsdam (ZZF is at Am Neuen Markt 1, Potsdam city centre, not on a UP campus). UP side campus=Neues Palais (Am Neuen Palais 10, 14469 Potsdam); evidence=institute website postal address. confidence=medium for the partner institution (named on the ZZF/UP pages, not verbatim on the professorium page) [collected in the University of Potsdam faculty slice: wiso_phil]"
Birte Friedrich,Professuren am Institut für Mathematik - Didaktik der Mathematik | Prof. Dr.,"Didaktik der Mathematik, Institut für Mathematik",,,https://www.math.uni-potsdam.de/professuren,"campus=Golm. Evidence: institute contact block 'Institut für Mathematik, Campus Golm, Haus 9, Karl-Liebknecht-Str. 24-25, D-14476 Potsdam OT Golm'. [collected in the University of Potsdam faculty slice: mathnat]"
Gabriele Arnold,Gemeinsam berufene und außerplanmäßige ProfessorInnen und PrivatdozentInnen an außeruniversitären Forschungseinrichtungen - Planetare Fernerkundung | Prof. Dr.,"Planetare Fernerkundung, Institut für Geowissenschaften","DLR (Deutsches Zentrum für Luft- und Raumfahrt) - email gabriele.arnold@dlr.de, Berlin phone number",,https://www.uni-potsdam.de/de/geo/institut/mitarbeiter,"campus=Golm. Evidence: institute contact block 'Campus Golm / Haus 27, Karl-Liebknecht-Str. 24-25, 14476 Potsdam'. Joint/apl. appointment: primary site is DLR Berlin-Adlershof - off-campus; the UP institute itself is at Golm Haus 27. [collected in the University of Potsdam faculty slice: mathnat]"
Adamantios Gafos,Prof. Dr. | Professur Grammatiktheorie: Schwerpunkt Phonologie,"Department Linguistik, Humanwissenschaftliche Fakultät (Strukturbereich Kognitionswissenschaften)",,https://www.uni-potsdam.de/de/ling/professuren/professur-fuer-grammatiktheorie-schwerpunkt-phonologie,https://www.uni-potsdam.de/de/kognitionswissenschaften/zusammensetzung-des-strukturbereichs/professuren-im-department-linguistik,"campus=Golm; evidence: Department Linguistik contact block ""Campus Golm, Karl-Liebknecht-Str. 24/25, Haus 14""; faculty list spells 'Adamantios Ioannis Gafos' [collected in the University of Potsdam faculty slice: human_de]"
Georg Feulner,Außerplanmäßige Professuren - Vergangenheit und Zukunft der Erde,"Vergangenheit und Zukunft der Erde, Institut für Physik und Astronomie",,,https://www.uni-potsdam.de/de/physik/institut/professuren,"campus=Golm. Evidence: institute contact block 'Campus Golm, Haus 28, Karl-Liebknecht-Straße 24/25, 14476 Potsdam OT Golm'. confidence=low: außerplanmäßige Professur; included because the page assigns each apl. professor a named group. page names no other institution explicitly (group name only) [collected in the University of Potsdam faculty slice: mathnat]"
Doreen Georgi,Prof. Dr. | Professur Variation und Variabilität in morphosyntaktischen / morphologischen Systemen,"Department Linguistik, Humanwissenschaftliche Fakultät (Strukturbereich Kognitionswissenschaften)",,https://www.uni-potsdam.de/de/ling/professuren/professur-variation-und-variabilitaet-in-morphosyntaktischen-/-morphologischen-systemen,https://www.uni-potsdam.de/de/kognitionswissenschaften/zusammensetzung-des-strukturbereichs/professuren-im-department-linguistik,"campus=Golm; evidence: Department Linguistik contact block ""Campus Golm, Karl-Liebknecht-Str. 24/25, Haus 14"" [collected in the University of Potsdam faculty slice: human_de]"
Dominik Geppert,Professur für Neuere Geschichte I (19./20. Jahrhundert),"Historisches Institut, Philosophische Fakultät",,https://www.uni-potsdam.de/hi-neuere-geschichte/index.html,https://www.uni-potsdam.de/de/philfak/fakultaet/personalia/professorium,"campus=Neues Palais (Am Neuen Palais 10, 14469 Potsdam); evidence=institute website postal address [collected in the University of Potsdam faculty slice: wiso_phil]"
Frauke Brosius-Gersdorf,"Lehrstuhl für Öffentliches Recht, insbesondere Verfassungsrecht und Sozialrecht","Fachbereich Öffentliches Recht, Juristische Fakultät",,https://www.uni-potsdam.de/de/lehrstuhl-brosius-gersdorf,https://www.uni-potsdam.de/de/jura/ful/lehrstuehle-und-professuren/oeffentliches-recht,"campus=Griebnitzsee (August-Bebel-Str. 89, 14482 Potsdam); evidence=Juristische Fakultät contact block (chair page gave no own address) [collected in the University of Potsdam faculty slice: wiso_phil]"
Annette Gerstenberg,Professur für Romanische Sprachwissenschaft (Französisch und Italienisch),"Institut für Romanistik, Philosophische Fakultät",,http://www.uni-potsdam.de/romanistik-gerstenberg/,https://www.uni-potsdam.de/de/philfak/fakultaet/personalia/professorium,"campus=Neues Palais (Am Neuen Palais 10, 14469 Potsdam); evidence=institute website postal address [collected in the University of Potsdam faculty slice: wiso_phil]"
Gideon Botsch,außerplanmäßiger Professor für Politikwissenschaft,"Fachgruppe Politik- und Verwaltungswissenschaft, Wirtschafts- und Sozialwissenschaftliche Fakultät","Moses Mendelssohn Zentrum für europäisch-jüdische Studien (MMZ), Potsdam: personal page hosted at mmz-potsdam.de",https://www.mmz-potsdam.de/dr-gideon-botsch.html,https://www.uni-potsdam.de/de/wiso/fakultaet/professuren-personen,"apl. Professor - titular rather than budgeted chair; INCLUDED per instruction. Day-to-day seat is the MMZ, Am Neuen Palais 10 Haus 2 (Neues Palais area) per MMZ; campus=unclear, confidence=low, missing: explicit address on the fetched page [collected in the University of Potsdam faculty slice: wiso_phil]"
Gillian Bolsover,"Prof. Dr. | Fachgebiet Digital Technology, Governance and Policy","Digital Engineering Fakultät - Fachgebiet Digital Technology, Governance and Policy; Digital Engineering Fakultät (gemeinsame Fakultät der Universität Potsdam und des Hasso-Plattner-Instituts)","Hasso-Plattner-Institut: the UP Digital-Engineering faculty page lists this person under 'Fachgebiete' with the link pointing to the HPI chair page (hpi.de/forschung/fachgebiete/...), and hpi.de lists the same person under 'HPI-Fachgebiete' - i.e. shown as HPI Fachgebietsleiter/in (chair holder at HPI) while being a professor of the joint UP Digital Engineering Fakultät",https://hpi.de/forschung/fachgebiete/digital-technology-governance-and-policy.html,https://www.uni-potsdam.de/de/digital-engineering/forschung/fachgebiete,"campus=Griebnitzsee; evidence: DE-Fakultaet/HPI ""Kontakt"" block gives Prof.-Dr.-Helmert-Str. 2-3, 14482 Potsdam [collected in the University of Potsdam faculty slice: human_de]"
Grischa Beier,Professur für Nachhaltigkeit in der Digitalisierung (gemeinsame Berufung mit dem GFZ Potsdam),"Fachgruppe Betriebswirtschaftslehre, Wirtschafts- und Sozialwissenschaftliche Fakultät","GFZ Helmholtz-Zentrum Potsdam - Deutsches GeoForschungsZentrum: joint appointment (gemeinsame Berufung), personal page hosted at gfz.de",https://www.gfz.de/staff/grischa.beier,https://www.uni-potsdam.de/de/wiso/fakultaet/professuren-personen,"JOINT APPOINTMENT UP + GFZ Potsdam. campus=unclear for the UP part; GFZ is on Telegrafenberg, Potsdam (not one of the three UP campuses). confidence=low, missing: room/building at UP [collected in the University of Potsdam faculty slice: wiso_phil]"
Guido Grosse,Gemeinsam berufene und außerplanmäßige ProfessorInnen und PrivatdozentInnen an außeruniversitären Forschungseinrichtungen - Permafrost im Erdsystem | Prof. Dr.,"Permafrost im Erdsystem, Institut für Geowissenschaften",AWI - email guido.grosse@awi.de,,https://www.uni-potsdam.de/de/geo/institut/mitarbeiter,"campus=Golm. Evidence: institute contact block 'Campus Golm / Haus 27, Karl-Liebknecht-Str. 24-25, 14476 Potsdam'. Joint/apl. appointment: primary site is AWI Potsdam, Telegrafenberg - off-campus; the UP institute itself is at Golm Haus 27. [collected in the University of Potsdam faculty slice: mathnat]"
Andreas Güntner,Gemeinsam berufene HochschullehrerInnen an außeruniversitären Forschungsinstitutionen und außerplanmäßige Professuren - Hydrogravimetrie [ GFZ ] | Prof. Dr.,"Hydrogravimetrie [ GFZ ], Institut für Umweltwissenschaften und Geographie",GFZ Helmholtz-Zentrum Potsdam - gemeinsam berufen mit GFZ,,https://www.uni-potsdam.de/de/umwelt/institut/alle-mitarbeiterinnen,"campus=Golm. Evidence: 'Kontakt und Lageplan' page: 'Universität Potsdam, OT Golm, Karl-Liebknecht-Str. 24-25, 14476 Potsdam'; offices in Haus 32 and Haus 12 (Geoökologie) and Haus 24 (Geographie). Joint appointment; primary site GFZ Telegrafenberg - off-campus. [collected in the University of Potsdam faculty slice: mathnat]"
