name,title_verbatim,group_or_dept,other_affiliations,personal_url,evidence_url,notes
Ralf Romeike,Professur für Didaktik der Informatik,"Arbeitsgruppe Didaktik der Informatik (AG DDI), Institut für Informatik, Fachbereich Mathematik und Informatik, Freie Universität Berlin",,,https://www.mi.fu-berlin.de/inf/groups/ag-ddi/index.html,Page describes him as leading 'eine der forschungsstärksten und praxiswirksamsten Forschungsgruppen im Bereich der informatischen Bildung in Deutschland.' No personal profile URL located; included per over-collect policy (title indicates independent chair).
Gerhard Wunder,PD Dr. Gerhard Wunder,"Arbeitsgruppe Cybersecurity and AI (AG Comm), Institut für Informatik, Fachbereich Mathematik und Informatik, Freie Universität Berlin",,,https://www.mi.fu-berlin.de/en/inf/groups/ag-comm/index.html,"Privatdozent (PD); page states he independently directs the Cybersecurity and AI Group (successor to his 'Heisenberg Communications and Information Theory Group'). Group is supported by Bundesdruckerei GmbH (industry sponsor, not recorded as an academic second affiliation). No personal profile URL located."
Claudia Müller-Birn,Prof. Dr. Claudia Müller-Birn,"Arbeitsgruppe Human-Centered Computing (AG HCC), Institut für Informatik, Fachbereich Mathematik und Informatik, Freie Universität Berlin",,,https://www.mi.fu-berlin.de/inf/groups/index.html,"MEDIUM CONFIDENCE: title/leadership confirmed only via the institute-wide Arbeitsgruppen index; the AG-HCC group's own pages load team/member content dynamically via JavaScript and could not be retrieved, so no personal profile URL or second-affiliation confirmation was possible."
Marian Margraf,Professor (Prof. Dr.) Marian Margraf,"Arbeitsgruppe Informationssicherheit (AG IDM), Institut für Informatik, Fachbereich Mathematik und Informatik, Freie Universität Berlin",,https://www.fu-berlin.de/inf/groups/ag-idm/members/1_Professor_inn_en/Marian-Margraf/index.html,https://www.fu-berlin.de/inf/groups/ag-idm/members/1_Professor_inn_en/Marian-Margraf/index.html,"Personal profile page confirms 'Professor' role in AG Informationssicherheit; no BSI/BIFOLD/other second affiliation stated on the page despite his public BSI ties elsewhere, so left blank per evidence-only rule."
Volker Roth,Prof. Dr. Volker Roth,"Arbeitsgruppe Secure Identity (AG SI), Institut für Informatik, Fachbereich Mathematik und Informatik, Freie Universität Berlin",,,https://www.mi.fu-berlin.de/inf/groups/ag-si/index.html,No personal profile URL located beyond the group's own homepage (http://www.inf.fu-berlin.de/groups/ag-si/).
Jörn Eichler,Professor (Prof. Dr.) Jörn Eichler,"Arbeitsgruppe Secure Software Engineering (AG SSE), Institut für Informatik, Fachbereich Mathematik und Informatik, Freie Universität Berlin",,https://www.fu-berlin.de/inf/groups/ag-sse/members/Prof/Joern-Eichler/index.html,https://www.fu-berlin.de/inf/groups/ag-sse/members/Prof/Joern-Eichler/index.html,"Research focus: Risikobeurteilungen, Schutzkonzepte, Sicherheitstests fuer softwarebasierte Systeme. No Fraunhofer or other second affiliation explicitly stated on the fetched page."
Lutz Prechelt,Prof. Dr. Lutz Prechelt,"Arbeitsgruppe Software Engineering (AG SE), Institut für Informatik, Fachbereich Mathematik und Informatik, Freie Universität Berlin",,https://www.mi.fu-berlin.de/w/Main/PrecheltUserTopic,https://www.mi.fu-berlin.de/w/SE/WebHome,"Group wiki page identifies him as group leader within Institut für Informatik; exact formal title string not shown, 'Prof. Dr.' used per standard FU listing convention seen on the institute's own AG index."
László Kozma,Prof. Dr. László Kozma,"Arbeitsgruppe Theoretische Informatik (AG TI), Institut für Informatik, Fachbereich Mathematik und Informatik, Freie Universität Berlin",,,https://www.mi.fu-berlin.de/inf/groups/index.html,"MEDIUM CONFIDENCE: leadership/title confirmed only via the institute-wide Arbeitsgruppen index; the AG-TI group's own members pages returned 404 or loaded dynamically, so no personal profile URL was found."
Günter Rote,Prof. Dr. Günter Rote,"Arbeitsgruppe Theoretische Informatik (AG TI), Institut für Informatik, Fachbereich Mathematik und Informatik, Freie Universität Berlin",,https://page.mi.fu-berlin.de/rote/,https://page.mi.fu-berlin.de/rote/,"Personal homepage confirms affiliation with AG Theoretische Informatik, Institut für Informatik; exact professorial rank not spelled out on the page itself."
Wolfgang Mulzer,Professor (Prof. Dr.) Wolfgang Mulzer,"Arbeitsgruppe Theoretische Informatik (AG TI), Institut für Informatik, Fachbereich Mathematik und Informatik, Freie Universität Berlin",,https://page.mi.fu-berlin.de/mulzer/,https://page.mi.fu-berlin.de/mulzer/,Personal homepage states 'Professor at Freie Universität Berlin' since October 2016 (previously 'Assistant Professor at Freie Universität Berlin' Nov 2010-Sep 2016).
Heiko Schwarz,Prof. Dr. Heiko Schwarz,"Arbeitsgruppe Videokodierungstechnologien, Institut für Informatik, Fachbereich Mathematik und Informatik, Freie Universität Berlin (group hosted at Fraunhofer HHI)",Fraunhofer HHI (Heinrich-Hertz-Institut) — Gruppenleiter Videokodierungstechnologien,,https://www.hhi.fraunhofer.de/abteilungen/vca/forschungsgruppen/videokodierungstechnologien.html,"LOW CONFIDENCE: this group is listed on FU's own Institut für Informatik Arbeitsgruppen index (mi.fu-berlin.de/inf/groups/index.html) as one of its research groups, but the group's actual page is hosted entirely on hhi.fraunhofer.de and identifies Schwarz only as 'Gruppenleiter' there, with no FU Berlin professorial appointment confirmed. Likely a joint/honorary FU professorship typical of Fraunhofer HHI senior staff; included per over-collect policy rather than silently dropped."
Frank Noé,Prof. Dr. Frank Noé,"Arbeitsgruppe Artificial Intelligence for the Sciences (AI4S), Institut für Mathematik, Fachbereich Mathematik und Informatik, Freie Universität Berlin",,,https://www.mi.fu-berlin.de/math/groups/index.html,AI-relevant chair sitting in mathematics per task scope. Group name itself is 'Artificial Intelligence for the Sciences'; page describes it as the successor to his former 'Computational Molecular Biology' group. Title confirmed via Institut für Mathematik's own Arbeitsgruppen index; the group's own page did not expose a personal profile link when fetched.
Max von Kleist,Prof. Dr. Max von Kleist,"Arbeitsgruppe Mathematics of Data Sciences (AG MaDaSc), Institut für Mathematik, Fachbereich Mathematik und Informatik, Freie Universität Berlin","Robert Koch-Institut (RKI), Projektgruppe 5 — group is jointly located at RKI and at FU Berlin",,https://www.mi.fu-berlin.de/en/math/groups/ag-madasc/index.html,AI-relevant chair sitting in mathematics per task scope (explicit 'Data Sciences' focus). Page states the group 'is located at the Robert-Koch Institute (Project group 5) as well as at the Department of Mathematics and Computer Science at the Freie Universität (FU) Berlin.'
Christof Schütte,Prof. Dr. Christof Schütte,"Arbeitsgruppe Biocomputing, Institut für Mathematik, Fachbereich Mathematik und Informatik, Freie Universität Berlin",,,https://www.mi.fu-berlin.de/en/math/groups/biocomputing/index.html,"AI-relevant chair sitting in mathematics per task scope (group develops mathematical/ML methods for analyzing complex systems, e.g. molecular simulation data). He is publicly known to also chair the board of the Zuse Institute Berlin (ZIB), but this was NOT stated on any FU page fetched, so it is omitted from other_affiliations per evidence-only rule; noted here for downstream follow-up."
Claudia Schillings,Prof. Dr. Claudia Schillings,"Arbeitsgruppe Numerische Mathematik deterministischer und stochastischer partieller Differentialgleichungen, Institut für Mathematik, Fachbereich Mathematik und Informatik, Freie Universität Berlin",,https://www.fu-berlin.de/math/groups/naspde/members/claudia_schillings.html,https://www.fu-berlin.de/math/groups/naspde/members/claudia_schillings.html,"AI-relevant chair sitting in mathematics per task scope (numerical analysis / uncertainty quantification, Bayesian inverse problems — closely related to data science)."
Ralf Kornhuber,Professor Dr. Ralf Kornhuber,"Arbeitsgruppe Numerische Analysis partieller Differentialgleichungen, Institut für Mathematik, Fachbereich Mathematik und Informatik, Freie Universität Berlin",,,https://www.mi.fu-berlin.de/math/groups/ag-numerik/index.html,"AI-relevant chair sitting in mathematics per task scope (numerical analysis, matches task's explicit example). No personal profile URL located; page provides only contact details."
Ana Djurdjevac,Prof. Dr. Ana Djurdjevac,"Arbeitsgruppe Numerische Analysis und Stochastik, Institut für Mathematik, Fachbereich Mathematik und Informatik, Freie Universität Berlin",,,https://www.mi.fu-berlin.de/math/groups/ag-num-ana-and-stoch/index.html,"AI-relevant chair sitting in mathematics per task scope (numerical analysis and stochastics, matches task's explicit examples). No distinct personal profile URL located beyond group page (email adjurdjevac@zedat.fu-berlin.de)."
Volker John,Prof. Dr. Volker John,"Arbeitsgruppe Numerik partieller Differentialgleichungen der numerischen Strömungsmechanik, Institut für Mathematik, Fachbereich Mathematik und Informatik, Freie Universität Berlin",WIAS Berlin (Weierstraß-Institut für Angewandte Analysis und Stochastik) — appears to be his primary institutional home,http://www.wias-berlin.de/contact/staff/index.jsp?lang=1&uname=john,https://numerik.mi.fu-berlin.de/Science/John/,"LOW CONFIDENCE: the FU group page under mi.fu-berlin.de/math/groups/ lists this as an Institut für Mathematik Arbeitsgruppe, but his own profile page is hosted on wias-berlin.de and identifies WIAS as primary affiliation. Could not confirm whether his FU Berlin role is a standard chair or an honorary/joint professorship. Included per over-collect / low-confidence-beats-missing policy; matches task's numerical-analysis example."
Konrad Polthier,Prof. Dr. Konrad Polthier,"Arbeitsgruppe Mathematische Geometrieverarbeitung (Geometry Processing), Institut für Mathematik, Fachbereich Mathematik und Informatik, Freie Universität Berlin",,,https://www.mi.fu-berlin.de/en/math/groups/ag-geom/index.html,LOW-MEDIUM CONFIDENCE on AI-relevance: geometry processing borders computer graphics / geometric deep learning; included per over-collect policy given task's broad math-scan instruction. Title confirmed via Institut für Mathematik's own Arbeitsgruppen index; the group's own page emphasized spin-off companies and did not expose personal profile details when fetched.
Klaus Altmann,Prof. Dr. Klaus Altmann,"Arbeitsgruppe Algebraische Geometrie, Institut für Mathematik, Fachbereich Mathematik und Informatik, Freie Universität Berlin",,,https://www.mi.fu-berlin.de/math/groups/ag-algebra/index.html,"CORRECTION PASS: added after initial topic-based exclusion was flagged as contract violation (contract requires over-collect, no topic filtering, within an in-scope institute). No personal profile URL linked on the group page."
Holger Reich,Prof. Dr. Holger Reich (Head),"Arbeitsgruppe Algebraische Topologie, Institut für Mathematik, Fachbereich Mathematik und Informatik, Freie Universität Berlin",,https://www.fu-berlin.de/math/groups/top/members/Professoren/reich.html,https://www.mi.fu-berlin.de/math/groups/top/index.html,CORRECTION PASS: added after initial topic-based exclusion was flagged as contract violation.
Maximilian Engel,"Dr. Maximilian Engel, Head of the Junior Research Group","Arbeitsgruppe Application-driven Random and Multiscale Dynamical Systems, Institut für Mathematik, Fachbereich Mathematik und Informatik, Freie Universität Berlin",,https://www.mi.fu-berlin.de/en/math/groups/ag-random-dynamics/people/head/maximilian_engel.html,https://www.mi.fu-berlin.de/en/math/groups/ag-random-dynamics/people/index.html,CORRECTION PASS: added after initial topic-based exclusion was flagged as contract violation. Page explicitly titles him 'Head of the Junior Research Group' — qualifies as independent junior research group leader per contract's inclusion criteria despite non-professorial 'Dr.' title.
Marita Thomas,"Prof. Dr. Marita Thomas, Director of Applied Analysis","Arbeitsgruppe Angewandte Analysis, Institut für Mathematik, Fachbereich Mathematik und Informatik, Freie Universität Berlin",,,https://www.mi.fu-berlin.de/en/math/groups/ag-applied-analysis/index.html,CORRECTION PASS: added after initial topic-based exclusion was flagged as contract violation. No personal profile URL or second affiliation (e.g. WIAS) found on the fetched page.
Felix Höfling,Prof. Dr. Felix Höfling,"Arbeitsgruppe Computergestützte Statistische und Biologische Physik, Institut für Mathematik, Fachbereich Mathematik und Informatik, Freie Universität Berlin",,,https://www.mi.fu-berlin.de/math/groups/ag-comp-stat-phys/index.html,"CORRECTION PASS: added after initial topic-based exclusion was flagged as contract violation. Group researches computational statistical physics / molecular dynamics simulation; page explicitly states neither ML nor data science is mentioned as a focus, but is included per no-topic-filtering rule."
Brigitte Lutz-Westphal,"Prof. Dr. Brigitte Lutz-Westphal, Professorin (Leitung)","Arbeitsgruppe Didaktik der Mathematik, Institut für Mathematik, Fachbereich Mathematik und Informatik, Freie Universität Berlin",,https://www.mi.fu-berlin.de/math/groups/ag-ddm/members/Prof_LB/lutz-westphal.html,https://www.mi.fu-berlin.de/math/groups/ag-ddm/members/index.html,CORRECTION PASS: added after initial topic-based exclusion was flagged as contract violation.
Björn Schwarz,"Prof. Dr. Björn Schwarz, Professor","Arbeitsgruppe Didaktik der Mathematik, Institut für Mathematik, Fachbereich Mathematik und Informatik, Freie Universität Berlin",,,https://www.mi.fu-berlin.de/math/groups/ag-ddm/members/index.html,CORRECTION PASS: found while re-checking Didaktik der Mathematik group leadership; was not present in the original Institut-wide group index summary. Included per over-collect policy.
Thorsten Scheiner,"Prof. Dr. Thorsten Scheiner, Gastprofessur","Arbeitsgruppe Didaktik der Mathematik, Institut für Mathematik, Fachbereich Mathematik und Informatik, Freie Universität Berlin",,,https://www.mi.fu-berlin.de/math/groups/ag-ddm/members/index.html,"LOW CONFIDENCE: page states his title is 'Gastprofessur' (guest professorship), which the contract's exclude list flags as a visiting/adjunct-only title (normally excluded). Retained as a low-confidence row rather than dropped, since he is listed as formal leadership alongside the other two Didaktik der Mathematik professors on the institute's own current members page; downstream adjudication should confirm whether this guest professorship carries an independent group."
Christian Haase,Prof. Dr. Christian Haase (Leitung),"Arbeitsgruppe Diskrete Methoden in der algebraischen Geometrie & Mathematik für das Lehramt, Institut für Mathematik, Fachbereich Mathematik und Informatik, Freie Universität Berlin",,,https://www.mi.fu-berlin.de/math/groups/ag-diskret-algebra-geom/index.html,CORRECTION PASS: added after initial topic-based exclusion was flagged as contract violation.
Günter M. Ziegler,Prof. Günter M. Ziegler (Leiter),"Arbeitsgruppe Diskrete Geometrie & Topologische Kombinatorik, Institut für Mathematik, Fachbereich Mathematik und Informatik, Freie Universität Berlin",,,https://www.mi.fu-berlin.de/math/groups/discgeom/index.html,CORRECTION PASS: added after initial topic-based exclusion was flagged as contract violation. Current group page confirms him as 'Leiter' (leader).
Georg Loho,Prof. Georg Loho (stellv. Leiter),"Arbeitsgruppe Diskrete Geometrie & Topologische Kombinatorik, Institut für Mathematik, Fachbereich Mathematik und Informatik, Freie Universität Berlin",,,https://www.mi.fu-berlin.de/math/groups/discgeom/index.html,CORRECTION PASS: added after initial topic-based exclusion was flagged as contract violation. Current group page confirms him as 'stellv. Leiter' (deputy leader).
Pavle Blagojevic,Prof. Dr. Pavle Blagojevic,"Arbeitsgruppe Diskrete Geometrie & Topologische Kombinatorik, Institut für Mathematik, Fachbereich Mathematik und Informatik, Freie Universität Berlin",,,https://www.mi.fu-berlin.de/math/groups/index.html,"LOW CONFIDENCE: named as a group leader/professor on the institute-wide Arbeitsgruppen index, but the current discgeom group page itself only explicitly names Ziegler (Leiter) and Loho (stellv. Leiter) in the leadership section retrieved; could not independently confirm his current leadership status via the group's own page. Retained per low-confidence-beats-missing rule."
Giulia Codenotti,Prof. Dr. Giulia Codenotti,"Arbeitsgruppe Diskrete Geometrie & Topologische Kombinatorik, Institut für Mathematik, Fachbereich Mathematik und Informatik, Freie Universität Berlin",,,https://www.mi.fu-berlin.de/math/groups/index.html,"LOW CONFIDENCE: named as a group leader/professor on the institute-wide Arbeitsgruppen index, but the current discgeom group page itself only explicitly names Ziegler (Leiter) and Loho (stellv. Leiter) in the leadership section retrieved; could not independently confirm her current leadership status via the group's own page. Retained per low-confidence-beats-missing rule."
Nicolas Perkowski,Prof. Dr. Nicolas Perkowski (Head),"Arbeitsgruppe Dynamische Systeme/Stochastik, Institut für Mathematik, Fachbereich Mathematik und Informatik, Freie Universität Berlin",,https://www.fu-berlin.de/math/groups/stoch/members/Professors/perkowski.html,https://www.mi.fu-berlin.de/math/groups/stoch/index.html,CORRECTION PASS: added after initial topic-based exclusion was flagged as contract violation.
Anina Mischau,Dr. Anina Mischau,"Arbeitsgruppe Gender Studies, Institut für Mathematik, Fachbereich Mathematik und Informatik, Freie Universität Berlin",,https://www.mi.fu-berlin.de/math/groups/genderstudies/members_NEU/anina_mischau.html,https://www.mi.fu-berlin.de/math/groups/genderstudies/index.html,"LOW CONFIDENCE: listed as the named contact for this Arbeitsgruppe on the institute's own index, but only 'Dr.' title shown (no 'Professorin'), and it was not possible to confirm from the fetched pages whether she independently leads a funded research group versus holding a coordination/staff role. Retained per low-confidence-beats-missing rule; downstream adjudication should verify position type."
Elena Mäder-Baumdicker,Prof. Dr. Elena Mäder-Baumdicker,"Arbeitsgruppe Geometrische Analysis, Institut für Mathematik, Fachbereich Mathematik und Informatik, Freie Universität Berlin",,https://www.fu-berlin.de/math/groups/ag-geoana/members/maeder-baumdicker.html,https://www.mi.fu-berlin.de/math/groups/ag-geoana/index.html,CORRECTION PASS: added after initial topic-based exclusion was flagged as contract violation.
Rupert Klein,Prof. Dr.-Ing. Rupert Klein,"Arbeitsgruppe Geophysical Fluid Dynamics, Institut für Mathematik, Fachbereich Mathematik und Informatik, Freie Universität Berlin",,http://www.math.fu-berlin.de/groups/fluid-dyn/members/rupert_klein.html,https://www.mi.fu-berlin.de/math/groups/fluid-dyn/index.html,CORRECTION PASS: added after initial topic-based exclusion was flagged as contract violation. No PIK Potsdam or other second affiliation stated on the fetched page despite his public PIK ties elsewhere.
Tibor Szabó,"Prof. Tibor Szabó, PhD (Director)","Arbeitsgruppe Kombinatorik und Graphentheorie, Institut für Mathematik, Fachbereich Mathematik und Informatik, Freie Universität Berlin",,,https://www.mi.fu-berlin.de/en/math/groups/geokomb/index.html,CORRECTION PASS: added after initial topic-based exclusion was flagged as contract violation. Page lists him as 'Professor' and 'Director' of the group.
Alexander Schmitt,Prof. Dr. Alexander Schmitt (Leitung),"Arbeitsgruppe Komplexe Analysis, Institut für Mathematik, Fachbereich Mathematik und Informatik, Freie Universität Berlin",,http://userpage.fu-berlin.de/~aschmitt/,https://www.mi.fu-berlin.de/math/groups/ag-c/index.html,CORRECTION PASS: added after initial topic-based exclusion was flagged as contract violation.
Sarah Wolf,Dr. Sarah Wolf,"Arbeitsgruppe Mathematics for Sustainability Transitions, Institut für Mathematik, Fachbereich Mathematik und Informatik, Freie Universität Berlin",,,https://www.mi.fu-berlin.de/en/math/groups/ag-math4susTrans/index.html,"LOW CONFIDENCE: listed as group leader on the institute-wide Arbeitsgruppen index (only 'Dr.', not 'Prof.'); could not confirm exact position type (Juniorprofessur vs. Nachwuchsgruppenleiterin vs. other) or any second affiliation (e.g. PIK Potsdam) from the group's own page, whose staff/team section did not load. Retained per low-confidence-beats-missing rule."
Isabelle Schneider,Dr. Isabelle Schneider,"Arbeitsgruppe Nichtlineare Dynamik, Institut für Mathematik, Fachbereich Mathematik und Informatik, Freie Universität Berlin",,,https://www.mi.fu-berlin.de/math/groups/index.html,"LOW CONFIDENCE: listed as group leader ('Dr.', not 'Prof.') on the institute-wide Arbeitsgruppen index with group URL http://dynamics.mi.fu-berlin.de/; that page could not be fetched (TLS certificate does not match hostname). Position type (independent group leader vs. embedded staff) not independently confirmed. Retained per low-confidence-beats-missing rule."
Luigi Delle Site,Prof. Dr. Luigi Delle Site (Project leader),"Arbeitsgruppe Theoretical and Mathematical Physics in Molecular Simulation, Institut für Mathematik, Fachbereich Mathematik und Informatik, Freie Universität Berlin",,http://userpage.fu-berlin.de/dellesite/,https://www.mi.fu-berlin.de/en/math/groups/mms/index.html,CORRECTION PASS: added after initial topic-based exclusion was flagged as contract violation.
Anna Maria Hartkopf,Prof. Dr. Anna Maria Hartkopf (Leitung),"Arbeitsgruppe Wissenschaftskommunikation der Mathematik, Institut für Mathematik, Fachbereich Mathematik und Informatik, Freie Universität Berlin",,,https://www.mi.fu-berlin.de/math/groups/ag-wissenschaftskommunikation_mathematik/index.html,CORRECTION PASS: added after initial topic-based exclusion was flagged as contract violation.
Jana Wolf,Prof. Dr. Jana Wolf,"Arbeitsgruppe Mathematical Modelling of Cellular Processes, Institut für Mathematik, Fachbereich Mathematik und Informatik, Freie Universität Berlin","Max Delbrück Center for Molecular Medicine (MDC) — Group Leader, Mathematical Modelling of Cellular Processes Lab",,http://www.mdc-berlin.de/wolf,CORRECTION PASS: added after initial topic-based exclusion was flagged as contract violation. MDC news item states 'On June 15 she will begin a professorship at FU Berlin' while retaining her MDC lab leadership; exact FU chair title/date not further specified on the fetched page. Listed on FU's own Institut für Mathematik Arbeitsgruppen index as one of its groups.
