name,title_verbatim,group_or_dept,other_affiliations,personal_url,evidence_url,notes
Lea Schönherr,Faculty,CISPA Research Area: Threat Detection and Defenses,,,https://cispa.de/en/people/c01lesc,CV/bio describes as tenure-track faculty
Michael Schwarz,Faculty,CISPA Research Area: Threat Detection and Defenses,,https://misc0110.net,https://cispa.de/en/people/c02misc,CV/bio describes as tenured faculty
Mridula Singh,Faculty,CISPA Research Area: Secure Connected and Mobile Systems,,,https://cispa.de/en/people/c01mrsi,CV/bio describes as tenure-track faculty
Sebastian Stich,Faculty,CISPA Research Area: Trustworthy Information Processing,,https://sstich.ch/,https://cispa.de/en/people/c01sest,CV/bio describes as tenure-track faculty
Ben Stock,Faculty,CISPA Research Area: Empirical & Behavioral Security,,https://swag.cispa.saarland/people/benstock.html,https://cispa.de/en/people/ben.stock,CV/bio describes as tenure-track faculty
Nils Ole Tippenhauer,Faculty,SCy-Phy Research Group (CISPA Research Area: Secure Connected and Mobile Systems),,https://tippenhauer.de,https://cispa.de/en/people/nils.tippenhauer,
Jilles Vreeken,Faculty,Exploratory Data Analysis Group (CISPA Research Area: Trustworthy Information Processing),"Honorary Professor of Computer Science, Saarland University; ELLIS Fellow",https://vreeken.eu,https://cispa.de/en/people/jilles.vreeken,CV/bio describes as tenured faculty
Maximiliane Pauline Monika Windl,Faculty,CISPA Research Area: Empirical & Behavioral Security,,,https://cispa.de/en/people/c02mawi,CV/bio describes as tenure-track faculty
Abdullah Giray Yağlıkçı,Faculty,Secure and Sustainable System Scaling Lab (CISPA Research Area: Threat Detection and Defenses),,https://agyaglikci.github.io,https://cispa.de/en/people/c01abya,CV/bio describes as tenure-track faculty
Andreas Zeller,Faculty,CISPA Research Area: Threat Detection and Defenses,"Full Professor of Computer Science, Saarland University (since 2003)",https://andreas-zeller.info,https://cispa.de/en/people/zeller,CV/bio describes as tenured faculty
Xiao Zhang,Faculty,CISPA Research Area: Trustworthy Information Processing,,https://xiao-zhang.net/,https://cispa.de/en/people/c01xizh,CV/bio describes as tenure-track faculty
Yang Zhang,Faculty,CISPA Research Area: Trustworthy Information Processing,,https://yangzhangalmo.github.io/,https://cispa.de/en/people/yang.zhang,CV/bio describes as tenured faculty
