name,title_verbatim,group_or_dept,other_affiliations,personal_url,evidence_url,notes
Antonio Scialdone,"Group Leader, Institute of Epigenetics and Stem Cells, IES","Institute of Epigenetics and Stem Cells (IES), Stem Cell Center / Scialdone Lab (Physics and data-based modelling of cellular decision making)",,https://www.helmholtz-munich.de/en/ies/research-groups/scialdone-lab,https://www.helmholtz-munich.de/en/ies/research-groups/scialdone-lab,"ENTITY NOTE: this group is cross-listed as a card on the Institute of Computational Biology (ICB)/Computational Health Center overview page, but the group's own page states its home institute is IES (Institute of Epigenetics and Stem Cells), which organizationally sits under the Stem Cell Center, not the Computational Health Center. Included because the work itself is explicitly computational; flagging the cross-listing for de-duplication purposes."
Johannes Linder,"Junior Group Leader in AI for Genomic Medicine, ICB",Institute of Computational Biology (ICB),Research group operates in partnership with Roche,https://www.helmholtz-munich.de/en/icb/johannes-linder,https://www.helmholtz-munich.de/en/icb/johannes-linder,
Sebastian Lobentanzer,"Principal Investigator, Computational Health Center; Helmholtz AI Young Investigator (2025); TUM Junior Fellow (2026)",Institute of Computational Biology (ICB) / Lobentanzer Lab (Accessible Biomedical AI Research),"TUM Junior Fellow, Technical University of Munich (appointed 2026); Head of Computational Biology, German Diabetes Research Centre (DZD, as of 2025); Editor at PyOpenSci; Guest Editor, Journal of Cheminformatics",https://www.helmholtz-munich.de/en/icb/sebastian-lobentanzer,https://www.helmholtz-munich.de/en/icb/sebastian-lobentanzer,
Mariela Cortés López,DZKJ Early Career Investigator,Institute of Computational Biology (ICB) / Single-Cell and Long-Read RNA Regulation Lab - AI for Kids,"Dr. von Hauner Children's Hospital, Ludwig-Maximilians-Universität München (LMU); German Center for Child and Adolescent Health (DZKJ)",https://www.helmholtz-munich.de/en/icb/mariela-cortes-lopez,https://www.helmholtz-munich.de/en/icb/mariela-cortes-lopez,
Malte Lücken,"Principal Investigator, Joint between the Institute for Computational Biology (Computational Health Center) and the Institute for Lung Health & Immunity (Environmental Health Center)",Institute of Computational Biology (ICB) / Institute for Lung Health & Immunity (LHI) / Luecken Lab,"Chair of the Steering Board, DZL DataLung school (since 2024); Coordinator, Artificial Intelligence and Digital Tools working group, German Center for Lung Research (DZL, since 2023); Scientific coordinator, Human Cell Atlas Integration Team (since 2022)",https://www.helmholtz-munich.de/en/icb/malte-luecken,https://www.helmholtz-munich.de/en/icb/malte-luecken,Joint appointment across two Helmholtz Munich institutes (ICB in CHC and LHI in Environmental Health Center) - both recorded.
Iva Pritišanac,Tenure-track PI (Helmholtz Young Investigator) | Head of the Pritišanac Lab,Institute of Computational Biology (ICB) / Institute of Structural Biology (joint),Joint appointment with Institute of Structural Biology (Molecular Targets and Therapeutics Center),https://www.helmholtz-munich.de/en/icb/iva-pritisanac,https://www.helmholtz-munich.de/en/icb/iva-pritisanac,In post since 2025.
Hannah Spitzer,"Research Group Leader of Data Analysis and Machine Learning group, ICB",Institute of Computational Biology (ICB) / Data Analysis and Machine Learning group,"Junior research group leader, Institute of Stroke and Dementia Research (ISD), LMU Munich (primary appointment, since 2023); associated research group leader at Helmholtz Munich",https://www.helmholtz-munich.de/en/icb/hannah-spitzer,https://www.helmholtz-munich.de/en/icb/hannah-spitzer,"Primary home appears to be LMU's Institute of Stroke and Dementia Research, with Helmholtz Munich as the secondary/associated affiliation - recorded both ways for de-duplication."
Zeynep Akata,"Director Institute for Explainable Machine Learning, Professor of Computer Science at Technical University of Munich",Institute of Explainable Machine Learning (EML),"Professor of Computer Science, Technical University of Munich (TUM), since 2024",https://www.helmholtz-munich.de/en/eml/zeynep-akata,https://www.helmholtz-munich.de/en/eml/zeynep-akata,EML institute page shows only Akata as director; no other independent group leaders found on the EML site.
Eric Schulz,"Director, Institute for Human-Centered AI (HCA), Computational Health Center, Helmholtz Munich; Professor of Machine Psychology, TU Munich",Institute for Human-Centered AI (HCA),"Professor of Machine Psychology, TU Munich; Principal Investigator, Helmholtz AI; formerly Max Planck Research Group Leader, MPI for Biological Cybernetics, Tübingen (2019-2023)",https://www.helmholtz-munich.de/en/hca/eric-schulz,https://www.helmholtz-munich.de/en/hca/eric-schulz,"HCA institute page and lab site (hcai-munich.com) list only Schulz as PI/director; other listed HCA members (Binz, Thalmann, Modirshanechi, and all PhD researchers) are explicitly postdocs/PhD students and excluded per contract."
Julia Schnabel,Director of the Institute of Machine Learning in Biomedical Imaging at Helmholtz Munich (Helmholtz Distinguished Professorship),Institute of Machine Learning in Biomedical Imaging (IML),"TUM Liesel Beckmann Distinguished Professorship / Professor of Computational Imaging and AI in Medicine, Technical University of Munich (TUM); secondary appointment as Chair in Computational Imaging, King's College London (since 2021)",https://www.helmholtz-munich.de/en/iml/julia-schnabel,https://www.helmholtz-munich.de/en/iml/julia-schnabel,
Georgios Kaissis,"Principal Investigator, Reliable AI",Institute of Machine Learning in Biomedical Imaging (IML),"Adjunct assistant professor, Technical University of Munich (TUM); senior research scientist, Institute of Artificial Intelligence in Medicine; attending radiologist, Institute of Radiology, TUM; Department of Mathematics, LMU; formerly postdoc, Imperial College London",https://www.helmholtz-munich.de/en/iml/georgios-kaissis,https://www.helmholtz-munich.de/en/iml/georgios-kaissis,Has both TUM and LMU affiliations stated on page.
Juliane Winkelmann,Director of the Institute of Neurogenomics at Helmholtz Munich,Institute of Neurogenomics (ING),"Chair of Human Genetics, Technical University of Munich (TUM, since 2023); formerly Chair of Neurogenetics, TUM (2015); formerly Professor of Neuroscience, Stanford University; leads specialist outpatient clinic at Klinikum rechts der Isar (TUM university hospital)",https://www.helmholtz-munich.de/ing/juliane-winkelmann,https://www.helmholtz-munich.de/ing/juliane-winkelmann,
Konrad Oexle,Group Leader,Institute of Neurogenomics (ING) / Oexle Group (Neurogenetic Systems Analysis),,https://www.helmholtz-munich.de/ing/research-groups/oexle-group,https://www.helmholtz-munich.de/ing/research-groups/oexle-group,
Holger Prokisch,Group Leader,Institute of Neurogenomics (ING) / Prokisch Group (Multiomics for Disease Diagnostics),Page mentions collaboration with the Gagneur lab at TUM,https://www.helmholtz-munich.de/ing/holger-prokisch,https://www.helmholtz-munich.de/ing/research-groups/prokisch-group,
Barbara Schormair,Deputy Head (Precision Neuromedicine group; 'Winkelmann and Schormair lab'),Institute of Neurogenomics (ING) / Precision Neuromedicine group,,,https://www.helmholtz-munich.de/en/ing/research-groups/precision-neuromedicine,LOW CONFIDENCE on independence: page names Prof. Winkelmann (Head of Institute) and Dr. Schormair as 'Deputy Head' of the same group; unclear whether Schormair runs an independently budgeted group or is a senior staff member within Winkelmann's group. Included per instruction to over-collect; flag for downstream review.
Eleftheria Zeggini,Director of the Institute of Translational Genomics; Liesel Beckmann Distinguished Professor at Technical University Munich University Hospital; Metabolic and Computational Health (CONNECT) Programme Spokesperson,Institute of Translational Genomics (ITG),"Liesel Beckmann Distinguished Professor and Chair of Translational Genomics, TUM School of Medicine, Technical University of Munich (TUM); TUM University Hospital (Klinikum rechts der Isar)",https://www.helmholtz-munich.de/itg/eleftheria-zeggini,https://www.helmholtz-munich.de/itg/eleftheria-zeggini,Founding director of ITG since 2018.
Sarah Kim-Hellmuth,"Dr. med., Group Leader",Institute of Translational Genomics (ITG) / Kim-Hellmuth Group (Immunogenomics),"LMU University Hospital; Dr. von Hauner Children's Hospital, Ludwig-Maximilians-Universität (LMU) Munich; Department of Pediatrics, Technical University of Munich (TUM) School of Medicine",https://www.helmholtz-munich.de/itg/sarah-kim-hellmuth,https://www.helmholtz-munich.de/itg/research-groups/kim-hellmuth-group,Has both LMU and TUM affiliations stated on page.
Daniel Kotlarz,Group Leader,Institute of Translational Genomics (ITG) / Kotlarz Group,,https://www.helmholtz-munich.de/itg/daniel-kotlarz,https://www.helmholtz-munich.de/itg/research-groups/kotlarz-group,
Rui Wang-Sattler,Group Leader,Institute of Translational Genomics (ITG) / Wang-Sattler Group (Metabolomics),,https://www.helmholtz-munich.de/itg/rui-wang-sattler,https://www.helmholtz-munich.de/itg/research-groups/wang-sattler-group,
Marie Piraud,"Head of the Helmholtz AI Consultant Team (Health) and co-head of the Clinical AI Consultant Team, Helmholtz Munich",Helmholtz AI (local Munich unit) / AI for Health (AIH),"Formerly postdoc at LMU Munich (2013-2016) and TU Munich's CAMP group (2016-2018) - historical, not a current joint appointment",https://www.helmholtz-munich.de/en/helmholtz-ai/marie-piraud,https://www.helmholtz-munich.de/en/helmholtz-ai/marie-piraud,"This is the local Helmholtz AI unit hosted at Helmholtz Munich (helmholtz-munich.de/en/helmholtz-ai/*), distinct from the national helmholtz.ai platform site which the main nav links to externally."
Stefan Bauer,Senior PI at Helmholtz AI,"Helmholtz AI (local Munich unit), Computational Health Center / Data Science and Intelligent Systems","Associate Professor of Algorithmic Machine Learning & Explainable AI, TU Munich (TUM); Co-coordinator, Helmholtz Foundation Model Initiative (since 2025); CIFAR LMB Fellow (since 2025); formerly Group Leader, MPI for Intelligent Systems, Tübingen (2018-2022)",https://www.helmholtz-munich.de/en/helmholtz-ai/stefan-bauer,https://www.helmholtz-munich.de/en/helmholtz-ai/stefan-bauer,
Vincent Fortuin,"Research Group Leader, Helmholtz AI Efficient Learning and Probabilistic Inference for Science (ELPIS) Lab","Helmholtz AI (local Munich unit), Computational Health Center / ELPIS Lab","Professor of Probabilistic Machine Learning, University of Technology Nuremberg (appointed January 2026); affiliated PI, Munich Center for Machine Learning; Branco Weiss Fellow; ELLIS Scholar; Fellow, Konrad Zuse School for reliable AI",https://www.helmholtz-munich.de/en/helmholtz-ai/vincent-fortuin,https://www.helmholtz-munich.de/en/helmholtz-ai/vincent-fortuin,"Primary university chair is at University of Technology Nuremberg, not TUM/LMU, but recorded per contract's second-affiliation rule."
Niki Kilbertus,"Group Leader, Reliable AI, Helmholtz AI","Helmholtz AI (local Munich unit), Computational Health Center","Professor for Ethics in Systems Design and Machine Learning, TU Munich (TUM), since 2021",https://www.helmholtz-munich.de/en/helmholtz-ai/niki-kilbertus,https://www.helmholtz-munich.de/en/helmholtz-ai/niki-kilbertus,
Lara Urban,Principal Investigator,Helmholtz Pioneer Campus,,https://www.helmholtz-munich.de/helmholtz-pioneer-campus/lara-urban,https://www.helmholtz-munich.de/helmholtz-pioneer-campus/lara-urban,"Helmholtz Pioneer Campus sits outside the Computational Health Center as its own research center; its own mission page states it blends computational work with 'equal partnership' from experimental biology/bioengineering, i.e. it is not purely computational. Included Urban because her page explicitly describes integrating genomic, statistical, computational and machine-learning approaches. Other Pioneer Campus PIs checked (Baluapuri, Battich, Bruns, Jasnin, Martinez-Jimenez, Meier, Nawroth) were excluded as primarily wet-lab/imaging/bioengineering-focused without a computational/ML core; Casale and Na Cai (also Pioneer Campus PIs) are recorded above under AIH since that is their primary institute listing."
