name,title_verbatim,group_or_dept,other_affiliations,personal_url,evidence_url,notes
Jonas Kuhn,Prof. Dr. phil.,IMS – Grundlagen der Computerlinguistik,,https://www.ims.uni-stuttgart.de/institut/team/Kuhn-00005/,https://www.ims.uni-stuttgart.de/institut/arbeitsgruppen/,
Ralf Küsters,Prof. Dr. rer. nat.,SEC – Institut für Informationssicherheit,,http://www.sec.uni-stuttgart.de,https://www.f05.uni-stuttgart.de/fakultaet/personen/Kuesters-00001/,Institutsleiter SEC
Frank Leymann,Prof. Dr. Dr. h. c.,IAAS – Institut für Architektur von Anwendungssystemen,,http://www.iaas.uni-stuttgart.de,https://www.iaas.uni-stuttgart.de/institut/mitarbeiter/leymann/,"Institutsleiter IAAS; F05-Personenliste zeigt vereinfacht ""Prof. Dr. rer. nat."", Institutsseite zeigt ""Prof. Dr. Dr. h. c."" (hier verwendet)"
Bernhard Mitschang,Prof. Dr.-Ing.,IPVS – Anwendersoftware,,,https://www.ipvs.uni-stuttgart.de/de/abteilungen/,Abteilungsleiter Anwendersoftware
Mathias Niepert,Prof. Dr.,KI-Institut – Maschinelles Lernen in den Simulationswissenschaften,SimTech Exzellenzcluster; Cyber Valley,https://www.ki.uni-stuttgart.de/,https://www.f05.uni-stuttgart.de/fakultaet/personen/Niepert/,
Sebastian Padó,Prof. Dr.,IMS – Theoretische Computerlinguistik,,https://www.ims.uni-stuttgart.de/institut/team/Pado-00001/,https://www.ims.uni-stuttgart.de/institut/arbeitsgruppen/,Studiendekan Maschinelle Sprachverarbeitung und Computerlinguistik
Dirk Pflüger,Prof. Dr.,IPVS – Scientific Computing,,,https://www.f05.uni-stuttgart.de/fakultaet/personen/Pflueger-00005/,Institutsleiter IPVS
Ilia Polian,Prof. Dr. rer. nat.,ITI – Hardwareorientierte Informatik (HOCOS),,http://www.iti.uni-stuttgart.de,https://www.iti.uni-stuttgart.de/institut/team/Polian/,Institutsleiter ITI
Michael Pradel,Prof. Dr. sc.,ISTE – Software Lab,,https://software-lab.org/people/Michael_Pradel.html,https://www.f05.uni-stuttgart.de/fakultaet/personen/Pradel-00001/,Geschäftsführender Direktor ISTE
Martin Radetzki,Prof. Dr.-Ing.,ITI – Embedded Systems,,,https://www.f05.uni-stuttgart.de/fakultaet/personen/Radetzki-00001/,Studiendekan der Informatik-Studiengänge
Dieter Schmalstieg,Alexander von Humboldt Professor für Visual Computing,VIS/VISUS – Visual Computing,,https://dieterschmalstieg.me,https://www.vis.uni-stuttgart.de/institut/team/Schmalstieg/,Stellvertretender Geschäftsführender Direktor VISUS
Miriam Schulte,Prof. Dr. rer. nat.,IPVS – Simulation großer Systeme,SimTech Exzellenzcluster,https://www.ipvs.uni-stuttgart.de/departments/sgs/,https://www.f05.uni-stuttgart.de/fakultaet/personen/Schulte-00007/,Studiendekanin SimTech
Michael Sedlmair,Prof. Dr.,VIS/VISUS – Mensch-Computer-Interaktion (Augmented Reality und Virtual Reality),,,https://www.vis.uni-stuttgart.de/institut/team/Sedlmair/,Leiter Abteilung Mensch-Computer-Interaktion
Sven Simon,Prof. Dr.-Ing.,ITI – Computational Imaging Systems,,https://www.iti.uni-stuttgart.de/lehrstuehle/cis/,https://www.f05.uni-stuttgart.de/fakultaet/personen/Simon-00001/,
Steffen Staab,Prof. Dr.,KI-Institut – Analytic Computing,Cyber Valley,https://www.ki.uni-stuttgart.de/de/,https://www.ki.uni-stuttgart.de/de/institut/team/Staab-00003/,Geschäftsführender Direktor KI-Institut
Ngoc Thang Vu,Prof. Dr.,IMS – Digitale Phonetik,,https://www.ims.uni-stuttgart.de/institut/team/Vu/,https://www.ims.uni-stuttgart.de/institut/arbeitsgruppen/,
Daniel Weiskopf,Prof. Dr.,VIS – Visualisierung,,,https://www.vis.uni-stuttgart.de/institut/,
Carina Silberer,Jun.-Prof. Dr.,IMS – Computerlinguistik,,https://www.ims.uni-stuttgart.de/institut/arbeitsgruppen/jp-silberer/,https://www.ims.uni-stuttgart.de/institut/arbeitsgruppen/,
Benjamin Uekermann,Jun.-Prof. Dr. rer. nat.,IPVS – Nutzbarkeit und Nachhaltigkeit von Simulationssoftware,SimTech Exzellenzcluster,,https://www.ipvs.uni-stuttgart.de/de/abteilungen/,
Sabine Schulte im Walde,Apl. Prof. Dr. phil.,IMS – Forschergruppe SemRel,,,https://www.ims.uni-stuttgart.de/institut/arbeitsgruppen/,Außerplanmäßige Professorin; leitet eigene Forschergruppe
Holger Schwarz,Apl. Prof. Dr. rer. nat. habil.,IPVS – Anwendersoftware,,https://www.ipvs.uni-stuttgart.de/de/institut/team/Schwarz-00003/,https://www.f05.uni-stuttgart.de/fakultaet/personen/Schwarz-00010/,Außerplanmäßiger Professor
Dominik Schlechtweg,Dr.,IMS – Nachwuchsgruppe CiK,,https://www.ims.uni-stuttgart.de/institut/team/Schlechtweg/,https://www.ims.uni-stuttgart.de/institut/arbeitsgruppen/,Unabhängiger Nachwuchsgruppenleiter; kein Professorentitel
Gabriella Lapesa,Dr.,IMS – Forschungsgruppe E-DELIB,,https://www.ims.uni-stuttgart.de/en/institute/team/Lapesa/,https://www.ims.uni-stuttgart.de/institut/arbeitsgruppen/,Unabhängige Gruppenleiterin; kein Professorentitel
Michael Roth,Dr.,IMS – Emmy Noether-Gruppe MisT,DFG Emmy Noether-Programm,https://www.ims.uni-stuttgart.de/institut/team/Roth-00006/,https://www.ims.uni-stuttgart.de/institut/arbeitsgruppen/,Emmy-Noether-Nachwuchsgruppenleiter; kein Professorentitel
Christoph Stach,Dr. rer. nat.,IPVS – Data Engineering (Lehrstuhlvertretung),,,https://www.ipvs.uni-stuttgart.de/de/abteilungen/de/,Vertritt derzeit die Abteilungsleitung Data Engineering; kein Professorentitel
Alina Roitberg,Jun.-Prof. Dr.-Ing.,KI-Institut – Autonomous Sensing and Perception Systems,,,https://www.ki.uni-stuttgart.de/de/institut/team/ce0a00c3-aba9-11f0-960d-000e0c3db68b/,Sehr neue Berufung; noch nicht auf der zentralen F05-Personenliste gelistet
Michael Weyrich,Prof. Dr.-Ing. Dr. h. c.,IAS – Institut für Automatisierungstechnik und Softwaresysteme (Institutsleitung),,,https://www.ias.uni-stuttgart.de/team/Weyrich/,"IAS ist die EE-Abteilung von F05, Fokus Automatisierung/Robotik-Software"
Andrey Morozov,Prof. Dr.-Ing.,IAS – Vernetzte Automatisierungssysteme / Dependable AI,,,https://www.ias.uni-stuttgart.de/team/Morozov/,Sechsjährige Tenure-Track-Professur seit April 2020
Florian Pfaff,Jun.-Prof. Dr.-Ing.,IAS – Kognitive Sensorik für die Mobilität der Zukunft,,,https://www.ias.uni-stuttgart.de/team/Pfaff-00006/,
Alexander Verl,Univ.-Prof. Dr.-Ing.,ISW – Steuerungstechnik und Mechatronik für Produktionssysteme,,,https://www.isw.uni-stuttgart.de/institut/team/Verl/,"ISW gehört zur Fakultät 7 (Maschinenbau), nicht F05; aufgeführt gemäß expliziter Aufgabenstellung (Robotik/Produktionsautomatisierung)"
Oliver Riedel,Univ.-Prof. Dr.-Ing.,ISW – Produktionstechnische Informationstechnologien,,,https://www.isw.uni-stuttgart.de/institut/team/Riedel-00002/,"ISW gehört zur Fakultät 7 (Maschinenbau), nicht F05; aufgeführt gemäß expliziter Aufgabenstellung"
Andreas Wortmann,Univ.-Prof. Dr. rer. nat. habil.,ISW – Model-Driven Engineering for Manufacturing Automation,,,https://www.isw.uni-stuttgart.de/institut/team/Wortmann-00002/,"ISW gehört zur Fakultät 7 (Maschinenbau), nicht F05; aufgeführt gemäß expliziter Aufgabenstellung. Nicht zu verwechseln mit Thomas Wortmann (Institut für Computational Design, nicht auf diesem Roster)"
Hussam Amrouch,Prof. Dr.-Ing.,ITI – System Test and Reliability (STAR),"Technische Universität München (TUM), Chair of AI Processor Design (AI-Pro); Munich Institute of Robotics and Machine Intelligence (MIRMI)",https://www.ce.cit.tum.de/aipro/,https://www.iti.uni-stuttgart.de/institut/team/Amrouch/,"ITI-Profilseite führt ihn weiterhin als aktuellen STAR-Lehrstuhlinhaber; persönliche Startseite verweist auf TUM AI-Pro-Lehrstuhl - Status möglicherweise im Wechsel, zur Prüfung markiert"
Aamir Ahmad,Jun.-Prof. Dr.-Ing.,IFR – Institut für Flugmechanik und Flugregelung – Flugrobotik,"Max-Planck-Institut für Intelligente Systeme, Abteilung Perceiving Systems – Research Group Leader",https://www.aamirahmad.de/,https://www.ifr.uni-stuttgart.de/institut/team/Ahmad-00002/,"IFR liegt in Fakultät 7 (Luft- und Raumfahrttechnik), außerhalb F05; aufgenommen wegen Robotik-Fokus und MPI-IS-Doppelaffiliation laut Cyber-Valley-Personenliste (https://cyber-valley.de/en/people)"
Ingo Steinwart,Prof. Dr.,"ISA – Institut für Stochastik und Anwendungen, Lehrstuhl für Stochastik",Cyber Valley,https://www.isa.uni-stuttgart.de/lehrstuhl-fuer-stochastik/,https://www.isa.uni-stuttgart.de/lehrstuhl-fuer-stochastik/,"Fakultät 8 (Mathematik und Physik), außerhalb F05; aufgenommen als Lehrstuhl für statistische Lerntheorie/ML-Theorie, Cyber-Valley-Fakultätsmitglied"
Maria Wirzberger,Prof. Dr. rer. nat.,"Institut für Erziehungswissenschaft – Lehren und Lernen mit intelligenten Systemen (Abteilung ACIE, Applied Cognition and Informatics Education)",Cyber Valley; Sprecherin Stuttgart Research Focus IRIS; Co-Direktorin AI Software Academy,,https://www.ife.uni-stuttgart.de/llis/,"Außerhalb F05; aufgenommen als KI-in-der-Bildung-Professur, Cyber-Valley-Fakultätsmitglied"
