name,title_verbatim,group_or_dept,other_affiliations,personal_url,evidence_url,notes
Carsten Eickhoff,Prof. Dr. Carsten Eickhoff (kooptiert),E-Health and Medical Data Science (Biomedizinische Informatik),Brown University (joint Health NLP Lab),https://health-nlp.com/,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,His lab page states: 'The Health NLP Lab at the University of Tuebingen and Brown University works on...'.
Shahram Eivazi,Dr. Shahram Eivazi (Festo IoC),Autonomous Systems (Foundations of Computing | Maschinelles Lernen),Festo (industry) -- via the 'Festo IoC' tag on the source page,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/lehrstuehle/autonomous-systems/home/,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,"confidence=low: title is 'Dr.' not 'Prof.'; unclear whether this is an independent chair or an industry-funded junior position; 'Festo IoC' kept verbatim, likely 'Industry on Campus'."
Michael Franke,Prof. Dr. Michael Franke (kooptiert),Allgemeine Sprachwissenschaft & Pragmatik (Vision & Cognition),"Seminar fuer Sprachwissenschaft, Philosophische Fakultaet (same university)",https://uni-tuebingen.de/fakultaeten/philosophische-fakultaet/fachbereiche/neuphilologie/seminar-fuer-sprachwissenschaft/arbeitsbereiche/allg-sprachwissenschaft-pragmatik/,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,kooptiert cross-listing from Linguistics.
Volker Franz,Prof. Dr. rer. nat. Volker Franz,Experimentelle Kognitionswissenschaft (Vision & Cognition),,http://www.ecogsci.cs.uni-tuebingen.de/,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,
Peter Gehler,Prof. Dr. Peter Gehler (kooptiert),Machine Learning Engineering and Technology Transfer (Maschinelles Lernen | Vision & Cognition),"Widely reported as Director of Applied Science, Amazon Tuebingen -- NOT independently confirmed today",http://pgehler-homepage.s3-website-us-east-1.amazonaws.com/,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,confidence=low on the industry affiliation specifically: his personal homepage (S3-hosted) returned a connection error on two fetch attempts and could not be verified today; kooptiert tag is consistent with an industry-university joint chair.
Andreas Geiger,Prof. Dr.-Ing. Andreas Geiger,Autonomes maschinelles Sehen (Autonomous Vision) (Maschinelles Lernen | Vision & Cognition),,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/lehrstuehle/autonomous-vision/home/,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,No second affiliation stated on the Arbeitsgruppen page itself (no kooptiert/Honorarprofessor tag); widely known as ELLIS/Tuebingen AI Center member but that is not stated on this page.
Martin Giese,Prof. Dr.-Ing. Martin Giese (kooptiert),Computational Sensomotorics (Vision & Cognition),,http://www.compsens.uni-tuebingen.de/,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,kooptiert; primary institution not independently confirmed today (page not fetched in depth).
Torsten Grust,Prof. Dr. rer. nat. Torsten Grust,Datenbanksysteme (Foundations of Computing),,http://db.cs.uni-tuebingen.de/,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,Not AI-core; included per over-collect rule.
Moritz Hardt,Prof. Dr. Moritz Hardt (Honorarprofessor),Social Foundations of Computation (Maschinelles Lernen),"Max Planck Institute for Intelligent Systems (Managing Director, Social Foundations of Computation)",https://is.mpg.de/sf,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,Honorarprofessor = honorary title; MPI-IS page confirms 'Managing Director' as his substantive role there. Present on the university's current Arbeitsgruppen listing as of the 2026-08-06/07 fetch.
Daniel Haeufle,Prof. Dr. Daniel Haeufle (kooptiert),Neuromechanics and Rehabilitation Robotics (Biomedizinische Informatik),Hertie-Institut fuer klinische Hirnforschung (Research Group Leader); also affiliated with the Werner Reichardt Centrum fuer Integrative Neurowissenschaften (CIN) and Cyber Valley / BITS,https://www.hih-tuebingen.de/neuromech,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,
Matthias Hein,Prof. Dr. rer. nat. Matthias Hein,Maschinelles Lernen (Foundations of Computing | Maschinelles Lernen),,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/lehrstuehle/maschinelles-lernen/news/,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,
Philipp Hennig,Prof. Dr. Philipp Hennig,Methoden des maschinellen Lernens (Maschinelles Lernen),,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/lehrstuehle/methoden-des-maschinellen-lernens/start/,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,No second affiliation stated on this page; known Tuebingen AI Center PI elsewhere but not verified here.
Niels Henze,Prof. Dr. Niels Henze,Medieninformatik (Vision & Cognition),,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/lehrstuehle/medieninformatik/,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,
Daniel Huson,Prof. Dr. math. Daniel Huson,Algorithmen der Bioinformatik (Biomedizinische Informatik),,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/lehrstuehle/algorithms-in-bioinformatics/,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,
Reinhard Kahle,Prof. Dr. Reinhard Kahle (kooptiert),Theorie und Geschichte der Wissenschaften (Foundations of Computing),Interfaculty unit 'Theorie und Geschichte der Wissenschaften' (same university),https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/interfakultaere-einrichtungen/theorie-und-geschichte-der-wissenschaften/,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,Not AI-core.
Katharina Klost,"Dr. Katharina Klost (Theoretische Informatik, Vertretungsprofessur)",Theoretische Informatik,,,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,confidence=low: 'Vertretungsprofessur' = temporary substitute/stand-in professorship for a vacant chair; title is 'Dr.' not 'Prof.'; this title key does not appear in data/titles.csv. Flagged for downstream ruling rather than silently dropped.
Maria Knobelsdorf,Prof. Dr. Maria Knobelsdorf,Informatik und ihre Didaktik (CS Education) (Vision & Cognition),,,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,"CS education, not AI-core; included per over-collect rule. No external group page linked on the source page."
Oliver Kohlbacher,Prof. Dr.-Ing. Oliver Kohlbacher,Angewandte Bioinformatik (Biomedizinische Informatik),,https://kohlbacherlab.org/,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,
Mario Krenn,Prof. Dr. Mario Krenn,Maschinelles Lernen in der Wissenschaft II / Artificial Scientist Lab (Maschinelles Lernen),Cluster of Excellence 'Machine Learning: New Perspectives for Science'; Tuebingen AI Center (member),https://artificial-scientist-lab.ai,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,His lab page states the chair is 'part of the Department for Computer Science at the University of Tuebingen since June 2025'; no Max Planck affiliation stated for him personally (only as external collaborators).
Thomas Kropf,Prof. Dr. habil. Thomas Kropf (Honorarprofessor),Eingebettete Systeme (Foundations of Computing),Honorary professor; primary post believed industry (not confirmed today),https://embedded.uni-tuebingen.de/home/,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,Not AI-core; Honorarprofessor.
Hilde Kuehne,Prof. Dr. Hilde Kuehne (kooptiert),Multimodal Learning (Vision & Cognition),Tuebingen AI Center (CVML Group); MIT-IBM Watson AI Lab,https://hildekuehne.github.io/index.html,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,"Also spelled Hildegard Kuehne. CONFIRMED present on the department's current Arbeitsgruppen listing (fetched 2026-08-06/07); her personal page states both affiliations verbatim: 'CVML Group, Tuebingen AI Center, University of Tuebingen' and 'MIT-IBM Watson AI Lab'."
Thomas Kuestner,Prof. Dr.-Ing. Thomas Kuestner (kooptiert),Medical Image and Data Analysis (Biomedizinische Informatik),Believed Universitaetsklinikum Tuebingen (Diagnostic & Interventional Radiology) -- not independently confirmed today,http://www.midaslab.org/,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,confidence=low on the second-affiliation detail: midaslab.org fetch failed (connection error) so could not be verified today.
Hendrik Lensch,Prof. Dr.-Ing. Hendrik Lensch,Computergrafik (Vision & Cognition),,https://graphics.cs.uni-tuebingen.de,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,
Anna Levina,Apl. Prof. Dr. Anna Levina (Martius),Self-organization and optimality in neuronal networks (Foundations of Computing | Vision & Cognition),,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/lehrstuehle/self-organization-and-optimality-in-neuronal-networks/,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,'(Martius)' is an additional/married surname shown in parentheses on the source page; kept verbatim. Apl. Prof. leads her own group.
Zhaoping Li,"Prof. Dr. Zhaoping Li, PhD",Sensory and Sensorimotor Systems (Vision & Cognition),Max Planck Institute for Biological Cybernetics (Max Planck Fellow),https://www.kyb.tuebingen.mpg.de/person/95845/2549b,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,"No '(kooptiert)' tag on the Arbeitsgruppen page itself, but her MPI-KYB page confirms dual roles: 'Max Planck Fellow' and 'professor in University of Tuebingen'."
Nicole Ludwig,Jun.-Prof. Dr. Nicole Ludwig (kooptiert),"Climate, Energy and Machine Learning Systems (Maschinelles Lernen)",,https://www.mlsustainableenergy.com/,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,"CONFLICT flagged, not resolved: the university's Arbeitsgruppen page (fetched 2026-08-06/07) lists her as current, but her own lab page states 'The group just moved to the University of Augsburg (updates following soon).' confidence=low on current Tuebingen status; needs adjudication, same pattern as the Kobak case already on file."
Andrei Lupas,"Prof. Andrei Lupas, Ph.D. (Honorarprofessor)",Proteinevolution (Biomedizinische Informatik),Max Planck Institute for Biology Tuebingen (Dept. of Protein Evolution),http://www.eb.tuebingen.mpg.de/research/departments/protein-evolution,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,Not AI; Honorarprofessor; included per over-collect rule.
Ulrike von Luxburg,Prof. Dr. rer. nat. Ulrike von Luxburg,Theorie des maschinellen Lernens (Foundations of Computing | Maschinelles Lernen),,http://www.tml.cs.uni-tuebingen.de/index.php,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,
Jakob Macke,Prof. Dr. Jakob Macke,Maschinelles Lernen in der Wissenschaft (Machine Learning in Science) (Maschinelles Lernen),,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/lehrstuehle/machine-learning-in-science/start/,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,No kooptiert/Honorarprofessor tag; page implies primary appointment is Tuebingen.
Georg Martius,Prof. Dr. Georg Martius,Distributed Intelligence (Maschinelles Lernen),,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/lehrstuehle/distributed-intelligence/home/,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,No second affiliation stated on this page; publicly also an MPI-IS group leader but not verified here.
Michael Menth,Prof. Dr. rer. nat. Michael Menth,Kommunikationsnetze (Foundations of Computing),,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/lehrstuehle/kommunikationsnetze/staff/,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,Not AI-core; included per over-collect rule.
Detmar Meurers,Prof. Dr. Detmar Meurers,Sprache und KI in der Bildung (Language & AI in Education) (Maschinelles Lernen | Vision & Cognition),Leibniz-Institut fuer Wissensmedien (address given on source page),https://www.iwm-tuebingen.de/www/de/forschung/forschungsbereiche/AG8_Meurers/index.html,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,
Sven Nahnsen,Prof. Dr. rer. nat. Sven Nahnsen,Biomedical Data Science (Biomedizinische Informatik),,https://uni-tuebingen.de/de/40854,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,
Kay Nieselt,Prof. Dr. math. Kay Nieselt,Integrative Transkriptomik (Biomedizinische Informatik),,https://uni-tuebingen.de/de/164662,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,
Klaus Ostermann,Prof. Dr.-Ing. Klaus Ostermann,Programmiersprachen (Foundations of Computing),,https://ps.cs.uni-tuebingen.de/chair/,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,Not AI-core; included per over-collect rule.
Nico Pfeifer,Prof. Dr. rer. nat. Nico Pfeifer,Methoden der Medizininformatik (Biomedizinische Informatik | Maschinelles Lernen),,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/lehrstuehle/methods-in-medical-informatics/,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,
Stephan Ossowski,Prof. Dr. Stephan Ossowski (kooptiert),Computational Genomics (Biomedizinische Informatik),Universitaetsklinikum Tuebingen,https://www.medizin.uni-tuebingen.de/de/das-klinikum/mitarbeiter/profil/1609,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,kooptiert from the University Hospital.
Gerard Pons-Moll,Prof. Dr. Gerard Pons-Moll,Kontinuierliches Lernen auf multimodalen Datenstroemen (Maschinelles Lernen | Vision & Cognition),Max Planck Institute for Informatics / Saarland Informatics Campus (Senior Researcher),https://virtualhumans.mpi-inf.mpg.de,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,"His group page states: 'accepted a W3 professorship at the University of Tuebingen' (primary) and 'officially appointed Senior Researcher at Max Planck for Informatics and Saarland Informatics Campus' (secondary), moved from MPI-INF Saarbruecken in 2021."
Kerstin Ritter,Prof. Dr. Kerstin Ritter (kooptiert),Machine Learning for Clinical Neurosciences (Vision & Cognition),Hertie Institute for AI in Brain Health,https://hertie.ai/machine-learning,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,
Bettina Rolke,Prof. Dr. Bettina Rolke (kooptiert),Evolutionary Cognition (Vision & Cognition),Fachbereich Psychologie (same university),https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/psychologie/arbeitsbereiche/evolutionaere-kognition-kognitionswissenschaft/arbeitsbereich/leitung/,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,kooptiert cross-listing from Psychology; not AI-core.
Harrisen Scells,Jun.-Prof. Dr. Harry Scells (kooptiert),Human Language Technologies (Biomedizinische Informatik),"Health NLP Lab (joint with Carsten Eickhoff), University of Tuebingen and Brown University",https://scells.me/,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,"Shown as 'Harry Scells' on the university page; his own site and DBLP/adjudication records use 'Harrisen Scells' -- same person, confirmed via scells.me. His own page states 'Assistant Professor at the University of Tuebingen in the Health NLP lab'. Matches prior adjudication ruling to include (W1-Juniorprofessur counts as independent post)."
Lena Schlipf,PD Dr. Lena Schlipf (Teaching Specialist fuer Theoretische Informatik),Theoretische Informatik,,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/lehrstuehle/teaching-specialist-fuer-theoretische-informatik/,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,"Role stated verbatim as 'Teaching Specialist'; no independent research group stated. Per titles.csv, Privatdozent without an own funded group would not qualify -- flagged, not silently dropped, for downstream ruling."
Bernhard Schoelkopf,Prof. Dr. Bernhard Schoelkopf (Honorarprofessor),Empirical Inference (Maschinelles Lernen),"Max Planck Institute for Intelligent Systems (Director, Empirical Inference)",https://is.mpg.de/ei,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,Honorarprofessor = honorary title; MPI-IS page confirms 'Director' as his substantive role.
Philipp Schuster,Dr. Philipp Schuster (Teaching Specialist fuer Praktische Informatik),Foundations of Computing,,,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,Role stated verbatim as 'Teaching Specialist'; no independent research group stated; flagged for downstream ruling rather than dropped.
Thomas Walter,Prof. Dr. rer. nat. Thomas Walter,Informationsdienste (IT Services) (Foundations of Computing),,http://www.ceres.zdv.uni-tuebingen.de/allgemeines.html,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,Not AI; leads university IT services group; included per over-collect rule.
Felix Wichmann,"Prof. Felix Wichmann, DPhil",Neuronale Informationsverarbeitung (Vision & Cognition),,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/lehrstuehle/neuronale-informationsverarbeitung/home/,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,
Robert C. Williamson,Prof. Dr. Robert C. Williamson,Foundations of Machine Learning Systems (Maschinelles Lernen),,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/lehrstuehle/foundations-of-machine-learning-systems/,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,
Andreas Zell,Prof. Dr. rer. nat. Andreas Zell,Kognitive Systeme (Maschinelles Lernen | Vision & Cognition),,https://cogsys.cs.uni-tuebingen.de/,https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/informatik/arbeitsgruppen/,
