name,title_verbatim,group_or_dept,other_affiliations,personal_url,evidence_url,notes
Ulf Leser,Prof. Dr.,"Wissensmanagement in der Bioinformatik / Knowledge Management in Bioinformatics, Institut für Informatik, Humboldt-Universität zu Berlin",,https://www2.informatik.hu-berlin.de/~leser/,https://www.informatik.hu-berlin.de/de/org/mitarbeiter/1689594,No second affiliation stated on fetched HU profile page (checked specifically for BIFOLD; not listed as HU-side BIFOLD group lead/fellow on BIFOLD's own people/workgroups pages as of the pages fetched).
Jan Mendling,Prof. Dr.,"Prozessmanagement und Informationssysteme / Process Management and Information Systems; Direktor, Geschäftsführendes Direktorat, Institut für Informatik, Humboldt-Universität zu Berlin",,https://hu.berlin/mendling,https://www.informatik.hu-berlin.de/de/org/mitarbeiter/1693845,
Henning Meyerhenke,Prof. Dr.,"Modellierung und Analyse komplexer Systeme / Modeling and Analysis of Complex Systems, Institut für Informatik, Humboldt-Universität zu Berlin",,,https://www.informatik.hu-berlin.de/de/org/mitarbeiter/1691251,No personal/group website was listed on the fetched HU profile page.
Niels Pinkwart,Prof. Dr.,"Didaktik der Informatik / Informatik und Gesellschaft (Computer Science Education / Informatics and Society), Institut für Informatik, Humboldt-Universität zu Berlin; Vizepräsident für Lehre und Studium, HU Berlin (since 2013)","DFKI Berlin (Deutsches Forschungszentrum für Künstliche Intelligenz) — Scientific Director, Educational Technology Lab",https://cses.informatik.hu-berlin.de/members/niels.pinkwart/,https://www.informatik.hu-berlin.de/de/org/mitarbeiter/1686966,HU profile confirms chair and DFKI Berlin role as Scientific Director of the Educational Technology Lab.
Jens-Peter Redlich,Prof. Dr.,"Systemarchitektur / System Architecture, Institut für Informatik, Humboldt-Universität zu Berlin",,,https://www.informatik.hu-berlin.de/de/org/mitarbeiter/1679899,No personal/group website was listed on the fetched HU profile page.
Wolfgang Reisig,Prof. Dr. rer. nat. habil.,"Seniorprofessor (Theory of Programming), Institut für Informatik, Humboldt-Universität zu Berlin",,https://www.informatik.hu-berlin.de/de/Members/wolfgang-reisig/wolfgang-reisig,https://www.informatik.hu-berlin.de/de/org/mitarbeiter/4355,"Listed as active Seniorprofessor (not marked i.R./emeritus like Bothe and Burkhard), so included."
Ralf Reulke,Prof. Dr.,"Computer Vision (senior position), Institut für Informatik, Humboldt-Universität zu Berlin",,,https://www.informatik.hu-berlin.de/de/org/mitarbeiter/1679901,"Institute's research-areas page lists him under 'Senior Positions' for Computer Vision. Fetched HU profile page did not state a DLR (Deutsches Zentrum für Luft- und Raumfahrt) affiliation, though this is plausible from outside knowledge; not recorded since unconfirmed on the page. Low confidence on second affiliation."
Joel Rybicki,Prof. Dr.,"Distributed Computing, Institut für Informatik, Humboldt-Universität zu Berlin",,,https://www.informatik.hu-berlin.de/de/org/mitarbeiter/1695304,No personal/group website was listed on the fetched HU profile page.
Holger Schlingloff,Prof. Dr.,"Specification, Verification and Test Theory / Softwaretechnik, Institut für Informatik, Humboldt-Universität zu Berlin",,https://www.informatik.hu-berlin.de/svt/,https://www.informatik.hu-berlin.de/de/org/mitarbeiter/609347,
Nicole Schweikardt,Prof. Dr.,"Theoretische Informatik / Theoretical Computer Science, Institut für Informatik, Humboldt-Universität zu Berlin",,https://www.informatik.hu-berlin.de/~schweikn/,https://www.informatik.hu-berlin.de/de/org/mitarbeiter/1687929,
Gergana Vladova,Prof. Dr.,"Informatik und Gesellschaft und Didaktik der Informatik, Institut für Informatik, Humboldt-Universität zu Berlin",,,https://www.informatik.hu-berlin.de/de/org/mitarbeiter/1696530,"LOW CONFIDENCE: HU staff directory's status field for this entry reads 'Gastprofessor/in' (guest professor), which per contract would normally be excluded as visiting/adjunct-only. Included per the low-confidence-beats-missing rule because the fetched page did not make clear whether this is a genuine visiting appointment or a status-field artifact for someone covering a chair; needs verification against a dedicated profile/CV page."
Dirk Becherer,Prof. Dr.,"Stochastik und Finanzmathematik (Stochastic Processes, Financial Mathematics), Institut für Mathematik, Humboldt-Universität zu Berlin",,https://www.mathematik.hu-berlin.de/de/personen/prof/1682131,https://www.mathematik.hu-berlin.de/de/personen/professorinnen-und-professoren,Chair/area from institute's Forschungsgebiete page; title from Professorinnen-und-Professoren listing.
Gaetan Borot,Prof. Dr.,"Mathematische Physik / Quantenfeld- und Stringtheorie (Mathematical Physics of Space, Time, and Matter / Quantum Field and String Theory), Institut für Mathematik, Humboldt-Universität zu Berlin",,https://www.mathematik.hu-berlin.de/de/personen/prof/prof-dr-gaetan-borot,https://www.mathematik.hu-berlin.de/de/personen/professorinnen-und-professoren,
Carsten Carstensen,Prof.,"Numerische Behandlung von Differentialgleichungen (Applied Analysis, Numerical Mathematics, and Optimization), Institut für Mathematik, Humboldt-Universität zu Berlin",,https://www2.mathematik.hu-berlin.de/~ccafm/cc_homepage,https://www.mathematik.hu-berlin.de/de/personen/prof/1679464,No second affiliation stated on fetched HU profile page.
Gavril Farkas,Prof. Dr.,"Algebraische und arithmetische Geometrie und Zahlentheorie (Algebraic & Arithmetic Geometry and Number Theory), Institut für Mathematik, Humboldt-Universität zu Berlin",,https://www.mathematik.hu-berlin.de/de/personen/prof/1682134,https://www.mathematik.hu-berlin.de/de/personen/professorinnen-und-professoren,
Andreas Filler,Prof. Dr.,"Mathematik und ihre Didaktik (Mathematics and Its Didactics), Institut für Mathematik, Humboldt-Universität zu Berlin",,https://www.mathematik.hu-berlin.de/de/personen/prof/1682997,https://www.mathematik.hu-berlin.de/de/personen/professorinnen-und-professoren,
Elmar Große-Klönne,Prof. Dr.,"Algebraische und arithmetische Geometrie und Zahlentheorie, Institut für Mathematik, Humboldt-Universität zu Berlin",,https://www.mathematik.hu-berlin.de/de/personen/prof/1681883,https://www.mathematik.hu-berlin.de/de/personen/professorinnen-und-professoren,
Falk Hante,Prof. Dr.,"Angewandte Analysis, Numerische Mathematik und Optimierung (Applied Analysis, Numerical Mathematics, and Optimization), Institut für Mathematik, Humboldt-Universität zu Berlin",,https://www.mathematik.hu-berlin.de/de/personen/prof/prof-dr-falk-hante,https://www.mathematik.hu-berlin.de/de/personen/professorinnen-und-professoren,
Michael Hintermüller,Prof. Dr.,"Angewandte Mathematik / Applied Analysis, Numerical Mathematics, and Optimization, Institut für Mathematik, Humboldt-Universität zu Berlin",WIAS – Weierstrass-Institut für Angewandte Analysis und Stochastik (Deputy Director / researcher; personal page hosted on wias-berlin.de),http://www.wias-berlin.de/people/hintermueller/,https://www.mathematik.hu-berlin.de/de/personen/prof/1682801,"Own HU profile links out to a wias-berlin.de personal page, indicating a joint HU/WIAS appointment (common 'Berliner Modell' pattern)."
Ulrich Horst,Prof. Dr.,"Stochastische Prozesse, Statistik, Finanzmathematik (Stochastic Processes, Statistics, Financial Mathematics), Institut für Mathematik, Humboldt-Universität zu Berlin; Full Professor since July 2011 (formerly Deutsche Bank Professor of Applied Mathematical Finance, 2007-2011)","CRC/TRR 388 'Rough Analysis, Stochastic Dynamics and Related Fields' — Co-Spokesperson (since October 2024)",https://www.applied-financial-mathematics.de/ulrich-horst,https://www.applied-financial-mathematics.de/ulrich-horst,
Bruno Klingler,Prof. Dr.,"Algebraische und arithmetische Geometrie und Zahlentheorie, Institut für Mathematik, Humboldt-Universität zu Berlin",,https://www.mathematik.hu-berlin.de/de/personen/prof/klingler-bruno-profs,https://www.mathematik.hu-berlin.de/de/personen/professorinnen-und-professoren,
Jürg Kramer,Prof. Dr.,"Algebraische und arithmetische Geometrie und Zahlentheorie / Mathematik und ihre Didaktik, Institut für Mathematik, Humboldt-Universität zu Berlin",,https://www.mathematik.hu-berlin.de/de/forschung/forschungsgebiete/mathematik-und-ihre-didaktik/personen/kramer,https://www.mathematik.hu-berlin.de/de/personen/professorinnen-und-professoren,Listed twice on the Forschungsgebiete page (both a geometry/number-theory area and mathematics-education area).
Dörte Kreher,"Prof. Dr., Juniorprofessor/in","Angewandte Stochastische Analysis (J) / Applied Stochastic Analysis, Institut für Mathematik, Humboldt-Universität zu Berlin",,https://www.applied-financial-mathematics.de/index.php/dorte-kreher,https://www.mathematik.hu-berlin.de/de/personen/mitarb-vz/1688264,"Listed on the institute's general staff (Mitarbeiter) page rather than the Professorinnen-und-Professoren page, with title shown as 'Prof. Dr., Juniorprofessor/in'; also appears with professorial title on the Forschungsgebiete page."
Ulrich Kortenkamp,Prof. Dr.,"Mathematik und ihre Didaktik, Institut für Mathematik, Humboldt-Universität zu Berlin",,,https://www.mathematik.hu-berlin.de/de/personen/mitarb-vz/1697271,Listed on the institute's general staff (Mitarbeiter) page rather than the Professorinnen-und-Professoren page; appears with professorial title on the Forschungsgebiete page. No personal website listed on fetched profile.
Klaus Mohnke,Prof. Dr.,"Differentialgeometrie und Topologie (Differential Geometry and Topology), Institut für Mathematik, Humboldt-Universität zu Berlin",,https://www.mathematik.hu-berlin.de/de/personen/prof/859433,https://www.mathematik.hu-berlin.de/de/personen/professorinnen-und-professoren,
Markus Reiß,Prof. Dr.,"Stochastische Prozesse, Statistik, Finanzmathematik, Institut für Mathematik, Humboldt-Universität zu Berlin",,https://www.mathematik.hu-berlin.de/de/personen/prof/1683017,https://www.mathematik.hu-berlin.de/de/personen/professorinnen-und-professoren,
Dorothee Schüth,Prof. Dr.,"Differentialgeometrie und Topologie, Institut für Mathematik, Humboldt-Universität zu Berlin",,https://www.mathematik.hu-berlin.de/de/personen/prof/1679628,https://www.mathematik.hu-berlin.de/de/personen/professorinnen-und-professoren,
Vladimir Spokoiny,Prof. Dr. rer. nat.,"Angewandte Statistik (Applied Statistics), Institut für Mathematik, Humboldt-Universität zu Berlin",WIAS – Weierstrass-Institut für Angewandte Analysis und Stochastik; BIFOLD – Berlin Institute for the Foundations of Learning and Data (Fellow),https://www.wias-berlin.de/people/spokoiny/,https://www.mathematik.hu-berlin.de/de/personen/prof/609311,"HU profile's contact email resolves to wias-berlin.de, indicating a joint HU/WIAS appointment. BIFOLD's own people directory lists him under 'Fellows'."
Matthias Staudacher,Prof. Dr.,"Mathematische Physik / Quantenfeld- und Stringtheorie, Institut für Mathematik, Humboldt-Universität zu Berlin",,https://www.mathematik.hu-berlin.de/de/personen/prof/1684186,https://www.mathematik.hu-berlin.de/de/personen/professorinnen-und-professoren,
Caren Tischendorf,Prof. Dr.,"Angewandte Analysis, Numerische Mathematik und Optimierung, Institut für Mathematik, Humboldt-Universität zu Berlin",,https://www.mathematik.hu-berlin.de/de/personen/prof/1685974,https://www.mathematik.hu-berlin.de/de/personen/professorinnen-und-professoren,
Thomas Walpuski,Prof. Dr.,"Differentialgeometrie und Topologie, Institut für Mathematik, Humboldt-Universität zu Berlin",,https://www.mathematik.hu-berlin.de/de/personen/prof/prof-dr-thomas-walpuski,https://www.mathematik.hu-berlin.de/de/personen/professorinnen-und-professoren,
Andrea Walther,Prof. Dr.,"Angewandte Mathematik mit Schwerpunkt Optimierung komplexer Systeme (Applied Mathematics with Focus on Optimization of Complex Systems), Institut für Mathematik, Humboldt-Universität zu Berlin",,https://hu.berlin/AWalther,https://www.mathematik.hu-berlin.de/de/personen/prof/prof-dr-andrea-walther,
Chris Wendl,Prof. Dr.,"Differentialgeometrie und Topologie, Institut für Mathematik, Humboldt-Universität zu Berlin",,https://www.mathematik.hu-berlin.de/de/personen/prof/1689635,https://www.mathematik.hu-berlin.de/de/personen/professorinnen-und-professoren,
Maite Wilke Berenguer,"Prof. Dr., Junior Professor","Interdisziplinäre Mathematik (J) / Interdisciplinary Mathematics, Institut für Mathematik, Humboldt-Universität zu Berlin",,https://www.math.hu-berlin.de/~wilkemai,https://www.mathematik.hu-berlin.de/de/personen/mitarb-vz/1693283,Listed on the institute's general staff (Mitarbeiter) page rather than the Professorinnen-und-Professoren page; appears with professorial title on the Forschungsgebiete page.
Barbara Zwicknagl,Prof. Dr.,"Angewandte Analysis, Numerische Mathematik und Optimierung, Institut für Mathematik, Humboldt-Universität zu Berlin",,https://www.mathematik.hu-berlin.de/de/personen/prof/prof-dr-barbara-zwicknagl,https://www.mathematik.hu-berlin.de/de/personen/professorinnen-und-professoren,
Sonja Greven,Prof. Dr.,"Statistik (Chair of Statistics), Wirtschaftswissenschaftliche Fakultät (School of Business and Economics), Humboldt-Universität zu Berlin",,,https://www.wiwi.hu-berlin.de/en/Professorships/vwl/statistik/team/grevenso,"SCOPE NOTE: HU Berlin has no separate 'Institut für Statistik'; statistics chairs sit within the School of Business and Economics (Wirtschaftswissenschaftliche Fakultät). This row and the three below cover that faculty's Statistik/Data-Science/Econometrics/AI-labelled chairs identified from its Professuren listing, not the whole faculty (which also includes ~27 other chairs in marketing, accounting, macro/micro economics etc. not recorded here). The 'Statistik und Data Science' chair at this faculty is listed as vacant (n.n.)."
Katarzyna Reluga,"Prof. Katarzyna Reluga, Ph.D.","KI in den Wirtschaftswissenschaften (AI in Business and Economics), Wirtschaftswissenschaftliche Fakultät (School of Business and Economics), Humboldt-Universität zu Berlin",,,https://www.wiwi.hu-berlin.de/de/professuren/bwl/or,
Stefan Lessmann,Prof. Dr.,"Wirtschaftsinformatik (Chair of Information Systems), Wirtschaftswissenschaftliche Fakultät (School of Business and Economics), Humboldt-Universität zu Berlin",,,https://www.wiwi.hu-berlin.de/de/professuren/bwl/wi,
Gabriel M. Ahlfeldt,Prof. Dr.,"Ökonometrie (Chair of Econometrics), Wirtschaftswissenschaftliche Fakultät (School of Business and Economics), Humboldt-Universität zu Berlin",,https://www.wiwi.hu-berlin.de/de/professuren/vwl/oe/staff/prof-dr-gabriel-m-ahlfeldt-chair-holder,https://www.wiwi.hu-berlin.de/de/professuren/vwl/oe,Own page notes prior appointment as Professor of Urban Economics and Land Development at the London School of Economics; not stated as a current concurrent affiliation.
Uwe Ohler,Professor (W3) of Systems Biology of Gene Regulation,"Institut für Biologie, Humboldt-Universität zu Berlin (joint appointment)","Max Delbrück Center for Molecular Medicine (MDC) — Senior Group Leader, Berlin Institute for Medical Systems Biology (primary institutional home); BIFOLD (Fellow); Duke University — Adjunct Faculty, Dept. of Bioinformatics & Biostatistics; HEIBRiDS (Helmholtz Einstein International Berlin Research School in Data Science) — Co-Director",,https://www.bifold.berlin/people/prof-dr-uwe-ohler.html,"Found via BIFOLD's Fellows list filtered to HU Berlin. BIFOLD profile states his HU title verbatim as 'Professor (W3) of Systems Biology of Gene Regulation | Humboldt-Universität zu Berlin', with MDC listed as his primary institutional affiliation (Senior Group Leader). Direct HU Institut für Biologie departmental page not independently fetched; department name inferred from field. LOW CONFIDENCE on exact HU department name."
Gerd Grasshoff,Professor of the History of Ancient Science,"Institut für Philosophie / Faculty of Philosophy, Humboldt-Universität zu Berlin","BIFOLD (Fellow); Cluster of Excellence Topoi, HU Berlin — Director; Max Planck Institute for the History of Science (MPIWG) — Max Planck Fellow, Computational History of Science; Berliner Antike-Kolleg — Director, 'Repositories – Editions – Materials'; Euler-Commission, Swiss Academy of Sciences — Vice-President",,https://www.bifold.berlin/people/prof-dr-gerd-grasshoff.html,"Found via BIFOLD's Fellows list filtered to HU Berlin (per task instruction to check the department hosting BIFOLD's HU-side members). Also holds administrative role of Prodekan für Forschung, Faculty of Philosophy. Research area (history of ancient/computational science) is far from a typical AI chair; included per over-collect rule rather than judging topical fit. Direct HU departmental listing page not independently fetched to confirm exact chair title; title taken verbatim from BIFOLD profile. LOW CONFIDENCE on exact HU chair title wording."
