name,title_verbatim,group_or_dept,other_affiliations,personal_url,evidence_url,notes
Vahid Babaei,Senior Researcher,D4 Computer Graphics - group leader (Artificial Intelligence aided Design and Manufacturing / AIDAM group),,https://aidam.mpi-inf.mpg.de/?view=home,https://aidam.mpi-inf.mpg.de/?view=people,"AIDAM group's own People page lists: 'Vahid Babaei Senior Researcher' as the group head, followed by PhD students/engineers reporting to him. D4 department page pictures him as heading the AIDAM group."
Gurprit Singh,(no formal title stated),D4 Computer Graphics - group leader (Sampling and Rendering group),,http://people.mpi-inf.mpg.de/~gsingh/,https://www.mpi-inf.mpg.de/departments/computer-graphics,"Own page: 'I am leading the sampling and rendering group in the computer graphics department at the Max Planck Institute for informatics.' No formal degree/professor title stated on the page itself."
Thomas Leimkühler,Group Leader,D4 Computer Graphics / D6 Visual Computing and AI (co-affiliated) - Image Synthesis and Machine Learning group,,https://ismael.mpi-inf.mpg.de/,https://www.mpi-inf.mpg.de/departments/computer-graphics,"D4 department page captions him '(co-affiliated with D6)'; also appears on D6's group-leader listing. His own group site lists his title as 'Group Leader' and gives departmental affiliation as 'Computer Graphics • Visual Computing and Artificial Intelligence.' Counted once in totals (listed under D4, cross-affiliated with D6)."
Gerhard Weikum,Scientific Director at the Max Planck Institute for Informatics,Director - D5 Databases and Information Systems,Adjunct Professor at Saarland University,https://people.mpi-inf.mpg.de/~weikum/,https://people.mpi-inf.mpg.de/~weikum/,"D5 department page: 'Headed by Prof. Dr. Gerhard Weikum,' and notes the department is officially phasing out. His own page states: 'I am officially retired, and my professional activities are limited. In particular, I cannot take any new students or postdocs.' No other current researcher is listed as heading a group in D5 (D5 people/current-members page lists no current researchers)."
Christian Theobalt,Prof. Dr. Christian Theobalt,Director - D6 Visual Computing and Artificial Intelligence,Professor of Computer Science - Saarland University,https://people.mpi-inf.mpg.de/~theobalt,https://people.mpi-inf.mpg.de/~theobalt,"D6 department page: 'Headed by Prof. Dr. Christian Theobalt.' His own page states 'Professor of Computer Science - Saarland University.'"
Vladislav Golyanik,Dr. Vladislav Golyanik,D6 Visual Computing and Artificial Intelligence - group leader (4D and Quantum Vision / 4DQV group),"As of April 1, 2026: Acting Professor (Chair for Visual AI for Extended Reality), Faculty of Technology, Bielefeld University",https://4dqv.mpi-inf.mpg.de,https://www.mpi-inf.mpg.de/departments/visual-computing-and-artificial-intelligence,"Group site: 'Welcome to the web page of the 4D and Quantum Vision (4DQV) group led by Dr. Vladislav Golyanik... V. Golyanik is appointed as an Acting Professor (Chair for Visual AI for Extended Reality), Faculty of Technology, Bielefeld University.'"
Marc Habermann,Research group leader,D6 Visual Computing and Artificial Intelligence - group leader (Graphics and Vision for Digital Humans / GVDH group),Saarland University Associate Fellow (since 2025-05-16),https://gvdh.mpi-inf.mpg.de/index.html,https://www.mpi-inf.mpg.de/departments/visual-computing-and-artificial-intelligence,"GVDH group site lists Marc Habermann as 'Research group leader' and states he 'was appointed a Saarland University Associate Fellow' (news item dated 2025/05/16)."
Adam Kortylewski,Group Leader,D6 Visual Computing and Artificial Intelligence - group leader (Generative Intelligence group),,https://genintel.de/,https://www.mpi-inf.mpg.de/departments/visual-computing-and-artificial-intelligence/people,"CAUTION - conflicting evidence: MPI-INF's D6 department and staff-listing pages (fetched 2026-08-06) still show him as a current Research Group Leader with an active office/contact. However his own lab site (genintel.de) states '[Oct 2025] Our lab moved to CISPA!', implying a relocation to CISPA Helmholtz Center. Recorded per the current MPI-INF site; discrepancy unresolved as of evidence date."
Rishabh Dabral,"Research Group Leader, MPI for Informatics",D6 Visual Computing and Artificial Intelligence - group leader (3D Visual Intelligence group),Associated with the Research Training Group on Neuro-Explicit Models of Language Vision and Action at Saarland University; also associated with the VIA Center,https://rishabhdabral.github.io/,https://www.mpi-inf.mpg.de/departments/visual-computing-and-artificial-intelligence,"Own page: 'I lead the ''3D Visual Intelligence'' Research Group at the Max Planck Institute for Informatics,' and lists Saarland University Research Training Group and VIA Center associations."
Christoph Weidenbach,Prof. Dr. Christoph Weidenbach,Head - RG1 Automation of Logic,Adjunct Professor of the Computer Science department at Saarland University Saarbrücken (since 2007),https://www.mpi-inf.mpg.de/departments/automation-of-logic/people/christoph-weidenbach,https://www.mpi-inf.mpg.de/departments/automation-of-logic/people/christoph-weidenbach,"RG1 page: 'Headed by Prof. Dr. Christoph Weidenbach... Head of research group Automation of Logic.' Other named researchers on the RG1 'Research Areas' gallery (Martin Bromberger, Thomas Sturm, Sophie Tourret, Uwe Waldmann) were checked individually: Bromberger is titled 'Senior researcher for Combinations of Theories and Arithmetic Reasoning'; Sturm is a CNRS Research Director in Nancy primarily, titled 'PD Dr.' and 'affiliated senior researcher' at MPI-INF; Tourret's own page explicitly calls her a 'guest researcher in the Automation of Logic group at MPII' (visiting - excluded); none of the four is described anywhere as leading their own group, so all four were excluded and only Weidenbach is recorded for RG1."
Yiting Xia,"Dr. Yiting Xia / ""Tenure-track faculty, MPI-INF""",Head - RG2 Network and Cloud Systems,Co-teaches courses (e.g. Distributed Systems Data Networks) with Saarland University,https://www.mpi-inf.mpg.de/departments/rg2/people/yiting-xia,https://www.mpi-inf.mpg.de/departments/rg2/people/yiting-xia,"RG2 page: 'Headed by Dr. Yiting Xia.' Own page: 'I am a tenure-track faculty at Max Planck Institute for Informatics (MPI-INF), where I lead the network and cloud systems research group.'"
Vera Demberg,Prof. Dr. Vera Demberg,Head - RG3 Multimodal Language Processing,Professor of Computer Science and Computational Linguistics at Saarland University (since 2016),https://www.mpi-inf.mpg.de/departments/mlp/vera-demberg,https://www.mpi-inf.mpg.de/departments/mlp/vera-demberg,"RG3 page: 'Headed by Prof. Dr. Vera Demberg.' Own page: 'Max Planck Fellow at the MPI for Informatics (since 2024)' and 'Professor of Computer Science and Computational Linguistics at Saarland University (since 2016).'"
