name,title_verbatim,group_or_dept,other_affiliations,personal_url,evidence_url,notes
Benjamin Bross,"Benjamin Bross, ""Head of Video Coding Systems Group""; organigram ""Dipl.-Ing. Benjamin Bross""",Video Communication and Applications department; Video Coding Systems group,,https://www.hhi.fraunhofer.de/en/departments/vca/research-groups/video-coding-systems/team/benjamin-bross.html,https://www.hhi.fraunhofer.de/en/departments/vca/research-groups/video-coding-systems.html,"confidence=high. site: Berlin (Einsteinufer 37 / Salzufer 15-16, 10587 Berlin)"
Adam Wieckowski,"Adam Wieckowski, ""Head of Video Coding Systems Group""; organigram ""Dipl.-Ing. Adam Wieckowski""",Video Communication and Applications department; Video Coding Systems group,,,https://www.hhi.fraunhofer.de/en/departments/vca/research-groups/video-coding-systems.html,"confidence=high. site: Berlin (Einsteinufer 37 / Salzufer 15-16, 10587 Berlin)"
Cornelius Hellge,"Dr.-Ing. Cornelius Hellge, ""Head of Multimedia Communications Group""",Video Communication and Applications department; Multimedia Communications group,,https://www.hhi.fraunhofer.de/en/departments/vca/research-groups/multimedia-communications/team/cornelius-hellge.html,https://www.hhi.fraunhofer.de/en/departments/vca/research-groups/multimedia-communications.html,"confidence=high. site: Berlin (Einsteinufer 37 / Salzufer 15-16, 10587 Berlin)"
Baris Göktepe,"Dr.-Ing. Baris Göktepe, ""Head of Multimedia Communications Group""",Video Communication and Applications department; Multimedia Communications group,,https://www.hhi.fraunhofer.de/en/departments/vca/research-groups/multimedia-communications/team/baris-goektepe.html,https://www.hhi.fraunhofer.de/en/departments/vca/research-groups/multimedia-communications.html,"confidence=high. site: Berlin (Einsteinufer 37 / Salzufer 15-16, 10587 Berlin). Name spelled ""Baris Göktepe"" on the page."
Benno Stabernack,"Prof. Dr.-Ing. Benno Stabernack, ""Head of Embedded Systems Group""",Video Communication and Applications department; Embedded Systems group,"Technische Universität Berlin (lecture on design of application specific processors, per personal page); Universität Potsdam (lecture on multimedia signal processing, per personal page)",http://iphome.hhi.de/stabernack/,https://www.hhi.fraunhofer.de/en/departments/vca/research-groups/embedded-systems.html,"confidence=medium on affiliations. site: Berlin (Einsteinufer 37 / Salzufer 15-16, 10587 Berlin). Personal page names TU Berlin and University of Potsdam only as teaching activities; it does not state which institution confers the ""Prof."" title."
Jona Ballé,"Prof. Dr.-Ing. Jona Ballé, ""Head of Learned Data Compression Group""; DE ""Gruppenleiterin Learned Data Compression""; HHI news headline ""Prof.in Dr. Jona Ballé""",Video Communication and Applications department; Learned Data Compression group,"New York University, NYU Tandon School of Engineering (previous professorship, per HHI news item)",,https://www.hhi.fraunhofer.de/en/departments/vca/research-groups/learned-data-compression.html,"confidence=high on role. site: Berlin (Einsteinufer 37 / Salzufer 15-16, 10587 Berlin). Name spelled ""Jona Ballé"" (research-groups page renders ""Jona Balle""). HHI news item https://www.hhi.fraunhofer.de/news/nachrichten/neue-forschungsgruppe-learned-data-compression-unter-leitung-von-dr-jona-balle-am-fraunhofer-hhi.html states she came to HHI after a professorship at NYU Tandon - that appears to be a former, not concurrent, appointment."
Peter Eisert,"Prof. Dr.-Ing. Peter Eisert, ""Head of Vision & Imaging Technologies Department""; DE ""Abteilungsleiter Vision and Imaging Technologies""; personal page ""Prof. Peter Eisert / Head of Vision & Imaging Technologies Department / Chair Visual Computing, Humboldt University""",Vision and Imaging Technologies department,Humboldt-Universität zu Berlin (Chair Visual Computing; Visual Computing Group),http://iphome.hhi.de/eisert/index.htm,https://www.hhi.fraunhofer.de/en/departments/vit/people-and-contact.html,"confidence=high. site: Berlin (Einsteinufer 37 / Salzufer 15-16, 10587 Berlin). Eisert and Hilsmann are BOTH listed verbatim as ""Head of Vision & Imaging Technologies Department"" on https://www.hhi.fraunhofer.de/en/departments/vit/people-and-contact.html, https://www.hhi.fraunhofer.de/en/departments/vit/research-groups.html and https://www.hhi.fraunhofer.de/en/departments/vit.html; the April 2026 organigram lists both names in the department cell. They are co-heads, not one superseding the other."
Anna Hilsmann,"Dr.-Ing. Anna Hilsmann, ""Head of Vision & Imaging Technologies Department / Head of Computer Vision & Graphics Group""; DE ""Abteilungsleiterin Vision and Imaging Technologies / Gruppenleiterin Computer Vision und Grafik""",Vision and Imaging Technologies department; Computer Vision & Graphics group,"Humboldt-Universität zu Berlin (personal page links ""Lecture at HU Berlin"")",http://iphome.hhi.de/hilsmann/index.htm,https://www.hhi.fraunhofer.de/en/departments/vit/people-and-contact.html,"confidence=high on role. site: Berlin (Einsteinufer 37 / Salzufer 15-16, 10587 Berlin). Co-head of the department with Peter Eisert - see note on Eisert row. HU Berlin link is a teaching activity, not a stated chair."
Ingo Feldmann,"Ingo Feldmann, ""Heads of Group: Ingo Feldmann, Priv.-Doz. Dr.-Ing. Oliver Schreer"" (Immersive Media & Communication); person page ""Head of Immersive Media & Communication Group""; organigram ""Dipl.-Ing. Ingo Feldmann""",Vision and Imaging Technologies department; Immersive Media & Communication group,,https://www.hhi.fraunhofer.de/en/vit-imc/team/feldmann.html,https://www.hhi.fraunhofer.de/en/departments/vit/research-groups.html,"confidence=high. site: Berlin (Einsteinufer 37 / Salzufer 15-16, 10587 Berlin)"
Oliver Schreer,"Priv.-Doz. Dr.-Ing. Oliver Schreer, ""Heads of Group: Ingo Feldmann, Priv.-Doz. Dr.-Ing. Oliver Schreer"" (Immersive Media & Communication); person page ""Associate Professor at Technical University Berlin and Head of Immersive Media & Communication group""",Vision and Imaging Technologies department; Immersive Media & Communication group,"Technische Universität Berlin (Associate Professor / Privatdozent, Faculty of Electrical Engineering and Computer Science, Computer Vision and Remote Sensing Group; page also uses ""Adjunct Professor"")",https://www.hhi.fraunhofer.de/en/vit-imc/team/schreer.html,https://www.hhi.fraunhofer.de/en/departments/vit/research-groups.html,"confidence=high on HHI role. site: Berlin (Einsteinufer 37 / Salzufer 15-16, 10587 Berlin). Included on the strength of his HHI group-head role; the TU Berlin title is a Privatdozent/adjunct title and is recorded only as a second affiliation."
Christian Weissig,"Christian Weissig, ""Head of Group: Christian Weissig"" (Capture & Display Systems); organigram ""Dipl.-Ing. Christian Weißig""",Vision and Imaging Technologies department; Capture & Display Systems group,,https://www.hhi.fraunhofer.de/christian-weissig,https://www.hhi.fraunhofer.de/en/departments/vit/research-groups.html,"confidence=high. site: Berlin (Einsteinufer 37 / Salzufer 15-16, 10587 Berlin). Group page https://www.hhi.fraunhofer.de/en/departments/vit/research-groups/capture-display-systems.html lists him as first contact but without a printed job title."
Sebastian Bosse,"Dr.-Ing. Sebastian Bosse, ""Head of Interactive & Cognitive Systems Group""",Vision and Imaging Technologies department; Interactive & Cognitive Systems group,,https://www.hhi.fraunhofer.de/en/departments/vit/research-groups/interactive-cognitive-systems/team/bosse.html,https://www.hhi.fraunhofer.de/en/departments/vit/research-groups/interactive-cognitive-systems.html,"confidence=high. site: Berlin (Einsteinufer 37 / Salzufer 15-16, 10587 Berlin)"
Thomas Haustein,"Dr.-Ing. Thomas Haustein, ""Head of Wireless Communications and Networks Department, Standardization""; also ""Head of Group"" of Technologies and Standards",Wireless Communications and Networks department; Technologies and Standards group,,https://www.hhi.fraunhofer.de/en/departments/wn/people-and-contact/thomas-haustein.html,https://www.hhi.fraunhofer.de/en/departments/wn/people-and-contact.html,"confidence=high. site: Berlin (Einsteinufer 37 / Salzufer 15-16, 10587 Berlin). Co-heads the department with Slawomir Stanczak; group role evidenced at https://www.hhi.fraunhofer.de/en/departments/wn/research-groups.html"
Thomas Wirth,"Dipl.-Inform. Thomas Wirth, ""Head of Group: Dipl.-Inform. Thomas Wirth"" (Technologies and Standards)",Wireless Communications and Networks department; Technologies and Standards group,,,https://www.hhi.fraunhofer.de/en/departments/wn/research-groups.html,"confidence=high. site: Berlin (Einsteinufer 37 / Salzufer 15-16, 10587 Berlin)"
Kenan Turbić,"Dr. Kenan Turbić, ""Head of Group: Dr. Kenan Turbić"" (Signal Processing and Sensing); organigram ""Dr.-Ing. Kenan Turbic""",Wireless Communications and Networks department; Signal Processing and Sensing group,,,https://www.hhi.fraunhofer.de/en/departments/wn/research-groups.html,"confidence=high. site: Berlin (Einsteinufer 37 / Salzufer 15-16, 10587 Berlin). Name spelled ""Kenan Turbić"" on the page."
Renato L. G. Cavalcante,"Dr. Renato L. G. Cavalcante, ""Head of Group: Dr. Renato L. G. Cavalcante"" (Optimization and Learning for Communications); organigram ""Dr. phil. nat. Renato Cavalcante""",Wireless Communications and Networks department; Optimization and Learning for Communications group,,,https://www.hhi.fraunhofer.de/en/departments/wn/research-groups.html,"confidence=high. site: Berlin (Einsteinufer 37 / Salzufer 15-16, 10587 Berlin)"
Jochen Fink,"Dr.-Ing. Jochen Fink, ""Head of Group: Dr.-Ing. Jochen Fink"" (Optimization and Learning for Communications)",Wireless Communications and Networks department; Optimization and Learning for Communications group,,,https://www.hhi.fraunhofer.de/en/departments/wn/research-groups.html,"confidence=high. site: Berlin (Einsteinufer 37 / Salzufer 15-16, 10587 Berlin)"
Zoran Utkovski,"Dr.-Ing. Zoran Utkovski, ""Head of Group: Dr.-Ing. Zoran Utkovski"" (Connected Intelligence and Robotics)",Wireless Communications and Networks department; Connected Intelligence and Robotics group,,,https://www.hhi.fraunhofer.de/en/departments/wn/research-groups.html,"confidence=high. site: Berlin (Einsteinufer 37 / Salzufer 15-16, 10587 Berlin)"
Johannes Dommel,"Dr.-Ing. Johannes Dommel, ""Head of Group: Dr.-Ing. Johannes Dommel"" (Connected Intelligence and Robotics)",Wireless Communications and Networks department; Connected Intelligence and Robotics group,,,https://www.hhi.fraunhofer.de/en/departments/wn/research-groups.html,"confidence=high. site: Berlin (Einsteinufer 37 / Salzufer 15-16, 10587 Berlin)"
Michael Peter,"Dr.-Ing. Michael Peter, ""Head of Group: Dr.-Ing. Michael Peter"" (mm-Wave)",Wireless Communications and Networks department; mm-Wave group,,,https://www.hhi.fraunhofer.de/en/departments/wn/research-groups.html,"confidence=high. site: Berlin (Einsteinufer 37 / Salzufer 15-16, 10587 Berlin)"
Leszek Raschkowski,"Dipl.-Ing. Leszek Raschkowski, ""Head of Group: Dipl.-Ing. Leszek Raschkowski"" (Prototype Development and Systems Integration)",Wireless Communications and Networks department; Prototype Development and Systems Integration group,,,https://www.hhi.fraunhofer.de/en/departments/wn/research-groups.html,"confidence=high. site: Berlin (Einsteinufer 37 / Salzufer 15-16, 10587 Berlin)"
Patrick Agostini,"M.Sc. Patrick Agostini, ""Head of Group: M.Sc. Patrick Agostini"" (Sustainable and Modular Networks)",Wireless Communications and Networks department; Sustainable and Modular Networks group,,,https://www.hhi.fraunhofer.de/en/departments/wn/research-groups.html,"confidence=high. site: Berlin (Einsteinufer 37 / Salzufer 15-16, 10587 Berlin)"
Ehsan Tohidi,"Dr.-Ing. Ehsan Tohidi, ""head of Group: Dr.-Ing. Ehsan Tohidi"" (Sustainable and Modular Networks; lower-case ""head"" as printed)",Wireless Communications and Networks department; Sustainable and Modular Networks group,,,https://www.hhi.fraunhofer.de/en/departments/wn/research-groups.html,"confidence=high. site: Berlin (Einsteinufer 37 / Salzufer 15-16, 10587 Berlin)"
Ronald Freund,"Prof. Dr.-Ing. Ronald Freund, MBA, ""Head of Photonic Networks and Systems Department""; DE ""Abteilungsleiter Photonische Netze und Systeme""",Photonic Networks and Systems department,,,https://www.hhi.fraunhofer.de/en/departments/pn/people-and-contact.html,"confidence=medium on affiliations. site: Berlin (Einsteinufer 37 / Salzufer 15-16, 10587 Berlin). Carries ""Prof."" but no university is named on any HHI page."
Colja Schubert,"Dr. rer. nat. Colja Schubert, ""Head of Submarine and Core Systems Group""; DE ""Gruppenleiter Optische Untersee- und Kernnetze""",Photonic Networks and Systems department; Submarine and Core Systems group,,,https://www.hhi.fraunhofer.de/en/departments/pn/people-and-contact.html,"confidence=high. site: Berlin (Einsteinufer 37 / Salzufer 15-16, 10587 Berlin)"
Volker Jungnickel,"Prof. Dr. rer. nat. habil. Volker Jungnickel, ""Head of Metro, Access and In-house Systems Group""; DE ""Gruppenleiter Optische Metro-, Zugangs- und Inhausnetze""","Photonic Networks and Systems department; Metro, Access and In-house Systems group",,,https://www.hhi.fraunhofer.de/en/departments/pn/people-and-contact.html,"confidence=medium on affiliations. site: Berlin (Einsteinufer 37 / Salzufer 15-16, 10587 Berlin). Carries ""Prof."" but no university is named on any HHI page."
Christoph Kottke,"Dr.-Ing. Christoph Kottke, listed in the April 2026 organigram in the ""Metro, Access & In-house Systems"" cell alongside Volker Jungnickel","Photonic Networks and Systems department; Metro, Access and In-house Systems group",,,https://www.hhi.fraunhofer.de/fileadmin/Institut/Organisationsplan/2026/20260421_Organigramm_HHI_EN.pdf,"confidence=low. site: Berlin (Einsteinufer 37 / Salzufer 15-16, 10587 Berlin). Appears ONLY on the organigram PDF; he is not listed among the group leaders on https://www.hhi.fraunhofer.de/en/departments/pn/people-and-contact.html. The organigram does not print a role label, so whether he is a co-head or deputy is unresolved."
Nicolas Perlot,"Dr.-Ing. Nicolas Perlot, ""Head of Free-Space Optical Systems Group""; DE ""Gruppenleiter Optische Freistrahlsysteme""",Photonic Networks and Systems department; Free-Space Optical Systems group,,,https://www.hhi.fraunhofer.de/en/departments/pn/people-and-contact.html,"confidence=high. site: Berlin (Einsteinufer 37 / Salzufer 15-16, 10587 Berlin)"
Nino Walenta,"Dr. Nino Walenta, ""Head of Free-Space Optical Systems Group / Topic Group Leader Photonic Quantum Technologies""; DE ""Gruppenleiter Optische Freistrahlsysteme / Themengruppenleiter Photonische Quantentechnologien""",Photonic Networks and Systems department; Free-Space Optical Systems group; Photonic Quantum Technologies topic group,,,https://www.hhi.fraunhofer.de/en/departments/pn/people-and-contact.html,"confidence=high. site: Berlin (Einsteinufer 37 / Salzufer 15-16, 10587 Berlin)"
Johannes Fischer,"Dr.-Ing. Johannes Fischer, ""Head of Digital Signal Processing Group""; DE ""Gruppenleiter Digitale Signalverarbeitung""",Photonic Networks and Systems department; Digital Signal Processing group,,,https://www.hhi.fraunhofer.de/en/departments/pn/people-and-contact.html,"confidence=high. site: Berlin (Einsteinufer 37 / Salzufer 15-16, 10587 Berlin)"
Jonas Hilt,"Dipl.-Ing. Jonas Hilt, ""Head of Electronic Systems Group""; DE ""Gruppenleiter Elektronische Systeme""",Photonic Networks and Systems department; Electronic Systems group,,,https://www.hhi.fraunhofer.de/en/departments/pn/people-and-contact.html,"confidence=high. site: Berlin (Einsteinufer 37 / Salzufer 15-16, 10587 Berlin)"
Georg Rademacher,"Prof. Dr.-Ing. Georg Rademacher, ""Head of Space Division Multiplexing""; DE ""Gruppenleiter Space Division Multiplexing""",Photonic Networks and Systems department; Space Division Multiplexing group,,,https://www.hhi.fraunhofer.de/en/departments/pn/people-and-contact.html,"confidence=medium on affiliations. site: Berlin (Einsteinufer 37 / Salzufer 15-16, 10587 Berlin). Carries ""Prof."" but no university is named on any HHI page; group page https://www.hhi.fraunhofer.de/en/departments/pn/research-groups/space-division-multiplexing.html gives no affiliation either."
Patrick Runge,"Dr.-Ing. Patrick Runge, ""Head of InP and RF Department / Head of Modulators and Detectors Group""","InP and RF department; Modulators and Detectors group (research-groups page splits it into Detectors and Modulators, both headed by him)",,,https://www.hhi.fraunhofer.de/en/departments/inp-and-rf/people-and-contact.html,"confidence=high. site: Berlin (Einsteinufer 37 / Salzufer 15-16, 10587 Berlin)"
Martin Möhrle,"Dr. rer. nat. Martin Möhrle, ""Head of Lasers Group""",InP and RF department; Lasers group,,,https://www.hhi.fraunhofer.de/en/departments/inp-and-rf/people-and-contact.html,"confidence=high. site: Berlin (Einsteinufer 37 / Salzufer 15-16, 10587 Berlin). Name spelled ""Martin Möhrle"" on the page."
Klemens Janiak,"Dipl.-Phys. Klemens Janiak, ""Head of Photonic InP Foundry Group""",InP and RF department; Photonic InP Foundry group,,,https://www.hhi.fraunhofer.de/en/departments/inp-and-rf/people-and-contact.html,"confidence=high. site: Berlin (Einsteinufer 37 / Salzufer 15-16, 10587 Berlin)"
Jung Han Choi,"Dr. Jung Han Choi, printed as ""Contact: Dr. Jung Han Choi"" for the IC Design Group (no head/leader title given)",InP and RF department; IC Design group,,,https://www.hhi.fraunhofer.de/en/departments/inp-and-rf/research-groups.html,"confidence=low. site: Berlin (Einsteinufer 37 / Salzufer 15-16, 10587 Berlin). The IC Design group appears on the research-groups page but not on the department's people-and-contact page, and Choi is labelled only ""Contact"", not ""Head of Group"". The group is also absent from the April 2026 organigram. Role unverified."
Moritz Kleinert,"Dr. rer. nat. Moritz Kleinert, ""Head of Hybrid PICs Group / Team Lead Quantum Technologies and Computing""",Hybrid Integration and Sensing department; Hybrid PICs group; Quantum Technologies and Computing team,,,https://www.hhi.fraunhofer.de/en/departments/hybrid-integration-and-sensing/people-and-contact.html,"confidence=high. site: Berlin (Einsteinufer 37 / Salzufer 15-16, 10587 Berlin)"
Robert Kohlhaas,"Dr. rer. nat. Robert Kohlhaas, ""Head of Terahertz Sensors and Systems Group""",Hybrid Integration and Sensing department; Terahertz Sensors and Systems group,,,https://www.hhi.fraunhofer.de/en/departments/hybrid-integration-and-sensing/people-and-contact.html,"confidence=high. site: Berlin (Einsteinufer 37 / Salzufer 15-16, 10587 Berlin)"
Kristijan Posilovic,"Dr. rer. nat. Kristijan Posilovic, ""Head of Technology and Infrastructure Department / Head of Processing Group""",Technology and Infrastructure department; Processing group,,,https://www.hhi.fraunhofer.de/en/departments/technology-and-infrastructure/people-and-contact.html,"confidence=high. site: Berlin (Einsteinufer 37 / Salzufer 15-16, 10587 Berlin)"
Felix Ganzer,"Felix Ganzer, ""Head of Backend and Packaging Group""; organigram ""Felix Ganzer, B. Sc.""",Technology and Infrastructure department; BAP - Backend and Packaging group,,,https://www.hhi.fraunhofer.de/en/departments/technology-and-infrastructure/people-and-contact.html,"confidence=high. site: Berlin (Einsteinufer 37 / Salzufer 15-16, 10587 Berlin)"
Clemens Kleimann,"Clemens Kleimann, ""Head of Workshop and Facility Operations Group""; organigram cell ""Equipment Operations - Dipl. Ing. Clemens Kleimann""",Technology and Infrastructure department; Equipment Operations group,,,https://www.hhi.fraunhofer.de/en/departments/technology-and-infrastructure/people-and-contact.html,"confidence=low. site: Berlin (Einsteinufer 37 / Salzufer 15-16, 10587 Berlin). Included because he is a named group head in both the organigram and the department page, but the group (workshop and facility operations) is technical infrastructure rather than research; likely falls under the contract's technical-staff exclusion. Flagged rather than dropped."
Christoph Hums,"Dr. rer. nat. Christoph Hums, ""Head of Epitaxy Group""",Technology and Infrastructure department; Epitaxy (EPI) group,,,https://www.hhi.fraunhofer.de/en/departments/technology-and-infrastructure/people-and-contact.html,"confidence=high. site: Berlin (Einsteinufer 37 / Salzufer 15-16, 10587 Berlin)"
Wolfgang Schade,"Prof. Dr. rer. nat. Wolfgang Schade, ""Head of Fiber Optical Sensor Systems Department""; DE ""Abteilungsleiter Faseroptische Sensorsysteme""",Fiber Optical Sensor Systems department,,,https://www.hhi.fraunhofer.de/en/departments/fs/people-and-contact.html,"confidence=high on role, medium on site attribution and affiliation. site: Goslar (visitor address Am Stollen 19H, 38640 Goslar; mailing address Einsteinufer 37, 10587 Berlin) - phone +49 5321 (Goslar) matches the Goslar visitor address. Carries ""Prof."" but no university is named; the department's Battery and Sensor Test Center page names ""Clausthal University of Technology"" only as a founding cooperation partner, which is not sufficient evidence of a personal chair, so other_affiliations is left blank. NOTE: this department is absent from the April 2026 organigram PDF."
Martin Angelmahr,"Dr. rer. nat. Martin Angelmahr, ""Head of FiberLab Group""",Fiber Optical Sensor Systems department; FiberLab group,,,https://www.hhi.fraunhofer.de/en/departments/fs/research-groups/fiberlab.html,"confidence=high on role. site: Goslar (visitor address Am Stollen 19H, 38640 Goslar; mailing address Einsteinufer 37, 10587 Berlin) - phone +49 5321 3816-8404. Group heads for this department are named only on the individual group pages, not on the department people-and-contact page."
Eike G. Hübner,"apl. Prof. Dr. Eike G. Hübner, listed as the sole ""Contact"" for the Surface Processing group with no job title printed",Fiber Optical Sensor Systems department; Surface Processing group,,,https://www.hhi.fraunhofer.de/en/departments/fs/research-groups/surface-processing.html,"confidence=low. site: Goslar (visitor address Am Stollen 19H, 38640 Goslar; mailing address Einsteinufer 37, 10587 Berlin) - phone +49 5321 3816-8409. Name spelled ""Eike G. Hübner"". No group-head title is printed anywhere on HHI; he may be the group leader or merely the contact person. ""apl. Prof."" (außerplanmäßiger Professor) is an adjunct-style German title and the conferring university is not named on HHI pages. ORCID 0000-0003-2104-9615 given on the page."
