name,title_verbatim,group_or_dept,other_affiliations,personal_url,evidence_url,notes
Holger Hermanns,Professur für Informatik / Dependable Systems and Software,Fachrichtung Informatik – Dependable Systems and Software,,http://depend.cs.uni-sb.de/index.php?id=166,https://www.uni-saarland.de/universitaet/organisation/fakultaeten/professuren/fak-mi/informatik.html,
Jörg Hoffmann,Professur für Grundlagen der Künstlichen Intelligenz,Fachrichtung Informatik – Foundations of Artificial Intelligence,,http://fai.cs.uni-saarland.de/hoffmann/,https://www.uni-saarland.de/universitaet/organisation/fakultaeten/professuren/fak-mi/informatik.html,
Benjamin Kaminski,Professur für Informatik – Schwerpunkt Quantitative Verifikation,Fachrichtung Informatik – Quantitative Verification,,https://quave.cs.uni-saarland.de/benjamin-kaminski/,https://www.uni-saarland.de/universitaet/organisation/fakultaeten/professuren/fak-mi/informatik.html,
Antonio Krüger,Professur für Künstliche Intelligenz im Handel,Fachrichtung Informatik – Ubiquitous Media Technologies,DFKI (Wissenschaftlicher Direktor / Scientific Director),https://umtl.cs.uni-saarland.de/people/prof.-dr.-antonio-kr%C3%BCger.html,https://www.uni-saarland.de/universitaet/organisation/fakultaeten/professuren/fak-mi/informatik.html,
Jan Eric Lenssen,Professur für Machine Vision Systems,Fachrichtung Informatik – Visual Intelligence and Perception,,https://janericlenssen.github.io/,https://www.uni-saarland.de/universitaet/organisation/fakultaeten/professuren/fak-mi/informatik.html,Recently appointed; see appointment notice https://www.uni-saarland.de/aktuell/ernennung-jan-eric-lenssen-48845.html
Martina Maggio,Professur für Informatik,Fachrichtung Informatik – Software and Hardware Systems,,https://www.martinamaggio.com/main/,https://www.uni-saarland.de/universitaet/organisation/fakultaeten/professuren/fak-mi/informatik.html,
Sara Magliacane,Professur für Machine Learning,Fachrichtung Informatik – Causal Machine Learning,,https://saramagliacane.github.io/,https://www.uni-saarland.de/universitaet/organisation/fakultaeten/professuren/fak-mi/informatik.html,
Tomohiro Nagashima,Juniorprofessur für Informatik mit Schwerpunkt Technology Enhanced Learning (WISNA),Fachrichtung Informatik – Technology Enhanced Learning,,https://lala.cs.uni-saarland.de/,https://www.uni-saarland.de/universitaet/organisation/fakultaeten/professuren/fak-mi/informatik.html,
Sven Rahmann,Professur für Bioinformatik,Fachrichtung Informatik – Algorithmic Bioinformatics,Center for Bioinformatics (CBI),https://www.rahmannlab.de/,https://www.uni-saarland.de/universitaet/organisation/fakultaeten/professuren/fak-mi/informatik.html,
Jan Reineke,Professur für Informatik / Real-Time and Embedded Systems,Fachrichtung Informatik – Real-Time and Embedded Systems,,http://embedded.cs.uni-saarland.de/reineke.php,https://www.uni-saarland.de/universitaet/organisation/fakultaeten/professuren/fak-mi/informatik.html,
Philipp Slusallek,Professur für Informatik / Computergraphik,"Fachrichtung Informatik – Agents and Simulated Reality, Computer Graphics",DFKI (Wissenschaftlicher Direktor / Scientific Director),https://graphics.cg.uni-saarland.de/people/slusallek.html,https://www.uni-saarland.de/universitaet/organisation/fakultaeten/professuren/fak-mi/informatik.html,
Gert Smolka,Seniorprofessor für Informatik / Programmiersysteme,Fachrichtung Informatik – Programming Systems,,https://www.ps.uni-saarland.de/~smolka/,https://www.uni-saarland.de/universitaet/organisation/fakultaeten/professuren/fak-mi/informatik.html,
Jürgen Steimle,Professur für Mensch-Computer-Interaktion,Fachrichtung Informatik – Human-Computer Interaction and Interactive Technologies,,https://hci.cs.uni-saarland.de/people/juergen-steimle/,https://www.uni-saarland.de/universitaet/organisation/fakultaeten/professuren/fak-mi/informatik.html,
Isabel Valera,Professur für Informatik: Machine Learning,Fachrichtung Informatik – Machine Learning,,https://ivaleram.github.io/,https://www.uni-saarland.de/universitaet/organisation/fakultaeten/professuren/fak-mi/informatik.html,
Andrea Volkamer,Professur für Data Driven Drug Design,Fachrichtung Informatik – Data Driven Drug Design,Center for Bioinformatics (CBI),https://volkamerlab.org/,https://www.uni-saarland.de/universitaet/organisation/fakultaeten/professuren/fak-mi/informatik.html,
Ingmar Weber,Professur für Informatik – Societal Computing (Alexander von Humboldt-Professur),Fachrichtung Informatik – Societal Computing,,https://ingmarweber.de/,https://www.uni-saarland.de/universitaet/organisation/fakultaeten/professuren/fak-mi/informatik.html,
Joachim Weickert,Professur für Mathematik und Informatik / Mathematische Bildanalyse und Bildverarbeitung,Fachrichtung Informatik (joint chair with Fachrichtung Mathematik) – Mathematical Image Analysis,,http://www.mia.uni-saarland.de/weickert/index.shtml,https://www.uni-saarland.de/universitaet/organisation/fakultaeten/professuren/fak-mi/informatik.html,Also listed on the Fachrichtung Mathematik professors page (fak-mi/mathematik.html) as a joint Mathematik/Informatik chair
Verena Wolf,Professur für Modelling and Simulation,Fachrichtung Informatik – Modeling and Simulation,,https://mosi.uni-saarland.de/people/verena/,https://www.uni-saarland.de/universitaet/organisation/fakultaeten/professuren/fak-mi/informatik.html,
Viktor Zaverkin,Juniorprofessur für Data-Driven Materials Design (INM),Fachrichtung Informatik – Data-Driven Materials Design,INM – Leibniz-Institut für Neue Materialien,https://www.leibniz-inm.de/news/jun-prof-viktor-zaverkin-leitet-neue-inm-forschungsgruppe-datengetriebenes-materialdesign/,https://www.uni-saarland.de/universitaet/organisation/fakultaeten/professuren/fak-mi/informatik.html,
Andreas Zeller,Professur für Softwaretechnik (CISPA),Fachrichtung Informatik – Software Engineering,CISPA Helmholtz-Zentrum für Informationssicherheit,https://andreas-zeller.info/,https://www.uni-saarland.de/universitaet/organisation/fakultaeten/professuren/fak-mi/informatik.html,Chair name itself carries the CISPA affiliation
Peter Druschel,"Scientific Director MPI SWS, Professor Saarland University",Fachrichtung Informatik / MPI-SWS – Distributed Systems,MPI-SWS (Scientific Director),https://people.mpi-sws.org/~druschel/,https://saarland-informatics-campus.de/forschung-research/dozenten/,"Title as given by Saarland Informatics Campus directory (English); not listed on the fak-mi/informatik.html budget-line page, which explicitly defers to SIC for institute-affiliated professors"
Anja Feldmann,"Scientific Director MPI INF, Professor Saarland University",Fachrichtung Informatik / MPI-INF – Internet Architecture,MPI-INF (Scientific Director),https://www.mpi-inf.mpg.de/inet/people/anja-feldmann/,https://saarland-informatics-campus.de/forschung-research/dozenten/,Her own MPI-INF bio page does not restate the Saarland University title explicitly; SIC directory is the source for the university affiliation
Krishna Gummadi,"Scientific Director MPI SWS, Professor Saarland University",Fachrichtung Informatik / MPI-SWS – Networked Systems,MPI-SWS (Scientific Director),https://people.mpi-sws.org/~gummadi/,https://saarland-informatics-campus.de/forschung-research/dozenten/,
Danupon Nanongkai,"Scientific Director MPI INF, Professor Saarland University",Fachrichtung Informatik / MPI-INF – Algorithms and Complexity,MPI-INF (Scientific Director),https://sites.google.com/site/dannanongkai/home,https://saarland-informatics-campus.de/forschung-research/dozenten/,
Peter Ochs,Professur für Mathematik und Informatik mit Schwerpunkt Mathematische Datenanalyse,Fakultät MI (Mathematik und Informatik) – Mathematical Optimization for Data Science,,https://www.mop.uni-saarland.de/index.shtml,https://www.uni-saarland.de/universitaet/organisation/fakultaeten/professuren/fak-mi/mathematik.html,"Listed on the Fachrichtung Mathematik professors page rather than the Informatik one, though group works on data science/ML methods; SIC directory lists him as 'Professor, Department of Computer Science'"
Joël Ouaknine,"Scientific Director MPI SWS, Professor Saarland University",Fachrichtung Informatik / MPI-SWS – Foundations of Algorithmic Verification,MPI-SWS (Scientific Director),https://people.mpi-sws.org/~joel/,https://saarland-informatics-campus.de/forschung-research/dozenten/,
Bernt Schiele,"Scientific Director MPI INF, Professor Saarland University",Fachrichtung Informatik / MPI-INF – Computer Vision and Machine Learning,MPI-INF (Scientific Director),https://people.mpi-inf.mpg.de/~schiele/,https://saarland-informatics-campus.de/forschung-research/dozenten/,
Hans-Peter Seidel,"Scientific Director MPI INF (Affiliated Professor, Saarland University since 1999)",Fachrichtung Informatik / MPI-INF – Computer Graphics,MPI-INF (Director),https://people.mpi-inf.mpg.de/~hpseidel/,https://people.mpi-inf.mpg.de/~hpseidel/,"MPI-INF bio page states '1999 – Director, Max-Planck-Institute for Computer Science' and '1999 – Affiliated Professor, Saarland University'; no emeritus wording found, appears active"
Raimund Seidel,"Professor, Saarland University",Fachrichtung Informatik (Fachrichtung 6.2) – Theoretical Computer Science,,http://www-tcs.cs.uni-saarland.de/,https://saarland-informatics-campus.de/forschung-research/dozenten/,Own group page confirms 'Fachrichtung 6.2 Informatik'; no institute co-affiliation found; not listed on the fak-mi/informatik.html budget-line page for unclear reasons
Christian Theobalt,"Scientific Director MPI INF, Professor Saarland University",Fachrichtung Informatik / MPI-INF – Visual Computing and AI,MPI-INF (Scientific Director),https://www.mpi-inf.mpg.de/departments/visual-computing-and-artificial-intelligence,https://saarland-informatics-campus.de/forschung-research/dozenten/,
Josef van Genabith,Seniorprofessor für Translationsorientierte Sprachtechnologie,Fachrichtung Sprachwissenschaft und Sprachtechnologie (LST) – Multilingual Technologies,DFKI (Leiter Forschungsbereich Sprachtechnologie und Multilinguale Technologien),https://www.uni-saarland.de/lehrstuhl/genabith/van-genabith.html,https://www.uni-saarland.de/universitaet/organisation/fakultaeten/professuren/fak-p/sprache.html,SIC directory lists him as 'Co-opted Professor' (i.e. co-opted into Fachrichtung Informatik); home chair is LST
Michael Hahn,Professur für Computerlinguistik,"Fachrichtung Sprachwissenschaft und Sprachtechnologie (LST) – Language, Computation, and Cognition",Kooptiertes Mitglied der Fachrichtung Informatik,https://lacoco-lab.github.io/home/,https://www.uni-saarland.de/universitaet/organisation/fakultaeten/professuren/fak-p/sprache.html,
Dietrich Klakow,Professur für Sprach- und Signalverarbeitung,Fachrichtung Sprachwissenschaft und Sprachtechnologie (LST) – Spoken Language Systems,Kooptiertes Mitglied der Fachrichtung Informatik,https://www.lsv.uni-saarland.de/,https://www.uni-saarland.de/universitaet/organisation/fakultaeten/professuren/fak-p/sprache.html,
Alexander Koller,Professur für Computerlinguistik,Fachrichtung Sprachwissenschaft und Sprachtechnologie (LST) – Computational Linguistics,Kooptiertes Mitglied der Fachrichtung Informatik,http://www.coli.uni-saarland.de/~koller/,https://www.uni-saarland.de/universitaet/organisation/fakultaeten/professuren/fak-p/sprache.html,
