name,title_verbatim,group_or_dept,other_affiliations,personal_url,evidence_url,notes
Andreas Karcher,Univ.-Prof. Dr.-Ing.,Institut INF4 – Angewandte Informatik; Professur für Softwarewerkzeuge und Methoden für Integrierte Anwendungen,ITIS e.V. (Schatzmeister / treasurer of the affiliated An-Institut ITIS),https://www.unibw.de/inf/institute/institut-4-institut-fuer-angewandte-informatik/personen/univ-prof-dr-ing-andreas-karcher,https://www.unibw.de/inf4,
Helmut Mayer,Univ.-Prof. Dr.-Ing.,Institut INF4 – Angewandte Informatik; Professur für Visual Computing,,https://www.unibw.de/inf/institute/institut-4-institut-fuer-angewandte-informatik/personen/univ-prof-dr-ing-helmut-mayer,https://www.unibw.de/inf4,Institutssprecher (institute spokesperson) of INF4.
Wolfgang Reinhardt,Univ.-Prof. Dr.-Ing.,Institut INF4 – Angewandte Informatik; Professur für Geoinformatik,,https://www.unibw.de/unibw/geoinformatik/mitarbeiter/reinhardt-1/reinhardt,https://www.unibw.de/geoinformatik/,"Current holder of the Geoinformatik chair, successor to Prof. Martin Werner who moved to TUM on 1 April 2020 (noted on the same page); Reinhardt was missing from the faculty-wide 'Professuren' overview page and from the /inf4/personen URL (404), found instead via the institute's own chair page."
Mark Manulis,Univ.-Prof. Dr.-Ing.,Institut INF5 – Anwendungssicherheit; Professur für Privacy,Forschungsinstitut CODE (Leiter der Forschungsgruppe Privacy and Applied Cryptography),https://www.unibw.de/code/im-profil/professuren/univ-prof-dr-ing-mark-manulis,https://www.unibw.de/anwendungssicherheit,
Arno Wacker,Univ.-Prof. Dr.,Institut INF5 – Anwendungssicherheit; Professur für Angewandte Sicherheitsanalysen (vormals Datenschutz und Compliance),Forschungsinstitut CODE (FI CODE),https://www.unibw.de/anwendungssicherheit/univ-prof-dr-arno-wacker,https://www.unibw.de/anwendungssicherheit,
Florian Alt,Univ.-Prof. Dr.,Institut INF5 – Anwendungssicherheit; Professur für Usable Security and Privacy,Forschungsinstitut CODE (research group is described as part of FI CODE),https://www.unibw.de/anwendungssicherheit/usable-security-and-privacy/team,https://www.unibw.de/anwendungssicherheit/usable-security-and-privacy/team,"Not listed on the INF5 institute overview page's 'Professoren des Instituts' summary (which shows only Manulis and Wacker) nor on the FI CODE professuren roster page; found only via the dedicated 'Usable Security and Privacy' chair subsite, which names him 'Inhaber der Professur'. Flagging because two otherwise-authoritative listing pages omit him."
Stefan Brunthaler,Univ.-Prof. Dr.,Institut INF6 – Systemsicherheit; Professur für Sichere Softwareentwicklung,Forschungsinstitut CODE (FI CODE),https://www.unibw.de/systemsicherheit/univ-prof-dr-stefan-brunthaler,https://www.unibw.de/systemsicherheit,
Harald Baier,Univ.-Prof. Dr. rer. nat.,Institut INF6 – Systemsicherheit; Professur für Digitale Forensik,Forschungsinstitut CODE (FI CODE),https://www.unibw.de/code/im-profil/professuren/univ-prof-dr-rer-nat-harald-baier,https://www.unibw.de/systemsicherheit,
Michael Hutter,Univ.-Prof. Dr.,Institut INF6 – Systemsicherheit; Professur Embedded Systems Security,Forschungsinstitut CODE (FI CODE),https://www.unibw.de/systemsicherheit/univ-prof-dr-michael-hutter,https://www.unibw.de/systemsicherheit,
Michaela Geierhos,Univ.-Prof.'in Dr. phil.,Institut INF7 – Datensicherheit; Professur für Data Science,Forschungsinstitut CODE (Technische Direktorin des FI CODE),https://www.unibw.de/datensicherheit/personen/geierhos/portraet,https://www.unibw.de/datensicherheit,
Eirini Ntoutsi,Univ.-Prof.'in Dr.,Institut INF7 – Datensicherheit; Professur für Open Source Intelligence,Forschungsinstitut CODE (FI CODE),https://www.unibw.de/datensicherheit/personen/ntoutsi/portraet,https://www.unibw.de/datensicherheit,
Marta Gomez-Barrero,Univ.-Prof.'in Dr.-Ing.,Institut INF7 – Datensicherheit; Professur für Maschinelles Lernen,Forschungsinstitut CODE (FI CODE),https://www.unibw.de/datensicherheit/personen/gomez-barrero/portraet,https://www.unibw.de/datensicherheit,Institutssprecherin (institute spokesperson) of INF7.
Ulrike Lechner,Univ.-Prof.'in Dr.,Institut INF8 – Schutz und Zuverlässigkeit; Professur für Wirtschaftsinformatik,Forschungsinstitut CODE (CODE-assoziierte Professur),https://www.unibw.de/schutz-zuverlaessigkeit/univ-prof-in-dr-ulrike-lechner,https://www.unibw.de/schutz-zuverlaessigkeit,INF8 is a single-chair institute; no other professor is listed there.
Corinna Schmitt,apl. Prof. Dr.,Forschungsinstitut CODE / Fakultät für Informatik; Leiterin des Forschungsbereichs Secure Communication Systems (SeCoSys),Forschungsinstitut CODE (FI CODE),https://www.unibw.de/code/professuren/corinna-schmitt,https://www.unibw.de/code/professuren/corinna-schmitt,"Title is 'außerplanmäßige Professorin' (apl. Prof.), not a chair-holding Universitätsprofessur, but the page states she independently leads the named SeCoSys research area at both the Fakultät für Informatik and FI CODE, matching the contract's rule to include habilitated staff who separately lead a funded/named group."
Mario Martini,Univ.-Prof. Dr. jur.,Professur für Recht und Digitalisierung (CODE-assoziierte Professur),"Fakultät für Wirtschafts- und Organisationswissenschaften, Universität der Bundeswehr München (primary chair, since Oct 2024); Deutsches Forschungsinstitut für öffentliche Verwaltung, Speyer (head of research area 'Digitale Transformation im Rechtsstaat')",https://www.unibw.de/code/professuren/mario-martini,https://www.unibw.de/code/im-profil/professuren,"FLAG: primary chair is in the Fakultät für Wirtschafts- und Organisationswissenschaften, not Fakultät für Informatik. Included only because his professorship is listed as 'CODE-assoziiert' on the Forschungsinstitut CODE page, and CODE appears as one of the Fakultät für Informatik's own listed Institute; a downstream pass should decide whether this counts toward Informatik or a different UniBW faculty roster."
Carmen Mas Machuca,Univ.-Prof.'in Dr.-Ing.,Professur für Kommunikationsnetze (CODE-assoziierte Professur),"Fakultät für Elektrotechnik und Informationstechnik, Universität der Bundeswehr München (primary chair, since April 2023); Forschungsinstitut CODE",https://www.unibw.de/code/professuren/carmen-mas-machuca,https://www.unibw.de/code/im-profil/professuren,"FLAG: primary chair is in the Fakultät für Elektrotechnik und Informationstechnik, not Fakultät für Informatik. Included only because of the CODE cross-listing described in the Mario Martini note above; downstream pass should confirm which faculty roster she belongs to."
Vladislav Nenchev,Prof. Dr.-Ing.,ETTI 4 – Institut für Embedded Systems (CODE-assoziierte Professur),"Fakultät für Elektrotechnik und Technische Informatik, Universität der Bundeswehr München (primary chair, since Oct 2024); Forschungsinstitut CODE",https://www.unibw.de/code/professuren/vladislav-nenchev,https://www.unibw.de/code/im-profil/professuren,"FLAG: primary chair is in the Fakultät für Elektrotechnik und Technische Informatik, not Fakultät für Informatik; included only via the CODE cross-listing (see Mario Martini note). Also note his title is printed without the 'Univ.-' prefix used for most other chair holders on the same CODE page, possibly reflecting a recent (Oct 2024) or non-standard appointment status."
Christoph Peters,Univ.-Prof. Dr. rer. pol.,"WOW 4.4 – Professur für Wirtschaftsinformatik, insbesondere Digital Process Management (CODE-assoziierte Professur)","Fakultät für Wirtschafts- und Organisationswissenschaften, Universität der Bundeswehr München (primary chair, since Oct 2024); Forschungsinstitut CODE",https://www.unibw.de/code/professuren/christoph-peters,https://www.unibw.de/code/im-profil/professuren,"FLAG: primary chair is in the Fakultät für Wirtschafts- und Organisationswissenschaften, not Fakultät für Informatik; included only via the CODE cross-listing (see Mario Martini note)."
