name,title_verbatim,group_or_dept,other_affiliations,personal_url,evidence_url,notes
Drew Robson,Max Planck Research Group Leader,Research Group Systems Neuroscience and Neuroengineering (Robson/Li),,http://rolilab.org/,https://www.kyb.tuebingen.mpg.de/person/101210/249684,unit_type=independent research group (Max Planck Research Group); https://www.kyb.tuebingen.mpg.de/researchgroups states group leaders 'develop an independent profile and take on leadership responsibility' and are 'free to work in their own research area'; the person page prints the unit as 'Research Group ...'; co-leads the RoLi lab jointly with Jennifer Mengbo Li; the German group page prints his title as 'Leiter Max-Planck-Forschungsgruppe'
Pascal Fries,Research Group Leader,Research Group Neurodynamics (Fries),not stated on institute pages; the institute also files him under 'Institutional Guests',https://www.kyb.tuebingen.mpg.de/person/133642/249684,https://www.kyb.tuebingen.mpg.de/person/133642/249684,"unit_type=independent research group (Max Planck Research Group); https://www.kyb.tuebingen.mpg.de/researchgroups states group leaders 'develop an independent profile and take on leadership responsibility' and are 'free to work in their own research area'; the person page prints the unit as 'Research Group ...'; listed on https://www.kyb.tuebingen.mpg.de/researchgroups as leader of Neurodynamics (there as 'Dr. med. Pascal Fries'), but his person page and https://www.kyb.tuebingen.mpg.de/726190/forschungsgaeste-des-instituts also place him under 'Institutional Guests', so his employment status at this institute is ambiguous - confidence=medium; a primary post at another institution is likely but is not named on any page fetched"
Roxana Zeraati,Minerva Fast Track Group Leader,"Natural Decision Making (Minerva Fast Track Group), within Department Computational Neuroscience",,https://roxanazeraati.org/,https://www.kyb.tuebingen.mpg.de/person/59155/249684,"unit_type=Minerva Fast Track Group - the institute lists these separately from both departments and Max Planck Research Groups at https://www.kyb.tuebingen.mpg.de/906574/minerva-fast-track-groups, describing the programme as funding for up to four years 'with the goal of subsequently applying to lead a Max Planck research group'; her person page files her under 'Department Computational Neuroscience', so the group sits inside a department; her own text says 'Since 2026, I am a Group Leader at the Max Planck Institute for Biological Cybernetics, supported by the Minerva Fast Track Programme'"
Kai Buckenmaier,Group Leader,Department High-field Magnetic Resonance,,https://www.kyb.tuebingen.mpg.de/person/58971/249684,https://www.kyb.tuebingen.mpg.de/84538/staff-AGKS,"unit_type=subteam inside a department; the institute records this person's unit as the department itself (person page) and lists them on the department's own staff page, not on https://www.kyb.tuebingen.mpg.de/researchgroups or https://www.kyb.tuebingen.mpg.de/departments; appears on the High-field Magnetic Resonance staff page https://www.kyb.tuebingen.mpg.de/84538/staff-AGKS alongside the department head Klaus Scheffler"
Gabriele Lohmann,Group Leader,Department High-field Magnetic Resonance,"Universitätsklinikum Tübingen (person page CV: 'since 2013: Max Planck Institute for Biological Cybernetics and University Clinic, Tuebingen')",https://www.kyb.tuebingen.mpg.de/person/58956/249684,https://www.kyb.tuebingen.mpg.de/person/58956/249684,"unit_type=subteam inside a department; the institute records this person's unit as the department itself (person page) and lists them on the department's own staff page, not on https://www.kyb.tuebingen.mpg.de/researchgroups or https://www.kyb.tuebingen.mpg.de/departments; title recorded verbatim as 'Group Leader'; her name carries the German habilitation title 'PD Dr.'"
Rolf Pohmann,Group Leader,Department High-field Magnetic Resonance,,https://www.kyb.tuebingen.mpg.de/person/58839/249684,https://www.kyb.tuebingen.mpg.de/person/58839/249684,"unit_type=subteam inside a department; the institute records this person's unit as the department itself (person page) and lists them on the department's own staff page, not on https://www.kyb.tuebingen.mpg.de/researchgroups or https://www.kyb.tuebingen.mpg.de/departments; appears on https://www.kyb.tuebingen.mpg.de/84538/staff-AGKS"
Oxana Eschenko,Group Leader,Department Computational Neuroscience,,https://www.kyb.tuebingen.mpg.de/person/58805/249684,https://www.kyb.tuebingen.mpg.de/person/58805/249684,"unit_type=subteam inside a department; the institute records this person's unit as the department itself (person page) and lists them on the department's own staff page, not on https://www.kyb.tuebingen.mpg.de/researchgroups or https://www.kyb.tuebingen.mpg.de/departments; her person page files her under 'Department Computational Neuroscience' and 'Alumni Department Physiology of Cognitive Processes'"
Almut Schüz,Project Leader,Institutional Guests (person page also lists Alumni Department Physiology of Cognitive Processes and Alumni of the Department Comparative Neurobiology),,https://www.kyb.tuebingen.mpg.de/person/58819/249684,https://www.kyb.tuebingen.mpg.de/726190/forschungsgaeste-des-instituts,confidence=low; the institute lists her position as 'Project Leader' but files her under Institutional Guests rather than under any department or research group; unit_type could not be established; carries the German title 'apl. Prof. Dr.'; recorded rather than dropped so the case is visible
Andreas Bartels,Guest Scientist,Institutional Guests (also Alumni Department Physiology of Cognitive Processes),not stated on the institute's pages,https://www.kyb.tuebingen.mpg.de/person/58795/249684,https://www.kyb.tuebingen.mpg.de/726190/forschungsgaeste-des-instituts,"confidence=low; guest-only position at this institute, which the contract would normally exclude, but he carries the title 'Prof. Dr.' and a primary chair elsewhere is likely; recorded so the overlap is visible rather than silently dropped; his home institution is not named on any page fetched"
Giuseppe Gangarossa,Guest Scientist,Department Body-Brain-Cybernetics,Université Paris Cité - Professor of Neurobiology (person page CV; second e-mail giuseppe.gangarossa@u-paris.fr),https://www.kyb.tuebingen.mpg.de/person/142805/249684,https://www.kyb.tuebingen.mpg.de/person/142805/249684,"confidence=low; guest-only position at this institute; his person page states 'Giuseppe Gangarossa is Professor of Neurobiology at the Universite Paris Cite', so he should be counted at Paris, not Tuebingen; recorded to make the overlap visible"
Wolfgang Grodd,Research Scientist,Institutional Guests (person page main focus text places him in 'Abteilung Hochfeld-Magnetresonanz'),not stated on the institute's pages,https://www.kyb.tuebingen.mpg.de/person/58997/249684,https://www.kyb.tuebingen.mpg.de/726190/forschungsgaeste-des-instituts,"confidence=low; position title indicates staff scientist rather than an independent group, but he carries 'Prof. Dr.'; recorded so the case is visible"
Gisela Hagberg,Senior Research Scientist,Institutional Guests,not stated on the institute's pages,https://www.kyb.tuebingen.mpg.de/person/58884/249684,https://www.kyb.tuebingen.mpg.de/726190/forschungsgaeste-des-instituts,"confidence=low; staff-scientist title, but she carries the German habilitation title 'PD Dr. phil.'; recorded so the case is visible"
Shervin Safavi,Guest Scientist,Department Computational Neuroscience (also Alumni Department Physiology of Cognitive Processes),Computational Machinery of Cognition (CMC) lab - institution not named on the person page; second e-mail shervin.safavi@cmclab.org,https://www.kyb.tuebingen.mpg.de/person/58915/249684,https://www.kyb.tuebingen.mpg.de/person/58915/249684,"confidence=low; guest-only position at this institute but he carries 'Jun.-Prof. Dr.' and his page says 'I recently started my lab, Computational Machinery of Cognition (CMC) lab'; the host institution of that lab is not stated on any page fetched"
Thomas Ott,Head of Animal Core,Animal Core Facility,not stated on the institute's pages,https://www.kyb.tuebingen.mpg.de/person/131198/249684,https://www.kyb.tuebingen.mpg.de/249684/search-employees,"confidence=low; core-facility head, which reads as technical/service staff rather than a research group, but he carries the German habilitation title 'PD Dr.'; recorded so the case is visible rather than silently dropped"
