name,title_verbatim,group_or_dept,other_affiliations,personal_url,evidence_url,notes
Stephan Mathas,"Group Leader, Janz/Mathas Lab (jointly led)","Biology of Malignant Lymphomas","Experimental and Clinical Research Center (ECRC), joint MDC / Charité",https://www.mdc-berlin.de/janz-mathas,https://www.mdc-berlin.de/ecrc,"site=Berlin-Buch (ECRC, Lindenberger Weg 80, 13125 Berlin). Lab jointly led with Martin Janz. JOINT MDC/Charité. confidence=high on site."
Jan Philipp Junker,"Prof. Dr. Jan Philipp Junker, Group Leader","Quantitative Developmental Biology",,https://www.mdc-berlin.de/junker,https://www.mdc-berlin.de/bimsb,"site=Berlin-Mitte (MDC-BIMSB, Hannoversche Str. 28, 10115). confidence=medium on site."
Dagmar Kainmüller,"Prof. Dr. Dagmar Kainmüller; Professor of Integrative Imaging Data Sciences at the University of Potsdam","Biomedical Image Analysis","University of Potsdam (professorship); MDC-BIMSB associated group",https://www.mdc-berlin.de/kainmueller,https://www.mdc-berlin.de/kainmueller,"site=Berlin-Mitte (MDC-BIMSB, Hannoversche Straße 28, 10115 Berlin). Evidence: postal address on the lab page. confidence=high. JOINT MDC / University of Potsdam. Note: listed as a BIMSB *associated* group yet physically in Mitte, whereas the other associated groups (Selbach, J. Wolf, Piazza) are at Buch - the associated/faculty label does not predict the site."
Michael Kaminski,"Dr. Michael Kaminski, Group Leader","Kidney Cell Engineering","Charité - Universitätsmedizin Berlin (clinician; named on the MDC-BIMSB faculty list)",https://www.mdc-berlin.de/kaminski,https://www.mdc-berlin.de/bimsb,"site=Berlin-Mitte (MDC-BIMSB, Hannoversche Str. 28, 10115). confidence=medium on site; Charité affiliation not individually verified."
Ulrich Keller,"Group Leader, Keller Lab","Mechanism-based Cancer Therapies","Charité - Universitätsmedizin Berlin: Scientific Director of CC14 CharitéCenter for Tumor Medicine and Director of the Department of Hematology, Oncology and Cancer Immunology (CBF)",https://www.mdc-berlin.de/keller,https://www.mdc-berlin.de/research/discovery/labs-platforms,"site=Berlin-Buch (inferred, unverified) for the MDC lab. JOINT MDC/Charité - Charité roles evidenced by the Charité organigram July 2026. confidence=low on site, high on the joint appointment."
Ralph Kettritz,"Group Leader, Kettritz Lab","Nephrology and Inflammatory Vascular Diseases","Experimental and Clinical Research Center (ECRC), joint MDC / Charité",https://www.mdc-berlin.de/kettritz,https://www.mdc-berlin.de/ecrc,"site=Berlin-Buch (ECRC, Lindenberger Weg 80, 13125 Berlin). confidence=high on site. JOINT MDC/Charité."
Sabine Klaassen,"Prof. Dr. med. Sabine Klaassen, Group Leader","Clinical Cardiogenetics","Experimental and Clinical Research Center (ECRC), joint MDC / Charité",https://www.mdc-berlin.de/klaassen,https://www.mdc-berlin.de/ecrc,"site=Berlin-Buch (ECRC, Lindenberger Weg 80, 13125 Berlin). confidence=high on site. JOINT MDC/Charité."
Enno Klußmann,"PD Dr. Enno Klußmann, Group Leader","Anchored Signalling",,https://www.mdc-berlin.de/klussmann,https://www.mdc-berlin.de/research/discovery/labs-platforms,"site=Berlin-Buch (inferred, unverified). confidence=low on site."
Mascha Koenen,"Dr. Mascha Koenen, Group Leader","Tissue Dynamics and Organ Crosstalk",,https://www.mdc-berlin.de/koenen,https://www.mdc-berlin.de/research/discovery/labs-platforms,"site=Berlin-Buch (inferred, unverified). confidence=low on site."
Misha Kudryashev,"Group Leader, Kudryashev Lab","In Situ Structural Biology",,https://www.mdc-berlin.de/kudryashev,https://www.mdc-berlin.de/research/discovery/labs-platforms,"site=Berlin-Buch (inferred, unverified). confidence=low on site."
Ralf Kühn,"Dr. Ralf Kühn, Group Leader; also head of the Transgenics technology platform","Genome Engineering & Disease Models; Transgenics platform",,https://www.mdc-berlin.de/kuehn,https://www.mdc-berlin.de/research/discovery/labs-platforms,"site=Berlin-Buch (inferred, unverified). Holds both a lab and a technology platform; one row. confidence=low on site."
Markus Landthaler,"Prof. Dr. Markus Landthaler, Group Leader","RNA Biology and Posttranscriptional Regulation",,https://www.mdc-berlin.de/landthaler,https://www.mdc-berlin.de/landthaler,"site=Berlin-Mitte (Hannoversche Str. 28, 10115 Berlin, Building 101 Room 1.06). Evidence: postal address on the lab page. confidence=high."
Young-Ae Lee,"Prof. Dr. Young-Ae Lee, Group Leader","Molecular Genetics of Chronic Inflammation and Allergic Disease",,https://www.mdc-berlin.de/lee,https://www.mdc-berlin.de/research/discovery/labs-platforms,"site=Berlin-Buch (inferred, unverified). confidence=low on site."
Gary Lewin,"Prof. Dr. Gary Lewin, Group Leader","Molecular Physiology of Somatic Sensation",,https://www.mdc-berlin.de/lewin,https://www.mdc-berlin.de/research/discovery/labs-platforms,"site=Berlin-Buch (inferred, unverified). confidence=low on site."
Leif S. Ludwig,"Prof. Dr. Dr. Leif S. Ludwig, Group Leader","Stem Cell Dynamics and Mitochondrial Genomics","Berlin Institute of Health at Charité (BIH), Center of Genomic Medicine",https://www.mdc-berlin.de/ludwig,https://www.mdc-berlin.de/bimsb,"site=Berlin-Mitte (MDC-BIMSB, Hannoversche Str. 28, 10115). JOINT MDC/BIH. confidence=medium on site."
Jakob Johannes Metzger,"Dr. Jakob Johannes Metzger, Group Leader","Quantitative Stem Cell Biology",,https://www.mdc-berlin.de/metzger,https://www.mdc-berlin.de/bimsb,"site=Berlin-Mitte (MDC-BIMSB, Hannoversche Str. 28, 10115). confidence=medium on site."
Irmtraud Margret Meyer,"Prof. Dr. Irmtraud Margret Meyer, Group Leader","Bioinformatics of RNA Structure and Transcriptome Regulation",,https://www.mdc-berlin.de/meyer,https://www.mdc-berlin.de/bimsb,"site=Berlin-Mitte (MDC-BIMSB, Hannoversche Str. 28, 10115). confidence=medium on site."
Markus Mittnenzweig,"Group Leader, Mittnenzweig Lab","Computational and developmental biology",,https://www.mdc-berlin.de/mittnenzweig,https://www.mdc-berlin.de/bimsb,"site=Berlin-Mitte (MDC-BIMSB, Hannoversche Str. 28, 10115). confidence=medium on site."
Dominik Müller,"Group Leader, Müller/Dechend Lab (jointly led)","Hypertension-caused End-Organ Damage","Experimental and Clinical Research Center (ECRC), joint MDC / Charité",https://www.mdc-berlin.de/mueller-dechend,https://www.mdc-berlin.de/ecrc,"site=Berlin-Buch (ECRC, Lindenberger Weg 80, 13125 Berlin). Lab jointly led with Ralf Dechend - two rows written. JOINT MDC/Charité. confidence=high on site."
Ralf Dechend,"Group Leader, Müller/Dechend Lab (jointly led)","Hypertension-caused End-Organ Damage","Experimental and Clinical Research Center (ECRC), joint MDC / Charité",https://www.mdc-berlin.de/mueller-dechend,https://www.mdc-berlin.de/ecrc,"site=Berlin-Buch (ECRC, Lindenberger Weg 80, 13125 Berlin). Lab jointly led with Dominik Müller. JOINT MDC/Charité. confidence=high on site."
Thoralf Niendorf,"Prof. Dr. Thoralf Niendorf, Group Leader","Experimental Ultrahigh-Field MR",,https://www.mdc-berlin.de/niendorf,https://www.mdc-berlin.de/research/discovery/labs-platforms,"site=Berlin-Buch (inferred, unverified). confidence=low on site."
Frederike Oertel,"Group Leader, Oertel Lab","Translational Neuroimmunology","Experimental and Clinical Research Center (ECRC), joint MDC / Charité",https://www.mdc-berlin.de/oertel,https://www.mdc-berlin.de/ecrc,"site=Berlin-Buch (ECRC, Lindenberger Weg 80, 13125 Berlin). confidence=high on site. JOINT MDC/Charité."
Uwe Ohler,"Prof. Dr. Uwe Ohler, Group Leader","Computational Regulatory Genomics","Humboldt-Universität zu Berlin (professorship indicated on the lab page but not printed as a formal title)",https://www.mdc-berlin.de/ohler,https://www.mdc-berlin.de/ohler,"site=Berlin-Mitte (Hannoversche Straße 28, 10115 Berlin, Building 101 Room 1.05). Evidence: postal address on the lab page. confidence=high on site; HU Berlin affiliation confidence=low (implied, not stated as a title)."
Friedemann Paul,"Group Leader, Paul Lab","Clinical Neuroimmunology","Experimental and Clinical Research Center (ECRC), joint MDC / Charité",https://www.mdc-berlin.de/paul,https://www.mdc-berlin.de/ecrc,"site=Berlin-Buch (ECRC, Lindenberger Weg 80, 13125 Berlin). confidence=high on site. JOINT MDC/Charité."
Ilaria Piazza,"Dr. Ilaria Piazza, Group Leader","Allosteric Proteomics","MDC-BIMSB associated group",https://www.mdc-berlin.de/piazza,https://www.mdc-berlin.de/piazza,"site=Berlin-Buch (Robert-Rössle-Str. 10, building 31.2 Flachbau / Max-Delbrück-Haus, Room 213). Evidence: postal address on the lab page. confidence=high. Named a BIMSB associated group but physically at Buch."
Tobias Pischon,"Prof. Dr. Tobias Pischon, Group Leader; also head of the Biobank technology platform","Molecular Epidemiology; Biobank platform",,https://www.mdc-berlin.de/pischon,https://www.mdc-berlin.de/research/discovery/labs-platforms,"site=Berlin-Buch (inferred, unverified). Holds both a lab and a technology platform; one row. confidence=low on site."
Ana Pombo,"Prof. Dr. Ana Pombo, Group Leader","Epigenetic Regulation and Chromatin Architecture",,https://www.mdc-berlin.de/pombo,https://www.mdc-berlin.de/bimsb,"site=Berlin-Mitte (MDC-BIMSB, Hannoversche Str. 28, 10115). confidence=medium on site."
Michael Potente,"Prof. Dr. Michael Potente, Group Leader, Angiogenesis & Metabolism Laboratory","Angiogenesis & Metabolism Laboratory","Berlin Institute of Health (BIH) - runs the BIH Center of Vascular Biomedicine group of the same name; Berlin Center for Translational Vascular Biomedicine; German Center for Cardiovascular Research (DZHK) Principal Investigator",https://www.mdc-berlin.de/potente,https://www.mdc-berlin.de/potente,"site=Berlin-Buch (Käthe-Beutler-Haus, Lindenberger Weg 80, 13125 Berlin). Evidence: postal address on the lab page. confidence=high. JOINT MDC/BIH - also in the BIH roster."
James Poulet,"Prof. Dr. James Poulet, Group Leader","Neural Circuits and Behaviour",,https://www.mdc-berlin.de/poulet,https://www.mdc-berlin.de/research/discovery/labs-platforms,"site=Berlin-Buch (inferred, unverified). confidence=low on site."
Klaus Rajewsky,"Prof. Dr. Klaus Rajewsky, Group Leader","Immune Regulation and Cancer",,https://www.mdc-berlin.de/k-rajewsky,https://www.mdc-berlin.de/research/discovery/labs-platforms,"site=Berlin-Buch (inferred, unverified). confidence=low on site. Distinct person from Nikolaus Rajewsky."
Nikolaus Rajewsky,"Prof. Dr. Nikolaus Rajewsky, Group Leader; Senior Scientist at the Berlin Institute for Medical Systems Biology (MDC-BIMSB)","Systems Biology of Gene Regulatory Elements","German Center for Cardiovascular Research (DZHK) Principal Investigator",https://www.mdc-berlin.de/n-rajewsky,https://www.mdc-berlin.de/n-rajewsky,"site=Berlin-Mitte (Hannoversche Str. 28, 10115 Berlin). Evidence: postal address on the lab page. confidence=high."
Armin Rehm,"Dr. Armin Rehm, Group Leader","Translational Tumorimmunology",,https://www.mdc-berlin.de/rehm,https://www.mdc-berlin.de/research/discovery/labs-platforms,"site=Berlin-Buch (inferred, unverified). confidence=low on site."
Michael Robson,"Group Leader, Robson Lab","Chromatin (dys)function in disease",,https://www.mdc-berlin.de/robson,https://www.mdc-berlin.de/bimsb,"site=Berlin-Mitte (MDC-BIMSB, Hannoversche Str. 28, 10115). confidence=medium on site."
Maike Sander,"Prof. Dr. Maike Sander, Scientific Director of the Max Delbrück Center and Group Leader of the Sander Lab","Pancreatic Organoid Research and Disease Modeling",,https://www.mdc-berlin.de/sander,https://www.mdc-berlin.de/sander,"site=Berlin-Buch (Robert-Rössle-Straße 10, 13125 Berlin, Building 84 Room 1116). Evidence: postal address on the lab page. confidence=high. Head of the whole institution as well as a lab."
Ashley Sanders,"Group Leader, Sanders Lab","Genome instability and somatic mosaicism","Berlin Institute of Health at Charité (BIH), Center of Genomic Medicine; Charité - Universitätsmedizin Berlin",https://www.mdc-berlin.de/sanders,https://www.mdc-berlin.de/bimsb,"site=Berlin-Mitte (MDC-BIMSB, Hannoversche Str. 28, 10115). JOINT MDC/BIH. confidence=medium on site."
Quentin James Sattentau,"Prof. Dr. Quentin James Sattentau, Group Leader","immune Cell Function in Health and Disease",,https://www.mdc-berlin.de/sattentau,https://www.mdc-berlin.de/sattentau,"site=Berlin-Buch (Robert-Rössle-Straße 10, 13125 Berlin, Building 31.1 Room 2005). Evidence: postal address on the lab page. confidence=high."
Suphansa Sawamiphak,"Dr. Suphansa Sawamiphak, Group Leader","Cardiovascular-Hematopoietic Interaction",,https://www.mdc-berlin.de/sawamiphak,https://www.mdc-berlin.de/research/discovery/labs-platforms,"site=Berlin-Buch (inferred, unverified). confidence=low on site."
Gabriele G. Schiattarella,"Group Leader, Schiattarella Lab","Translational Approaches in Heart Failure and Cardiometabolic Disease",,https://www.mdc-berlin.de/schiattarella,https://www.mdc-berlin.de/research/discovery/labs-platforms,"site=Berlin-Buch (inferred, unverified). confidence=low on site."
Clemens Schmitt,"Prof. Dr. Clemens Schmitt, Group Leader","Cancer Genetics and Cellular Stress Responses",,https://www.mdc-berlin.de/schmitt,https://www.mdc-berlin.de/research/discovery/labs-platforms,"site=Berlin-Buch (inferred, unverified). confidence=low on site."
Adrian Schreiber,"Group Leader, Schreiber Lab","Molecular Mechanisms in Autoimmune Kidney Disease","Experimental and Clinical Research Center (ECRC), joint MDC / Charité",https://www.mdc-berlin.de/schreiber,https://www.mdc-berlin.de/ecrc,"site=Berlin-Buch (ECRC, Lindenberger Weg 80, 13125 Berlin). confidence=high on site. JOINT MDC/Charité."
Jeanette Schulz-Menger,"Group Leader, Schulz-Menger Lab","Cardiovascular MRI","Experimental and Clinical Research Center (ECRC), joint MDC / Charité",https://www.mdc-berlin.de/schulz-menger,https://www.mdc-berlin.de/ecrc,"site=Berlin-Buch (ECRC, Lindenberger Weg 80, 13125 Berlin). confidence=high on site. JOINT MDC/Charité."
Matthias Selbach,"Prof. Dr. Matthias Selbach, Group Leader","Proteome Dynamics","MDC-BIMSB associated group",https://www.mdc-berlin.de/selbach,https://www.mdc-berlin.de/selbach,"site=Berlin-Buch (Robert-Rössle-Straße 10, 13125 Berlin, Building 31.1 Room 0101). Evidence: postal address on the lab page. confidence=high. Named a BIMSB associated group but physically at Buch."
Volker Siffrin,"Group Leader, Siffrin Lab","Neuroimmunology Laboratory","Experimental and Clinical Research Center (ECRC), joint MDC / Charité",https://www.mdc-berlin.de/siffrin,https://www.mdc-berlin.de/ecrc,"site=Berlin-Buch (ECRC, Lindenberger Weg 80, 13125 Berlin). confidence=high on site. JOINT MDC/Charité."
Michael Sigal,"Dr. Michael Sigal, Group Leader; Guest PI at the Max Delbrück Center","Gastrointestinal Barrier, Regeneration and Carcinogenesis","Charité - Universitätsmedizin Berlin (clinician scientist)",https://www.mdc-berlin.de/sigal,https://www.mdc-berlin.de/sigal,"site=UNCLEAR. He is named on the MDC-BIMSB faculty list (which would place him in Berlin-Mitte) but his lab page gives no street address, calls him a Guest PI and a Charité clinician scientist, and refers only to the MDC Berlin-Buch location. Conflicting evidence recorded rather than resolved. confidence=low."
Katja Simon,"Group Leader, Simon Lab","Cell Biology of Immunity",,https://www.mdc-berlin.de/simon,https://www.mdc-berlin.de/research/discovery/labs-platforms,"site=Berlin-Buch (inferred, unverified). confidence=low on site."
Thomas Sommer,"Prof. Dr. Thomas Sommer, Group Leader","Intracellular Proteolysis",,https://www.mdc-berlin.de/sommer,https://www.mdc-berlin.de/research/discovery/labs-platforms,"site=Berlin-Buch (inferred, unverified). confidence=low on site."
Simone Spuler,"Group Leader, Spuler Lab","Myologie","Experimental and Clinical Research Center (ECRC), joint MDC / Charité",https://www.mdc-berlin.de/spuler,https://www.mdc-berlin.de/ecrc,"site=Berlin-Buch (ECRC, Lindenberger Weg 80, 13125 Berlin). confidence=high on site. JOINT MDC/Charité."
Ulrike Stein,"Prof. Dr. Ulrike Stein, Group Leader","Translational Oncology of Solid Tumors","Experimental and Clinical Research Center (ECRC), joint MDC / Charité",https://www.mdc-berlin.de/stein,https://www.mdc-berlin.de/ecrc,"site=Berlin-Buch (ECRC, Lindenberger Weg 80, 13125 Berlin). confidence=high on site. JOINT MDC/Charité."
Yoichiro Sugimoto,"Group Leader, Sugimoto Lab","Molecular mechanisms of environment sensing",,https://www.mdc-berlin.de/sugimoto,https://www.mdc-berlin.de/research/discovery/labs-platforms,"site=Berlin-Buch (inferred, unverified). confidence=low on site."
Mathias Treier,"Prof. Dr. Mathias Treier, Group Leader","Genetics of Metabolic and Reproductive Disorders",,https://www.mdc-berlin.de/treier,https://www.mdc-berlin.de/research/discovery/labs-platforms,"site=Berlin-Buch (inferred, unverified). confidence=low on site."
Erich Wanker,"Prof. Dr. Erich Wanker, Group Leader","Proteomics and Molecular Mechanisms of Neurodegenerative Diseases",,https://www.mdc-berlin.de/wanker,https://www.mdc-berlin.de/research/discovery/labs-platforms,"site=Berlin-Buch (inferred, unverified). confidence=low on site."
Nicola Wilck,"Group Leader, Wilck Lab","Immune-Microbial Dynamics in Cardiorenal Disease","Experimental and Clinical Research Center (ECRC), joint MDC / Charité",https://www.mdc-berlin.de/wilck,https://www.mdc-berlin.de/ecrc,"site=Berlin-Buch (ECRC, Lindenberger Weg 80, 13125 Berlin). confidence=high on site. JOINT MDC/Charité."
Thomas Willnow,"Prof. Dr. Thomas Willnow, Group Leader","Molecular Cardiovascular Research",,https://www.mdc-berlin.de/willnow,https://www.mdc-berlin.de/willnow,"site=Berlin-Buch (Robert-Rössle-Str. 10, Building 27 Walter-Friedrich-Haus, Room 102/109). Evidence: postal address on the lab page. confidence=high."
Jana Wolf,"Prof. Dr. Jana Wolf, Group Leader","Mathematical Modelling of Cellular Processes","Freie Universität Berlin (professorship, appointed 2020); MDC-BIMSB associated group",https://www.mdc-berlin.de/wolf,https://www.mdc-berlin.de/wolf,"site=Berlin-Buch (Robert-Rössle-Straße 10, 13125 Berlin, Building 31.1 Room 5002.1). Evidence: postal address on the lab page. confidence=high. JOINT MDC / FU Berlin - check against the FU Berlin roster for double counting."
Susanne Wolf,"Group Leader, S. Wolf Lab","Psychoneuroimmunology",,https://www.mdc-berlin.de/s-wolf,https://www.mdc-berlin.de/research/discovery/labs-platforms,"site=Berlin-Buch (inferred, unverified). confidence=low on site. Distinct person from Jana Wolf."
Niccolo Zampieri,"Dr. Niccolo Zampieri, Group Leader","Development and Function of Neural Circuits",,https://www.mdc-berlin.de/zampieri,https://www.mdc-berlin.de/research/discovery/labs-platforms,"site=Berlin-Buch (inferred, unverified). confidence=low on site."
Altuna Akalin,"Dr. Altuna Akalin, Group Leader, Bioinformatics and Omics Data Science","Bioinformatics and Omics Data Science (technology platform)","MDC-BIMSB",https://www.mdc-berlin.de/bioinformatics,https://www.mdc-berlin.de/bioinformatics,"site=Berlin-Mitte (Hannoversche Straße 28, 10115 Berlin, Building 101 Room 1.09). Evidence: postal address on the platform page. confidence=high. Runs a research group as well as the platform."
Janine Altmüller,"Dr. med. Janine Altmüller, head of the Genomics Technology Platform","Genomics Technology Platform","Berlin Institute of Health at Charité - co-head of the BIH section 'Translational Sciences and Applications'",https://www.mdc-berlin.de/genomics,https://www.mdc-berlin.de/bimsb,"site=Berlin-Mitte (MDC-BIMSB, Hannoversche Str. 28, 10115). JOINT MDC/BIH - the Charité organigram July 2026 names her as a BIH section head. confidence=medium on site."
Christoph Diebolder,"Dr. Christoph Diebolder, head of Cryo-Electron Microscopy","Cryo-Electron Microscopy (technology platform)",,https://www.mdc-berlin.de/Cryo-Electron-Microscopy,https://www.mdc-berlin.de/research/discovery/labs-platforms,"site=Berlin-Buch (inferred, unverified). Technology-platform head; the contract's include/exclude ruling is left to data/titles.csv. confidence=low on site."
