name,title_verbatim,group_or_dept,other_affiliations,personal_url,evidence_url,notes
Willem Huiskamp,Working Group Leader,"RD1 - Earth System Analysis, Potsdam-Institut für Klimafolgenforschung (PIK)",,,https://www.pik-potsdam.de/en/institute/departments/earth-system-analysis/staff,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Working group: Earth System Dynamics (co-led)."
Malin Ödalen,Working Group Leader,"RD1 - Earth System Analysis, Potsdam-Institut für Klimafolgenforschung (PIK)",,,https://www.pik-potsdam.de/en/institute/departments/earth-system-analysis/staff,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Working group: Earth System Dynamics (co-led)."
Levke Caesar,Lab Leader; Co-lead Planetary Boundaries Science,"RD1 - Earth System Analysis, Potsdam-Institut für Klimafolgenforschung (PIK)",,,https://www.pik-potsdam.de/en/institute/departments/earth-system-analysis/staff,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Planetary Boundaries Science Lab (https://www.pik-potsdam.de/en/institute/labs/pbscience). The Labs are PIK units that sit alongside the working groups; they were reached from https://www.pik-potsdam.de/en/institute/labs, not from the department pages."
Boris Sakschewski,Lab Leader,"RD1 - Earth System Analysis, Potsdam-Institut für Klimafolgenforschung (PIK)",,,https://www.pik-potsdam.de/en/institute/departments/earth-system-analysis/staff,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Planetary Boundaries Science Lab; also listed under Earth Resilience (ERSU)."
Ricarda Winkelmann,Working Group Leader; FutureLab Leader,"RD1 - Earth System Analysis, Potsdam-Institut für Klimafolgenforschung (PIK)",,,https://www.pik-potsdam.de/en/institute/departments/earth-system-analysis/staff,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Earth Resilience Science Unit (ERSU), https://www.pik-potsdam.de/en/institute/futurelabs-science-units/ersu. confidence=low on currency: the PIK staff page still lists her, but no PIK page fetched states whether this is her principal post; worth re-checking downstream."
Jonathan Donges,Senior Scientist; Deputy Lead Earth Resilience Science Unit & Theme Lead Whole Earth System Analysis,"RD1 - Earth System Analysis, Potsdam-Institut für Klimafolgenforschung (PIK)",Universität Potsdam — Institut für Umweltwissenschaften und Geographie (listed as Dr. Jonathan Donges under 'Weitere Professuren und Dozenten' on https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations),,https://www.pik-potsdam.de/en/institute/departments/earth-system-analysis/staff,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. confidence=low on inclusion: PIK's own title for him is 'Senior Scientist' with a deputy/theme lead role inside ERSU, which may fall on the excluded side of the independent-position line. Included rather than dropped, per the contract."
Sabine Gabrysch,Head of Research Department,"RD2 - Climate Resilience, Potsdam-Institut für Klimafolgenforschung (PIK)","Charité – Universitätsmedizin Berlin (joint appointment, listed as Prof. Dr. Dr. med. Sabine Gabrysch on https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations)",,https://www.pik-potsdam.de/en/institute/departments/climate-resilience/staff-rd2,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Working group: Climate Change and Health."
Hermann Lotze-Campen,Head of Research Department,"RD2 - Climate Resilience, Potsdam-Institut für Klimafolgenforschung (PIK)","Humboldt-Universität zu Berlin — Institut für Agrar- und Gartenbauwissenschaften (joint appointment, https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations)",,https://www.pik-potsdam.de/en/institute/departments/climate-resilience/staff-rd2,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Land Use Transition Lab."
Fred Hattermann,Deputy Head of Research Department; Working Group Leader,"RD2 - Climate Resilience, Potsdam-Institut für Klimafolgenforschung (PIK)",Hochschule für Nachhaltige Entwicklung Eberswalde (listed as Prof. Dr. Fred Hattermann under 'Weitere Professuren und Dozenten' on https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations),,https://www.pik-potsdam.de/en/institute/departments/climate-resilience/staff-rd2,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Working group: Hydroclimatic Risks. The RD2 department page additionally lists him as interim Head of the department."
Jürgen P. Kropp,Deputy Head of Research Department; Working Group Leader,"RD2 - Climate Resilience, Potsdam-Institut für Klimafolgenforschung (PIK)",Universität Potsdam — Institut für Umweltwissenschaften und Geographie (listed as Prof. Dr. Jürgen Kropp on https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations),,https://www.pik-potsdam.de/en/institute/departments/climate-resilience/staff-rd2,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. No working-group name printed next to his entry on the staff page."
Christoph Gornott,Working Group Leader,"RD2 - Climate Resilience, Potsdam-Institut für Klimafolgenforschung (PIK)","Universität Kassel — Department of Agroecosystem Analysis and Modelling, Faculty of Organic Agricultural Sciences (https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations)",,https://www.pik-potsdam.de/en/institute/departments/climate-resilience/staff-rd2,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Working group: Adaptation in Agricultural Systems; the group page prints 'Prof. Dr. Christoph Gornott' and states the group is led jointly with Lisa Murken."
Lisa Murken,Working Group Leader,"RD2 - Climate Resilience, Potsdam-Institut für Klimafolgenforschung (PIK)",,,https://www.pik-potsdam.de/en/institute/departments/climate-resilience/staff-rd2,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Working group: Adaptation in Agricultural Systems (joint lead with Christoph Gornott)."
Amanda Wendt,Working Group Leader,"RD2 - Climate Resilience, Potsdam-Institut für Klimafolgenforschung (PIK)",,,https://www.pik-potsdam.de/en/institute/departments/climate-resilience/staff-rd2,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Working group: Climate Change and Health."
Christopher P.O. Reyer,Working Group Leader,"RD2 - Climate Resilience, Potsdam-Institut für Klimafolgenforschung (PIK)",,,https://www.pik-potsdam.de/en/institute/departments/climate-resilience/staff-rd2,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Working group: Forest Ecosystem Resilience."
Christoph Müller,Working Group Leader,"RD2 - Climate Resilience, Potsdam-Institut für Klimafolgenforschung (PIK)",,,https://www.pik-potsdam.de/en/institute/departments/climate-resilience/staff-rd2,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Working group: Land Biosphere Dynamics."
Alexander Popp,Lab Leader,"RD2 - Climate Resilience, Potsdam-Institut für Klimafolgenforschung (PIK)","Universität Kassel (joint appointment, listed as Prof. Dr. Alexander Popp on https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations)",,https://www.pik-potsdam.de/en/institute/departments/climate-resilience/staff-rd2,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Land Use Transition Lab (https://www.pik-potsdam.de/en/institute/labs/landuse), co-led with Jan Philipp Dietrich."
Jan Philipp Dietrich,Lab Leader,"RD2 - Climate Resilience, Potsdam-Institut für Klimafolgenforschung (PIK)",,,https://www.pik-potsdam.de/en/institute/departments/climate-resilience/staff-rd2,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Land Use Transition Lab, co-led with Alexander Popp."
Benjamin Leon Bodirsky,Lead of Theme (Land Use Transition Lab),"RD2 - Climate Resilience, Potsdam-Institut für Klimafolgenforschung (PIK) — Land Use Transition Lab",,,https://www.pik-potsdam.de/en/institute/departments/climate-resilience/staff-rd2,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. confidence=low on inclusion: this is a theme co-lead inside the Land Use Transition Lab, i.e. a role within somebody else's lab rather than an independent group of their own. Theme lead named on https://www.pik-potsdam.de/en/institute/labs/landuse. Included rather than dropped so the boundary case is visible downstream."
Isabelle Weindl,Lead of Theme (Land Use Transition Lab),"RD2 - Climate Resilience, Potsdam-Institut für Klimafolgenforschung (PIK) — Land Use Transition Lab",,,https://www.pik-potsdam.de/en/institute/departments/climate-resilience/staff-rd2,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. confidence=low on inclusion: this is a theme co-lead inside the Land Use Transition Lab, i.e. a role within somebody else's lab rather than an independent group of their own. Theme lead named on https://www.pik-potsdam.de/en/institute/labs/landuse. Included rather than dropped so the boundary case is visible downstream."
Felicitas Beier,"Postdoctoral Researcher; Co-lead of Theme ""Climate"" of Land Use Transition Lab","RD2 - Climate Resilience, Potsdam-Institut für Klimafolgenforschung (PIK) — Land Use Transition Lab",,,https://www.pik-potsdam.de/en/institute/departments/climate-resilience/staff-rd2,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. confidence=low on inclusion: this is a theme co-lead inside the Land Use Transition Lab, i.e. a role within somebody else's lab rather than an independent group of their own. Staff page prints 'Postdoctoral Researcher' as the position. Included rather than dropped so the boundary case is visible downstream."
Florian Humpenöder,Senior Scientist; Co-Lead Climate Theme,"RD2 - Climate Resilience, Potsdam-Institut für Klimafolgenforschung (PIK) — Land Use Transition Lab",,,https://www.pik-potsdam.de/en/institute/departments/climate-resilience/staff-rd2,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. confidence=low on inclusion: this is a theme co-lead inside the Land Use Transition Lab, i.e. a role within somebody else's lab rather than an independent group of their own. Staff page prints 'Senior Scientist' as the position. Included rather than dropped so the boundary case is visible downstream."
Miodrag Stevanović,Senior Scientist; Co-Lead Theme Nature,"RD2 - Climate Resilience, Potsdam-Institut für Klimafolgenforschung (PIK) — Land Use Transition Lab",,,https://www.pik-potsdam.de/en/institute/departments/climate-resilience/staff-rd2,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. confidence=low on inclusion: this is a theme co-lead inside the Land Use Transition Lab, i.e. a role within somebody else's lab rather than an independent group of their own. Staff page prints 'Senior Scientist' as the position. Included rather than dropped so the boundary case is visible downstream."
Patrick von Jeetze,"Lead of Theme ""Nature"" (Land Use Transition Lab)","RD2 - Climate Resilience, Potsdam-Institut für Klimafolgenforschung (PIK) — Land Use Transition Lab",,,https://www.pik-potsdam.de/en/institute/departments/climate-resilience/staff-rd2,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. confidence=low on inclusion: this is a theme co-lead inside the Land Use Transition Lab, i.e. a role within somebody else's lab rather than an independent group of their own. Theme lead named on https://www.pik-potsdam.de/en/institute/labs/landuse. Included rather than dropped so the boundary case is visible downstream."
Prajal Pradhan,"Senior Scientist; Assistant Professor (University of Groningen), Guest","RD2 - Climate Resilience, Potsdam-Institut für Klimafolgenforschung (PIK)",University of Groningen — Assistant Professor (named on the PIK staff page itself),,https://www.pik-potsdam.de/en/institute/departments/climate-resilience/staff-rd2,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. confidence=low on inclusion: the PIK staff page marks him 'Guest', which normally falls under the excluded visiting category; his substantive independent post is at Groningen, not PIK. Written as a row so the exclusion is traceable."
Elmar Kriegler,Head of Research Department,"RD3 - Transformation Pathways, Potsdam-Institut für Klimafolgenforschung (PIK)","Universität Potsdam — Wirtschafts- und Sozialwissenschaftliche Fakultät (joint appointment, https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations)",,https://www.pik-potsdam.de/en/institute/departments/transformation-pathways/staff-rd3,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Leads the 'Mitigation and sustainable development pathways' area per https://www.pik-potsdam.de/en/institute/departments/transformation-pathways/wgs."
Katja Frieler,Head of Research Department,"RD3 - Transformation Pathways, Potsdam-Institut für Klimafolgenforschung (PIK)","Universität Potsdam — Institut für Umweltwissenschaften und Geographie (joint appointment, https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations)",,https://www.pik-potsdam.de/en/institute/departments/transformation-pathways/staff-rd3,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Leads the 'Pathway-specific climate risks' area per https://www.pik-potsdam.de/en/institute/departments/transformation-pathways/wgs."
Gunnar Luderer,Lab Leader; Deputy Head of Research Department,"RD3 - Transformation Pathways, Potsdam-Institut für Klimafolgenforschung (PIK)","Technische Universität Berlin — Institut für Energietechnik (joint appointment, https://www.pik-potsdam.de/en/institute/scientific-networks/university-cooperations)",,https://www.pik-potsdam.de/en/institute/departments/transformation-pathways/staff-rd3,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Energy Transition Lab (https://www.pik-potsdam.de/en/institute/labs/energy-transition)."
Christian Otto,Working Group Leader,"RD3 - Transformation Pathways, Potsdam-Institut für Klimafolgenforschung (PIK)",,,https://www.pik-potsdam.de/en/institute/departments/transformation-pathways/staff-rd3,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Working group: Event-based modeling of economic impacts of climate change; the RD3 department page also lists him as a Deputy of the department."
Nico Bauer,Senior Scientist; Working Group Leader,"RD3 - Transformation Pathways, Potsdam-Institut für Klimafolgenforschung (PIK)",,,https://www.pik-potsdam.de/en/institute/departments/transformation-pathways/staff-rd3,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Working group: Integrated Assessment Modelling (co-led with Jessica Strefler)."
Jessica Strefler,"Working Group Leader; Lead Integrated Assessment Modelling Group, lead Carbon Management Team","RD3 - Transformation Pathways, Potsdam-Institut für Klimafolgenforschung (PIK)",,,https://www.pik-potsdam.de/en/institute/departments/transformation-pathways/staff-rd3,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Working group: Integrated Assessment Modelling."
Michael Pahle,Working Group Leader,"RD3 - Transformation Pathways, Potsdam-Institut für Klimafolgenforschung (PIK)",,,https://www.pik-potsdam.de/en/institute/departments/transformation-pathways/staff-rd3,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Working group: Climate & Energy Policy."
Franziska Piontek,Working Group Leader,"RD3 - Transformation Pathways, Potsdam-Institut für Klimafolgenforschung (PIK)",,,https://www.pik-potsdam.de/en/institute/departments/transformation-pathways/staff-rd3,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Working group: Socioeconomic Transitions; the group page prints 'Franziska Piontek & NN', i.e. a vacant co-lead slot."
Inga Sauer,Working Group Leader,"RD3 - Transformation Pathways, Potsdam-Institut für Klimafolgenforschung (PIK)",,,https://www.pik-potsdam.de/en/institute/departments/transformation-pathways/staff-rd3,"site=Potsdam (PIK main site, Telegrafenberg A 31, 14473 Potsdam) — PIK's own contact page https://www.pik-potsdam.de/en/institute/contact/where gives this as the institute address and states PIK has exactly two locations, Potsdam and Berlin, the Berlin one being the MCC/EUREF-Campus site that houses RD5. Working group: Inter-Sectoral Impact Attribution and Future Risks."
