name,title_verbatim,group_or_dept,other_affiliations,personal_url,evidence_url,notes
Benno Brinkhaus,"Prof. Dr. (acting)","Institute of Social Medicine, Epidemiology and Health Economics (CC1)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high. Acting director as of July 2026."
Geraldine Rauch,"Prof. Dr.; Institutsleitung","Institut für Biometrie und Klinische Epidemiologie (CC1)",,,https://biometrie.charite.de/ueber_das_institut/team/,"confidence=high. CONFLICT: the July 2026 organigram lists Frank Konietschke as acting head of this institute while the institute's own German team page lists Geraldine Rauch as Institutsleitung and Konietschke as deputy. Both rows written; conflict not resolved here."
Frank Konietschke,"Prof. Dr.; Stellvertretende Institutsleitung, AG-Leitung Präklinische und Frühe Klinische Studien (institute page); acting director (organigram July 2026)","Institut für Biometrie und Klinische Epidemiologie (CC1)",,,https://biometrie.charite.de/ueber_das_institut/team/,"confidence=high on the person, medium on which role is current - see the Rauch row."
Annette Aigner,"Annette Aigner, Ph.D.; AG-Leitung Real World Data und Kausale Inferenz","Institut für Biometrie und Klinische Epidemiologie (CC1)",,,https://biometrie.charite.de/ueber_das_institut/team/,"confidence=high. Working-group leader below director level."
Regina Stegherr,"Dr.; AG-Leitung Real World Data und Kausale Inferenz","Institut für Biometrie und Klinische Epidemiologie (CC1)",,,https://biometrie.charite.de/ueber_das_institut/team/,"confidence=high. Co-leads the same working group as Annette Aigner."
Ulrike Grittner,"PD Dr.; AG-Leitung Beobachtungsstudien, Big Data und Machine Learning","Institut für Biometrie und Klinische Epidemiologie (CC1)",,,https://biometrie.charite.de/ueber_das_institut/team/,"confidence=high."
Dörte Huscher,"Dr.; AG-Leitung Beobachtungsstudien, Big Data und Machine Learning","Institut für Biometrie und Klinische Epidemiologie (CC1)",,,https://biometrie.charite.de/ueber_das_institut/team/,"confidence=high. Co-leads the same working group as Ulrike Grittner."
Kerstin Rubarth,"Kerstin Rubarth, Ph.D.; AG-Leitung Klinische Routinedaten und Prädiktion","Institut für Biometrie und Klinische Epidemiologie (CC1)",,,https://biometrie.charite.de/ueber_das_institut/team/,"confidence=high."
Daniel Schulze,"Dr.; AG-Leitung Klinische Routinedaten und Prädiktion","Institut für Biometrie und Klinische Epidemiologie (CC1)",,,https://biometrie.charite.de/ueber_das_institut/team/,"confidence=high. Co-leads the same working group as Kerstin Rubarth."
Robert Röhle,"Robert Röhle, M.Sc.; AG-Leitung Klinische Studien","Institut für Biometrie und Klinische Epidemiologie (CC1)",,,https://biometrie.charite.de/ueber_das_institut/team/,"confidence=high."
Theresa Keller,"Dr.; Leitung wissenschaftliches Studienmanagement","Institut für Biometrie und Klinische Epidemiologie (CC1)",,,https://biometrie.charite.de/ueber_das_institut/team/,"confidence=medium. Study-management rather than research-group leadership; recorded verbatim, ruling left to data/titles.csv."
Felix Balzer,"Prof. Dr. med. Dr. rer. nat.; Professor for Medical Data Science & Chief Medical Information Officer (IMI | CMIO); Director","Institut für Medizinische Informatik (CC1); Data Analytics Research Group","Charité Chief Medical Information Officer",,https://medinfo.charite.de/en/about_us/team/,"confidence=high. Also named institute director in the Charité organigram July 2026."
Akira-Sebastian Poncette,"Prof. Dr. med.; Deputy Director; Section Medical Data and Systems (IMI)","Institut für Medizinische Informatik (CC1); Intelligent Patient Monitoring Research Group; AG Clinical Implementation Science in Digital Health (CIDH)",,,https://medinfo.charite.de/en/about_us/team/,"confidence=high. Leads two of the institute's five research groups."
Heiko Tzschätzsch,"Univ.-Prof. Dr. rer. nat.; Section Image Analysis (IMI)","Institut für Medizinische Informatik (CC1); Imaging and Signals Research Group",,,https://medinfo.charite.de/en/about_us/team/,"confidence=high."
Daniel Fürstenau,"Prof. Dr. rer. pol.; Business Information Systems (IMI)","Institut für Medizinische Informatik (CC1); Data Ecosystems and Care Analytics Research Group",,,https://medinfo.charite.de/en/about_us/team/,"confidence=high."
Stefan Haufe,"Prof. Dr. rer. nat.; Informatician","Institut für Medizinische Informatik (CC1)","Second affiliation not named on this page; check for overlap with TU Berlin / BIFOLD rosters",,https://medinfo.charite.de/en/about_us/team/,"confidence=medium. Listed under 'Professors and Habilitated Researchers'. POSSIBLE DOUBLE COUNT - a person of this name also appears in Berlin machine-learning groups; the page names no second affiliation, so it is flagged rather than asserted."
Olaf Ahlers,"Univ.-Prof. Dr. med.; Head of LOOOP, Anesthesiology Specialist","Institut für Medizinische Informatik (CC1)",,,https://medinfo.charite.de/en/about_us/team/,"confidence=high."
Sebastian Boie,"Prof. Dr. rer. medic. Sebastian Boie, Ph.D.; E-Health and Shared Decision Allocation","Institut für Medizinische Informatik (CC1)",,,https://medinfo.charite.de/en/about_us/team/,"confidence=high."
Katarina Braune,"Univ.-Prof. Dr. med.; Pediatrician and Diabetologist","Institut für Medizinische Informatik (CC1)",,,https://medinfo.charite.de/en/about_us/team/,"confidence=high."
Georgios Antonios Margonis,"PD Dr. med.; Head of the Clinical and AI-Based Surgical Research group","Institut für Medizinische Informatik (CC1)",,,https://medinfo.charite.de/en/about_us/team/,"confidence=high."
Stefan Schaller,"MD; Board-Certified Anesthesiology Specialist","Institut für Medizinische Informatik (CC1)",,,https://medinfo.charite.de/en/about_us/team/,"confidence=medium. Listed under 'Professors and Habilitated Researchers' but with no professorial title printed."
Thomas Tolxdorff,"Prof. Dr. rer. nat.; Senior Professor","Institut für Medizinische Informatik (CC1)",,,https://medinfo.charite.de/en/about_us/team/,"confidence=high. Senior/emeritus-adjacent status - the contract excludes emeritus, so flag for the titles ruling."
Iris Dahlhaus,"Dr. phil. nat.; CMIO Team Lead, Pharmacist","Institut für Medizinische Informatik (CC1) / CMIO team",,,https://medinfo.charite.de/en/about_us/team/,"confidence=medium. Operational CMIO role rather than a research group."
Tina Ellerhausen,"Tina Ellerhausen, M. Sc.; Chief Nursing Information Officer / Deputy CMIO","Institut für Medizinische Informatik (CC1) / CMIO team",,,https://medinfo.charite.de/en/about_us/team/,"confidence=medium. Operational CMIO role rather than a research group."
Michael Ewers,"Prof. Dr.","Institute of Health and Nursing Science (CC1)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Jan Kottner,"Prof. Dr.","Institute of Clinical Nursing Science (CC1)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Julia Leinweber,"Prof. Dr.","Institute of Midwifery (CC1)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Gertraud Stadler,"Prof. Dr.","Institute of Gender in Medicine (GiM) (CC1)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Imre Vida,"Prof. Dr.","Institute of Neuroanatomy (CC2)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Matthias Ochs,"Prof. Dr.","Institute of Functional Anatomy (CC2)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Dietmar Schmitz,"Prof. Dr.","Institute of Cell Biology and Neurobiology (CC2)","NeuroCure Cluster of Excellence (not evidenced by the organigram)",,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high on the Charité role; the NeuroCure link is an unverified note."
Markus Ralser,"Prof. Dr.","Institute of Biochemistry (CC2)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Christian Spahn,"Prof. Dr.","Institute of Medical Physics and Biophysics (CC2)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Wolfgang Kübler,"Prof. Dr.","Institute of Physiology (CC2)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Jörg Geiger,"Prof. Dr.","Institute of Neurophysiology (CC2)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Pontus B. Persson,"Prof. Dr.","Institute of Translational Physiology (CC2)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Sebastian Paris,"Prof. Dr.; Scientific Director CC3","CC3 CharitéCenter for Oral Health Sciences; Institute of Dental, Oral and Maxillary Sciences",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
David Horst,"Prof. Dr.; Scientific Director CC5","CC5 CharitéCenter for Diagnostic Laboratory and Preventive Medicine; Institute of Pathology",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Kai Kappert,"Prof. Dr.","Institute of Diagnostic Laboratory Medicine, Clinical Chemistry and Pathobiochemistry (CC5)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Andreas Diefenbach,"Prof. Dr.","Institute of Microbiology, Infectious Diseases and Immunology (CC5)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Lars Oesterhelweg,"Dr. (acting)","Institute of Forensic Medicine (CC5)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Norbert Konrad,"Prof. Dr.","Institute of Forensic Psychiatry (CC5)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Christine Geffers,"Prof. Dr.","Institute of Hygiene and Environmental Medicine (CC5)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Reinhold Kreutz,"Prof. Dr.","Institute of Clinical Pharmacology and Toxicology (CC5)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Winfried Brenner,"Prof. Dr.; Scientific Director CC6; Chairman of the Clinical Advisory Board","CC6 CharitéCenter for Diagnostic and Interventional Radiology and Nuclear Medicine; Department of Nuclear Medicine",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Jens Vogel-Claussen,"Prof. Dr.","Department of Radiology (including Pediatric Radiology) (CC6)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Mike Wattjes,"Prof. Dr.","Institute of Neuroradiology (CC6)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Claudia Spies,"Prof. Dr.; Scientific Director CC7","CC7 CharitéCenter for Anesthesiology and Intensive Care Medicine; Department of Anesthesiology and Intensive Care Medicine CCM/CVK",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Sascha Treskatsch,"Prof. Dr.","Department of Anesthesiology and Intensive Care Medicine CBF (CC7)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Andreas Greiner,"Prof. Dr.; Scientific Director CC8","CC8 CharitéCenter for Surgery; Department of Vascular Surgery",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Johann Pratschke,"Prof. Dr.","Department of Surgery CCM/CVK (CC8)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Tim Vilz,"Prof. Dr.","Department of General and Visceral Surgery CBF (CC8)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Thorsten Schlomm,"Prof. Dr.","Department of Urology (CC8)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Carsten Perka,"Prof. Dr.; Scientific Director CC9; Scientific Director, Center for Musculoskeletal Surgery (CMSC)","CC9 CharitéCenter for Orthopedics and Traumatology; Center for Musculoskeletal Surgery CCM/CVK",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Ulrich Stöckle,"Prof. Dr.; Managing Director, Center for Musculoskeletal Surgery (CMSC)","Center for Musculoskeletal Surgery CCM/CVK (CC9)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Matthias Pumberger,"Prof. Dr.","Division of Spine Surgery, Orthopedic and Trauma Surgery (CC9)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Wolfgang Ertel,"Prof. Dr.","Department of Traumatology and Reconstructive Surgery CBF (CC9)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Max Heiland,"Prof. Dr.","Department of Oral and Maxillofacial Surgery (CC9)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Martin Möckel,"Prof. Dr.; Scientific Director CC10; Vice Dean of Education, Clinical Affairs","CC10 CharitéCenter for Multidisciplinary Medicine; Department of Emergency Medicine CVK/CCM",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Dominik Paul Modest,"Prof. Dr.","Charité Comprehensive Cancer Center (CC10)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Rajan Somasundaram,"Prof. Dr.","Department of Emergency Medicine CBF (CC10)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Peter Kühnen,"Prof. Dr.","Berlin Center for Rare Diseases (CC10); Department of Pediatric Endocrinology and Diabetology (CC17)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high. Two listed roles; one row."
Knut Mai,"Prof. Dr.","Berlin Center for Rare Diseases (CC10); Department of Endocrinology and Metabolic Diseases (CC13)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high. Two listed roles; one row."
Beate Kampmann,"Prof. Dr.; Scientific Director CC11","CC11 CharitéCenter for Global Health; Institute of International Health",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Christian Drosten,"Prof. Dr.; Scientific Director CC11","CC11 CharitéCenter for Global Health; Institute of Virology",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Martin Witzenrath,"Prof. Dr.; Scientific Director CC12","CC12 CharitéCenter for Internal Medicine and Dermatology; Department of Respiratory Medicine and Critical Care Medicine with Sleep Medicine",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Gerhard Krönke,"Prof. Dr.","Department of Rheumatology and Clinical Immunology (CC12)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Yvonne Dörffel,"Prof. Dr.","Medical Outpatient Department (CC12)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Leif Erik Sander,"Prof. Dr.","Department of Infectious Diseases and Critical Care Medicine (CC12)","Berlin Institute of Health at Charité - co-leads the BCRT research group Personalized Medicine in Infectious Diseases",,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high. JOINT Charité/BIH - also written in the de-bih roster; do not double count."
Chiara Romagnani,"Prof. Dr.","Institute of Medical Immunology (CC12)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Carmen Scheibenbogen,"Prof. Dr.","Division of Immunodeficiencies and post-infectious diseases (CC12)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Matthias Rose,"Prof. Dr.","Department of Psychosomatic Medicine (CC12)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Anett Reißhauer,"Dr.","Physical Medicine (CC12)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high on the listing; no professorial title printed."
Kamran Ghoreschi,"Prof. Dr.","Department of Dermatology, Venerology and Allergology (CC12)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Torsten Zuberbier,"Prof. Dr.","Institute of Allergology (CC12)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Britta Siegmund,"Prof. Dr.; Scientific Director CC13","CC13 CharitéCenter for Internal Medicine with Gastroenterology and Nephrology; Department of Gastroenterology, Infectious Diseases and Rheumatology CBF",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Kai-Uwe Eckardt,"Prof. Dr.","Department of Nephrology and Intensive Medical Care (CC13)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Frank Tacke,"Prof. Dr.","Department of Hepatology and Gastroenterology CCM/CVK (CC13)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Ursula Müller-Werdan,"Prof. Dr.","Department of Geriatrics and Gerontology (CC13)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Michael Ristow,"Prof. Dr.","Institute of Experimental Endocrinology (CC13)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Ulrich Keller,"Prof. Dr.; Scientific Director CC14","CC14 CharitéCenter for Tumor Medicine; Department of Hematology, Oncology and Cancer Immunology CBF","Max Delbrück Center - Keller Lab, Mechanism-based Cancer Therapies",,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high. JOINT Charité/MDC - also written in the de-mdc roster; do not double count."
Sebastian Stintzing,"Prof. Dr.","Department of Hematology, Oncology and Cancer Immunology CCM (CC14)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Lars Bullinger,"Prof. Dr.","Department of Hematology, Oncology and Cancer Immunology CVK (CC14)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Daniel Zips,"Prof. Dr.","Department of Radiation Oncology and Radiotherapy CBF/CVK (CC14)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Johannes B. Huppa,"Prof. Dr.; Professor of Tumor Immunology, Director","Institute of Cancer Immunology (CC14)","Max Delbrück Center - Huppa Lab; German Cancer Consortium (DKTK) Berlin",,https://www.mdc-berlin.de/huppa,"confidence=high. JOINT Charité/MDC - also written in the de-mdc roster; do not double count. The MDC page also names the unit 'Institute for Immunology'."
Axel Pruß,"Prof. Dr. (acting)","Institute of Transfusion Medicine (CC14)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Matthias Endres,"Prof. Dr.; Scientific Director CC15","CC15 CharitéCenter for Neurology, Neurosurgery and Psychiatry; Department of Neurology with Experimental Neurology",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Harald Prüß,"Prof. Dr. med.; Leitung Experimentelle Neurologie","Department of Neurology with Experimental Neurology (CC15)",,,https://neurologie.charite.de/forschung/,"confidence=high. Section head below director level."
Andrea Kühn,"Prof. Dr. med.; Leitung Sektion Bewegungsstörungen und Neuromodulation","Department of Neurology with Experimental Neurology (CC15)",,,https://neurologie.charite.de/forschung/,"confidence=high. Section head below director level."
Petra Ritter,"Prof. Dr. med.; Leitung Sektion Gehirnsimulation","Department of Neurology with Experimental Neurology (CC15)","Berlin Institute of Health at Charité - BIH Johanna Quandt Professor for Brain Simulation, Center of Health Data Sciences",,https://neurologie.charite.de/forschung/,"confidence=high. JOINT Charité/BIH - also written in the de-bih roster; do not double count."
Malek Bajbouj,"Prof. Dr.","Department of Psychiatry and Neurosciences CCM (CC15)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Christian Otte,"Prof. Dr.","Department of Psychiatry and Neurosciences CBF (CC15)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Peter Vajkoczy,"Prof. Dr.","Department of Neurosurgery including Pediatric Neurosurgery (CC15)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Frank Heppner,"Prof. Dr.","Department of Neuropathology (CC15)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Antonia Joussen,"Prof. Dr.; Scientific Director CC16","CC16 CharitéCenter for Audiology/Phoniatrics, Ophthalmology and Otorhinolaryngology; Department of Ophthalmology",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Heidi Olze,"Prof. Dr.","Department of Otorhinolaryngology, Site Management CVK/CCM (CC16)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
Veit Hofmann,"PD Dr.","Department of Otorhinolaryngology, Site Management CBF (CC16)",,,https://www.charite.de/fileadmin/user_upload/portal/charite/organisation/download/organigramm/Overview_of_Departments_and_Institutes.pdf,"confidence=high."
