name,title_verbatim,group_or_dept,other_affiliations,personal_url,evidence_url,notes
Marita Balks,Prof. Dr. Marita Balks,"Hochschullehrer*in; Lehr- und Forschungsgebiet: Investition und Finanzierung; Fachbereich 4: Informatik, Kommunikation und Wirtschaft; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin)",,,https://www.htw-berlin.de/hochschule/personen/person/?eid=4282,"RESEARCH GROUP/LAB: listed under Money, Finance, Trade and Development (Forschungscluster) on https://www.htw-berlin.de/hochschule/personen/person/?eid=4282. Research-output counters on the same page: Projekte (2) | Publikationen (20) | Vorträge / Veranstaltungen (2). Schwerpunkte (verbatim): Corporate Finance, Finanzierung von Offshore-Windparks, Unternehmensbewertung, Kapitalmarkttheorie, Risikomanagement. Other stated functions: Praktikumsbeauftragte*r. Also listed as staff of the degree programmes/units: Wirtschaftsingenieurwesen (B); Wirtschaftsingenieurwesen (M). Campus stated: Campus Wilhelminenhof (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
Andreas Bartelt,Prof. Dr. Andreas Bartelt,"Hochschullehrer*in; Lehr- und Forschungsgebiet: Physik, Erneuerbare Energien, Laser-Spektroskopie, Mikroskopie; Fachbereich 1: Ingenieurwissenschaften - Energie und Information; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin)",,,https://www.htw-berlin.de/hochschule/personen/person/?eid=8021,"RESEARCH GROUP/LAB: HTW states lab leadership — Laborleiter*in — Labore (source https://www.htw-berlin.de/hochschule/personen/person/?eid=8021). Research-output counters on the same page: Projekte (5) | Publikationen (58). Schwerpunkte (verbatim): Perowskit -Solarzellen Spektral- und zeitaufgelöste Mikroskopie. Other stated functions: Laborleiter*in, Prüfungsausschuss - Vorsitzende*r. Also listed as staff of the degree programmes/units: Computer Engineering (B); Computer Engineering (M); Fachgruppe Mathematik/Physik/Chemie; Gesundheitselektronik (B); Informations- und Kommunikationstechnik (B); Informations- und Kommunikationstechnik (M); Labore; Mikrosystemtechnik (B); Mikrosystemtechnik (M). Campus stated: Campus Wilhelminenhof (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
Mirko Barz,Prof. Dr.-Ing. Mirko Barz,Hochschullehrer*in; Lehr- und Forschungsgebiet: Regenerative Energien; Fachbereich 1: Ingenieurwissenschaften - Energie und Information; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin),,,https://www.htw-berlin.de/hochschule/personen/person/?eid=4542,"RESEARCH GROUP/LAB: listed under Klimagerechte Energieversorgungssysteme und energieeffiziente Gebäude (Forschungscluster) | Softwaresysteme und Informatikmethoden für eine nachhaltige Entwicklung (Forschungscluster) on https://www.htw-berlin.de/hochschule/personen/person/?eid=4542. Research-output counters on the same page: Projekte (16) | Publikationen (78) | Vorträge / Veranstaltungen (65) | Betreute Promotionen (6) | Begutachtungen (1). Schwerpunkte (verbatim): Energetische Biomassenutzung, thermochemische und biologisch-/chemische Verfahren der Energiewandlung. Other stated functions: Auswahlkommission - Mitglied, Prüfungsausschuss - Vorsitzende*r. Also listed as staff of the degree programmes/units: Elektrotechnik (B); Elektrotechnik (M); Gebäudeenergie- und -informationstechnik (B); Gebäudeenergie- und -informationstechnik (M); Regenerative Energien (B); Regenerative Energien (M). Campus stated: Campus Wilhelminenhof (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
Birgit Bauer,Prof. Birgit Bauer,"Hochschullehrer*in; Lehr- und Forschungsgebiet: Designkonzeption … und Designtheorie, Designmethodik und Designdiskurs. In meiner Arbeit und Lehre verfolge ich immer einen systemischen Ansatz, der die Menschen in den Mittelpunkt stellt. Theorien und Methoden und Prozesse erscheinen in ihrem jeweiligen Kontext und haben immer auch ihre eigene Bedeutung, sind selbst Ritual und Botschaft. Die Motive und Praktiken im Design kritisch unter die Lupe zu nehmen, gehört zu meinen Forschungsinteressen: - Wie verstehen sich Designer*innen? Was kann Design leisten und wovon ist das politisch und individuell bestimmt? - Alles, was mit Menschen und Systemen zu tun hat: Zum Beispiel Behörden, Nachhaltigkeit, Verhaltensweisen und Beziehungen zur Mit- und Umwelt.; Fachbereich 5: Gestaltung und Kultur; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin)",,,https://www.htw-berlin.de/hochschule/personen/person/?eid=8797,"No research group, lab, Forschungscluster or Forschungsschwerpunkt leadership stated on https://www.htw-berlin.de/hochschule/personen/person/?eid=8797. Research-output counters on the same page: Projekte (11) | Publikationen (58) | Vorträge / Veranstaltungen (29) | Begutachtungen (6) | Mitgliedschaften (3). Schwerpunkte (verbatim): Designmethodik, Designkritik, Design-Didaktik, Designkonzeption, Designtheorie, Diskurs und Kritik. Other stated functions: Auswahlkommission - Mitglied, Fachbereichsrat - Mitglied, Prüfungsausschuss - Mitglied. Also listed as staff of the degree programmes/units: FB5 Fachbereichsrat; Kommunikationsdesign (B); Public Design (M). Campus stated: Campus Wilhelminenhof (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
Christiane Becker,Prof. Dr. Christiane Becker,Hochschullehrer*in; Lehr- und Forschungsgebiet: Mathematik/Physik/Chemie; Fachbereich 1: Ingenieurwissenschaften - Energie und Information; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin),,,https://www.htw-berlin.de/hochschule/personen/person/?eid=9982,"No research group, lab, Forschungscluster or Forschungsschwerpunkt leadership stated on https://www.htw-berlin.de/hochschule/personen/person/?eid=9982. Research-output counters on the same page: Publikationen (80) | Patente (1) | Vorträge / Veranstaltungen (43) | Betreute Promotionen (10) | Begutachtungen (27) | Mitgliedschaften (7). Schwerpunkte (verbatim): Photovoltaik, Optik. Also listed as staff of the degree programmes/units: Fachgruppe Mathematik/Physik/Chemie. Source of professorship: HTW Professor_innenprofile-Katalog."
Torsten Becker,Prof. Dr. Torsten Becker,"Hochschullehrer*in; Lehr- und Forschungsgebiet: Mathematik; Fachbereich 4: Informatik, Kommunikation und Wirtschaft; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin)",,,https://www.htw-berlin.de/hochschule/personen/person/?eid=4410,"No research group, lab, Forschungscluster or Forschungsschwerpunkt leadership stated on https://www.htw-berlin.de/hochschule/personen/person/?eid=4410. Research-output counters on the same page: Publikationen (7) | Vorträge / Veranstaltungen (3). Schwerpunkte (verbatim): Aktuarwissenschaften, Quantitatives Risikomanagement. Other stated functions: Auswahlkommission - Vorsitzende*r, Studiengangssprecher*in. Also listed as staff of the degree programmes/units: Finanzdienstleistungen - Risikomanagement (M); Finanzmathematik, Aktuarwissenschaften und Risikomanagement (M); Quantitative Finance and Data Science (M); Wirtschaftsmathematik (B). Campus stated: Campus Wilhelminenhof (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
Florian Becker-Ritterspach,Prof. Dr. habil. Florian Becker-Ritterspach,"Hochschullehrer*in; Lehr- und Forschungsgebiet: Organization Theory, Comparative Institutionalism, International Business & Management, Emerging Markets, Airline Industry; Fachbereich 3: Wirtschafts- und Rechtswissenschaften; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin)",,http://scholar.google.de/citations?user=RDv8O74AAAAJ&amp;hl=de,https://www.htw-berlin.de/hochschule/personen/person/?eid=9759,"No research group, lab, Forschungscluster or Forschungsschwerpunkt leadership stated on https://www.htw-berlin.de/hochschule/personen/person/?eid=9759. Research-output counters on the same page: Projekte (5) | Publikationen (37) | Vorträge / Veranstaltungen (4) | Betreute Promotionen (3) | Begutachtungen (3). Schwerpunkte (verbatim): - Multinational Enterprises in and from Emerging Markets - Politics, Power & Conflict in Multinational Enterprises - Cross-national Studies on Industrial Relations, Strategy and Business Models in the Airline Industry. Also listed as staff of the degree programmes/units: Arbeits- und Personalmanagement (M). Campus stated: Campus Treskowallee (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
Andre Beinrucker,Prof. Dr. Andre Beinrucker,Hochschullehrer*in; Lehr- und Forschungsgebiet: Applied Statistics; Fachbereich 3: Wirtschafts- und Rechtswissenschaften; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin),,,https://www.htw-berlin.de/hochschule/personen/person/?eid=12186,"No research group, lab, Forschungscluster or Forschungsschwerpunkt leadership stated on https://www.htw-berlin.de/hochschule/personen/person/?eid=12186. Research-output counters on the same page: Projekte (3) | Publikationen (1) | Vorträge / Veranstaltungen (1). Schwerpunkte (verbatim): - Applied statistics, in particular randomised conrolled trials / AB-testing - Biostatistics, e.g. in medical diagnostics - Machine learning - Interactive data visualisation - Teaching statistics and data science - Use of statistical software, e.g. R (RMarkdown, RShiny,...). Also listed as staff of the degree programmes/units: Betriebswirtschaftslehre (B); International Business (B). Campus stated: Campus Treskowallee (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
Jan Berger,Prof. Jan Berger,Hochschullehrer*in; Lehr- und Forschungsgebiet: 3D-Computeranimation; Fachbereich 5: Gestaltung und Kultur; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin),,http://gamedesign.htw-berlin.de/personen/prof-jan-berger/,https://www.htw-berlin.de/hochschule/personen/person/?eid=11590,"No research group, lab, Forschungscluster or Forschungsschwerpunkt leadership stated on https://www.htw-berlin.de/hochschule/personen/person/?eid=11590. Research-output counters on the same page: Projekte (1) | Vorträge / Veranstaltungen (1). Schwerpunkte (verbatim): Character Rigging, Modelling, Animation, Rendering, Virtual Reality (VR), Motion-Capture. Other stated functions: Prüfungsausschuss - Vorsitzende*r. Also listed as staff of the degree programmes/units: Game Design (B). Source of professorship: HTW Professor_innenprofile-Katalog."
Beate Bergter,Prof. Dr. Beate Bergter,"Hochschullehrer*in; Lehr- und Forschungsgebiet: Mathematik; Fachbereich 4: Informatik, Kommunikation und Wirtschaft; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin)",,,https://www.htw-berlin.de/hochschule/personen/person/?eid=9212,"No research group, lab, Forschungscluster or Forschungsschwerpunkt leadership stated on https://www.htw-berlin.de/hochschule/personen/person/?eid=9212. Research-output counters on the same page: Projekte (1) | Publikationen (9) | Vorträge / Veranstaltungen (1). Schwerpunkte (verbatim): Aktuarwissenschaften (Aktuar DAV. ASTIN). DAV-Vertrauensdozentin und DAV-Korrespondentin. Other stated functions: Prüfungsausschuss - Mitglied, Prüfungsberater*in, Studienfachberater*in. Also listed as staff of the degree programmes/units: Finanzdienstleistungen - Risikomanagement (M); Finanzmathematik, Aktuarwissenschaften und Risikomanagement (M); Quantitative Finance and Data Science (M); Wirtschaftsmathematik (B). Campus stated: Campus Wilhelminenhof (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
Ralf Birkelbach,Prof. Dr. Ralf Birkelbach,"Hochschullehrer*in; Lehr- und Forschungsgebiet: Wirtschaftskommunikation; Fachbereich 4: Informatik, Kommunikation und Wirtschaft; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin)",,,https://www.htw-berlin.de/hochschule/personen/person/?eid=10299,"No research group, lab, Forschungscluster or Forschungsschwerpunkt leadership stated on https://www.htw-berlin.de/hochschule/personen/person/?eid=10299. Research-output counters on the same page: Publikationen (1). Other stated functions: Auswahlkommission - Mitglied, Prüfungsausschuss - Mitglied, Prüfungsausschuss - Stellvertretende*r Vorsitzende*r. Also listed as staff of the degree programmes/units: Wirtschaftskommunikation (B); Wirtschaftskommunikation (M). Campus stated: Campus Wilhelminenhof (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
Yasmina Bock,Prof. Dr. Yasmina Bock,Hochschullehrer*in; Lehr- und Forschungsgebiet: Maschinenbau; Fachbereich 2: Ingenieurwissenschaften - Technik und Leben; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin),,,https://www.htw-berlin.de/hochschule/personen/person/?eid=4134,"No research group, lab, Forschungscluster or Forschungsschwerpunkt leadership stated on https://www.htw-berlin.de/hochschule/personen/person/?eid=4134. Research-output counters on the same page: Projekte (1) | Publikationen (2). Other stated functions: Anrechnung von Prüfungsleistungen - Beauftragte*r, Praktikumsbeauftragte*r, Studienfachberater*in, Studiengangssprecher*in. Also listed as staff of the degree programmes/units: Maschinenbau (B) FW. Campus stated: Campus Wilhelminenhof (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
Andrea Bookhagen,Prof. Dr. Andrea Bookhagen,Hochschullehrer*in; Lehr- und Forschungsgebiet: Fashionmanagement / Marketing und Nachhaltigkeit; Fachbereich 5: Gestaltung und Kultur; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin),,,https://www.htw-berlin.de/hochschule/personen/person/?eid=11611,"No research group, lab, Forschungscluster or Forschungsschwerpunkt leadership stated on https://www.htw-berlin.de/hochschule/personen/person/?eid=11611. Research-output counters on the same page: Projekte (6) | Publikationen (18) | Vorträge / Veranstaltungen (4) | Begutachtungen (3) | Mitgliedschaften (3). Schwerpunkte (verbatim): Strategisches (Fashion-)Management, Brandmanagement & Produktmanagement, Marktforschung (insbes. qualitative Markforschung), Konsumentenverhaltensforschung Sustainability Herausgeberin: Bookhagen, A. und Rumler, A.: PraxisWISSEN Marketing – German Journal of Marketing, Periodikum der Arbeitsgemeinschaft für Marketing (AfM) – seit 2020 (www.arbeitsgemeinschaft.marketing) ­* Die Ziele für eine nachhaltige Entwicklung (SDGs) der Vereinten Nationen als Rahmen für das Marketing (Ausgabe 01/2022) ­* Public Marketing und Social Marketing (Ausgabe 01/2021) ­* Innovative Marktforschung (Ausgabe 01/2020…. Other stated functions: Anrechnung von Prüfungsleistungen - Beauftragte*r, Auswahlkommission - Vorsitzende*r, FNK - Mitglied, Fachbereichsrat - Mitglied. Also listed as staff of the degree programmes/units: FB5 Fachbereichsrat; Modedesign (B); Modedesign (M). Campus stated: Campus Wilhelminenhof (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
Steffen Borchers-Tigasson,Prof. Dr.-Ing. Steffen Borchers-Tigasson,"Hochschullehrer*in; Lehr- und Forschungsgebiet: Automation und Intelligente Systeme, Angewandte Künstliche Intelligenz, Agentic Engineering, Modellierung und Simulation; Fachbereich 1: Ingenieurwissenschaften - Energie und Information; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin)",,,https://www.htw-berlin.de/hochschule/personen/person/?eid=12130,"No research group, lab, Forschungscluster or Forschungsschwerpunkt leadership stated on https://www.htw-berlin.de/hochschule/personen/person/?eid=12130. Research-output counters on the same page: Projekte (5) | Publikationen (4). Schwerpunkte (verbatim): Predictive Maintenance, Monitoring, and State of Health Estimation Circuit Breakers, SmartCam, Agentic Systems. Also listed as staff of the degree programmes/units: Elektrotechnik (B); Elektrotechnik (M). Campus stated: Campus Wilhelminenhof (both HTW campuses are in Berlin). Source of professorship: HTW Professor_innenprofile-Katalog."
Susanne Brandhorst,Prof. Susanne Brandhorst,Hochschullehrer*in; Lehr- und Forschungsgebiet: Game Design; Fachbereich 5: Gestaltung und Kultur; Hochschule für Technik und Wirtschaft Berlin (HTW Berlin),,http://gamedesign.htw-berlin.de/personen/prof-susanne-brandhorst/,https://www.htw-berlin.de/hochschule/personen/person/?eid=4233,"RESEARCH GROUP/LAB: HTW states lab leadership — Prüfungsausschuss - Stellvertretende*r Vorsitzende*r, Laborleiter*in, Hochschullehrer*in, Studienfachberater*in, Auswahlkommission - Vorsitzende*r, Studiengangssprecher*in, Praktikumsbeauftragte*r — Game Design (B) (source https://www.htw-berlin.de/hochschule/personen/person/?eid=4233). RESEARCH GROUP/LAB: listed under GAME CHANGER (Forschungscluster) | Kultur Islam (Forschungscluster) on https://www.htw-berlin.de/hochschule/personen/person/?eid=4233. Research-output counters on the same page: Projekte (24) | Publikationen (6) | Vorträge / Veranstaltungen (50). Other stated functions: Auswahlkommission - Vorsitzende*r, Laborleiter*in, Praktikumsbeauftragte*r, Prüfungsausschuss - Stellvertretende*r Vorsitzende*r, Studienfachberater*in, Studiengangssprecher*in. Also listed as staff of the degree programmes/units: Game Design (B); System Design/Game Design (M). Source of professorship: HTW Professor_innenprofile-Katalog."
