name,title_verbatim,group_or_dept,other_affiliations,personal_url,evidence_url,notes
Anja Hennemuth,Prof. Dr.-Ing. Anja Hennemuth,"Fachgebietsleitung, Digital Image Analysis and Modeling, Institut für Technische Informatik und Mikroelektronik, Fakultät IV Elektrotechnik und Informatik, TU Berlin","Charité – Universitätsmedizin Berlin / Deutsches Herzzentrum der Charité (DHZC), Institut für kardiovaskuläre Computer-assistierte Medizin (ICM) — Leitung 'Digitale Bildanalyse & Modellierung'",https://icm.charite.de/forschung/digitale_bildanalyse_modellierung,https://icm.charite.de/metas/person/person/address_detail/prof_dr_ing_anja_hennemuth,"ICM team page (icm.charite.de) lists the institute's 'Leitungsgremium' (leadership board) including 'Prof. Dr. med. Titus Kühne — Leiter des Institut für kardiovaskuläre Computer-assistierte Medizin (ICM)' and 'Prof. Dr.-Ing. Anja Hennemuth — Leitung Digitale Bildanalyse & Modellierung.' Her TU Berlin Fachgebiete entry links directly to this Charité page rather than a tu.berlin page, indicating Charité/DHZC as her primary institutional home with TU Berlin membership held jointly/secondarily."
Wolfgang Hönig,Assistant Professor (tenure-track) [self-described in English on personal site; exact German title (likely Juniorprofessor W1 mit Tenure Track) not confirmed on a TU Berlin page],"Fachgebietsleitung, Multi-Roboter-Systeme (MRS), Institut für Technische Informatik und Mikroelektronik, Fakultät IV Elektrotechnik und Informatik, TU Berlin","Robotics Institute Germany — spokesperson for the Technical Committee (TC) on Multi-Robot Coordination and co-speaker for the TC on Education (a national initiative/network, not a separate employer)",https://imrclab.github.io/,https://whoenig.github.io,"Personal site (whoenig.github.io): 'I am an assistant professor (tenure-track) at TU Berlin heading the Intelligent Multi-Robot Coordination Lab ... Previously, I was an independent junior research group leader at TU Berlin.' No TU Berlin institutional bio page with a German title string was found; the MRS chair entry in the Fachgebiete table links straight to this personal site."
Priyamvada Jadaun,Prof. Dr. Priyamvada Jadaun,"Fachgebietsleitung, Halbleiterbauelemente und Mikroelektroniksysteme (SAM), Institut für Hochfrequenz- und Halbleiter-Systemtechnologien, Fakultät IV Elektrotechnik und Informatik, TU Berlin","Lawrence Berkeley National Laboratory (LBNL), USA — Member (guest/affiliate research appointment, per own bio)",https://www.tu.berlin/sam,https://www.tu.berlin/sam/forschung/leitung,"Own page: 'Prof. Jadaun hat außerdem ein Gaststipendium an der University of California in Berkeley, USA und ist Mitglied am Lawrence Berkeley National Laboratory, USA' (also holds a guest fellowship at UC Berkeley and is a member at LBNL)."
Odej Kao,Prof. Dr. habil. Odej Kao,"Fachgebietsleitung, Distributed and Operating Systems (Verteilte Systeme und Betriebssysteme) (DOS), Institut für Telekommunikationssysteme, Fakultät IV Elektrotechnik und Informatik, TU Berlin",BIFOLD – Berlin Institute for the Foundations of Learning and Data (Fellow) — bifold.berlin/research/people,https://www.tu.berlin/dos,https://www.tu.berlin/dos/team/fachgebietsleitung,"Own CV page lists a number of past (ended) roles — Scientific Advisor Fraunhofer FIRST/FOKUS (2010-2016), Chair of ECDF (2017-2023), Director of Graduate School HEIBRiDS (until 2023) — treated as historical, not current, second affiliations and so not carried into other_affiliations. BIFOLD's own directory currently lists him as a Fellow."
Wilhelm Keusgen,Prof. Dr.-Ing. Wilhelm Keusgen (FGL Strukturprofessur),"Fachgebietsleitung, Hochfrequenzsysteme (HFS), Institut für Hochfrequenz- und Halbleiter-Systemtechnologien, Fakultät IV Elektrotechnik und Informatik, TU Berlin",,https://www.tu.berlin/hfs,https://www.tu.berlin/hfs/ueber-uns/team/prof-dr-ing-wilhelm-keusgen,
Dorothea Kolossa,Prof. Dr.-Ing. Dorothea Kolossa,"Fachgebietsleitung, Elektronische Systeme der Medizintechnik (MTEC), Institut für Energie- und Automatisierungstechnik, Fakultät IV Elektrotechnik und Informatik, TU Berlin",,https://www.tu.berlin/mtec,https://www.tu.berlin/mtec/ueber-uns/leitung/dorothea-kolossa,
Julia Kowal,Prof. Dr.-Ing. Julia Kowal,"Fachgebietsleitung, Elektrische Energiespeichertechnik (EET), Institut für Energie- und Automatisierungstechnik, Fakultät IV Elektrotechnik und Informatik, TU Berlin",,https://www.tu.berlin/eet,https://www.tu.berlin/eet/ueber-uns/team/prof-dr-ing-julia-kowal,
Stephan Kreutzer,Prof. Dr. Stephan Kreutzer,"Fachgebietsleitung, Logik und Semantik (LaS), Institut für Softwaretechnik und Theoretische Informatik, Fakultät IV Elektrotechnik und Informatik, TU Berlin. Also: Geschäftsführender Direktor des Institutes für Softwaretechnik und Theoretische Informatik (Managing Director of the institute)",,https://www.tu.berlin/las,https://www.tu.berlin/las/team/leitung-der-forschungsgruppe/kreutzer,
Axel Küpper,"Prof. Dr. Axel Küpper (Stiftungsprofessur, gefördert durch die Deutsche Telekom AG)","Fachgebietsleitung, Service-centric Networking (SNET), Institut für Telekommunikationssysteme, Fakultät IV Elektrotechnik und Informatik, TU Berlin","Telekom Innovation Laboratories (T-Labs), Deutsche Telekom AG — jointly held chair/lab affiliation",https://www.tu.berlin/snet/,https://www.tu.berlin/snet/ueber-uns/leitung/prof-dr-axel-kuepper,"Own CV: 'seit 12/2009: Professor und Leiter des Lehrstuhls für Service-centric Networking, Technische Universität Berlin (TU Berlin) und Telekom Innovation Laboratories (T-Labs); Stiftungsprofessur gefördert durch die Deutsche Telekom AG.'"
Marianne Maertens,Prof. Dr. Marianne Maertens,"Fachgebietsleitung, Computational Psychology (CP), Institut für Technische Informatik und Mikroelektronik, Fakultät IV Elektrotechnik und Informatik, TU Berlin",,http://www.psyco.tu-berlin.de/,https://www.psyco.tu-berlin.de/maertens.html,
Thomas Magedanz,Prof. Dr.-Ing. habil. Thomas Magedanz,"Fachgebietsleitung, Architekturen der Vermittlungsknoten (AV), Institut für Telekommunikationssysteme, Fakultät IV Elektrotechnik und Informatik, TU Berlin","Fraunhofer-Institut für Offene Kommunikationssysteme (FOKUS) — directs the Next Generation Network Infrastructures (NGNI) competence center there (widely documented joint TU Berlin/Fraunhofer FOKUS role for this chair; not explicitly re-stated on the specific page fetched for this pass, so listed with caution)",https://www.tu.berlin/av,https://www.tu.berlin/av/ueber-uns/prof-dr-thomas-magedanz,Own AV chair page (3674 chars) did not contain an explicit sentence naming Fraunhofer FOKUS in the excerpt reviewed; the Fraunhofer FOKUS NGNI connection is well documented elsewhere for this chair but was not directly re-confirmed on the fetched page in this pass. Recommend re-checking https://www.tu.berlin/av/ueber-uns/prof-dr-thomas-magedanz directly for the explicit statement before relying on this second affiliation.
Volker Markl,Prof. Dr. rer. nat. Volker Markl,"Fachgebietsleitung, Datenbanksysteme und Informationsmanagement (DIMA), Institut für Softwaretechnik und Theoretische Informatik, Fakultät IV Elektrotechnik und Informatik, TU Berlin","BIFOLD – Berlin Institute for the Foundations of Learning and Data — Co-Direktor; Deutsches Forschungszentrum für Künstliche Intelligenz (DFKI), Berlin — Assoziierter Professor",https://www.tu.berlin/dima,https://www.tu.berlin/dima/ueber-uns/prof-dr-volker-markl,Own page: 'Volker Markl ... hat den Lehrstuhl für Datenbanksysteme und Informationsmanagement (DIMA) und ist als Co-Direktor des Berlin Institute for the Foundations of Learning and Data (BIFOLD) tätig. Zudem ist er Assoziierter Professor am Deutschen Forschungszentrum für Künstliche Intelligenz (DFKI) in Berlin.' BIFOLD's own directory lists him under 'Directors'.
Sebastian Möller,Prof. Dr.-Ing. Sebastian Möller,"Fachgebietsleitung, Quality and Usability Lab (QU), Institut für Softwaretechnik und Theoretische Informatik, Fakultät IV Elektrotechnik und Informatik, TU Berlin",DFKI (Deutsches Forschungszentrum für Künstliche Intelligenz) Berlin — Site Director ('Site Director DFKI Berlin') and Head of the Speech and Language Technology research department; BIFOLD — Fellow,https://www.tu.berlin/qu,https://www.tu.berlin/qu/ueber-uns/leitung,DFKI's own Berlin location page (dfki.de/en/web/about-us/locations-contact/berlin) states: 'Site Director DFKI Berlin: Prof. Dr.-Ing. Sebastian Möller' and lists him as head of the 'Speech and Language Technology' research department. BIFOLD's own directory lists him as a Fellow.
Klaus-Robert Müller,Prof. Dr. Klaus-Robert Müller (Full Professor and Chair),"Fachgebietsleitung, Maschinelles Lernen / Intelligente Datenanalyse (IDA), Institut für Softwaretechnik und Theoretische Informatik, Fakultät IV Elektrotechnik und Informatik, TU Berlin","BIFOLD – Berlin Institute for the Foundations of Learning and Data — Director (co-director with Volker Markl); Department of Artificial Intelligence, Korea University, Seoul — (guest/affiliated professorship per own bio); Max Planck Society — External Scientific Member; formerly head of the IDA group at GMD FIRST / Fraunhofer FIRST (1995-2008, historical)",https://web.ml.tu-berlin.de,https://web.ml.tu-berlin.de/author/prof.-dr.-klaus-robert-muller/,"Own bio page lists 'Technical University of Berlin; BIFOLD – Berlin Institute for the Foundations of Learning and Data; Department of Artificial Intelligence, Korea University, Seoul 136-713, Korea; Max Planck Institut für Informatik, 66123 Saarbrücken, Deutschland; Google Research, Brain Team, Berlin, Germany' as affiliations, and states 'Together with Volker Markl he became Director of ... BIFOLD' and 'In 2017 he was elected ... external scientific member of the Max Planck Society.' The Google Research Brain Team Berlin listing on the same page appears to be a historical/affiliate mention rather than a stated current second affiliation and needs a closer read before treating as current."
Uwe Nestmann,Prof. Dr.-Ing. Uwe Nestmann (Professor für Informatik),"Fachgebietsleitung, Modelle und Theorie Verteilter Systeme (MTV), Institut für Softwaretechnik und Theoretische Informatik, Fakultät IV Elektrotechnik und Informatik, TU Berlin",,https://www.tu.berlin/mtv,https://www.tu.berlin/mtv/team/leitung/uwe-nestmann,
Klaus Obermayer,Prof. Dr. Klaus Obermayer (FGL Strukturprofessur),"Fachgebietsleitung, Neuronale Informationsverarbeitung (NI), Institut für Softwaretechnik und Theoretische Informatik, Fakultät IV Elektrotechnik und Informatik, TU Berlin",,https://www.tu.berlin/ni,https://www.tu.berlin/ni/mitarbeitende/leitung-der-forschungsgruppe/klaus-obermayer,
Anna Pappa,Prof. Dr. Anna Pappa (Fachgebietsleitung),"Fachgebietsleitung, Quantenkommunikation und Kryptographie (QCC), Institut für Softwaretechnik und Theoretische Informatik, Fakultät IV Elektrotechnik und Informatik, TU Berlin",,https://www.tu.berlin/qcc,https://www.tu.berlin/qcc/ueber-uns/leitung,
Ronald Plath,Prof. Dr.-Ing. Ronald Plath,"Fachgebietsleitung, Hochspannungs­technik (HT), Institut für Energie- und Automatisierungstechnik, Fakultät IV Elektrotechnik und Informatik, TU Berlin",,https://www.tu.berlin/ht,https://www.tu.berlin/ht/ueber-uns/team,
Jörg Raisch,Prof. Dr.-Ing. Jörg Raisch,"Fachgebietsleitung, Regelungssysteme (RS), Institut für Energie- und Automatisierungstechnik, Fakultät IV Elektrotechnik und Informatik, TU Berlin","Max-Planck-Institut (MPI) für Dynamik komplexer technischer Systeme, Magdeburg — Auswärtiges wissenschaftliches Mitglied (External Scientific Member); currency of this membership as of the snapshot date is not confirmed (own page describes it in the context of his post-habilitation career history)",https://www.tu.berlin/control/,https://www.tu.berlin/control/user-jraisch,"Own page: '... established a research group on systems and control theory at the Max-Planck-Institut (MPI) für Dynamik komplexer technischer Systeme in Magdeburg, Germany, where I was appointed External Scientific Member (Auswärtiges wissenschaftliches Mitglied).' Phrasing is retrospective; not explicitly reconfirmed as still current."
Bernd Rech,Prof. Dr. Bernd Rech,"Fachgebietsleitung, Photovoltaik, Institut für Hochfrequenz- und Halbleiter-Systemtechnologien, Fakultät IV Elektrotechnik und Informatik, TU Berlin","Helmholtz-Zentrum Berlin (HZB) — scientific leadership role, 'Programmsprecher für Erneuerbare Energien' coordinating Helmholtz-wide energy research; the fetched page is HZB's own governance ('Geschäftsführung') page",https://www.helmholtz-berlin.de/zentrum/organisation/gf_de.html,https://www.helmholtz-berlin.de/zentrum/organisation/gf_de.html,"The TU Berlin Fachgebiete table's link for the 'Photovoltaik' chair resolves directly to HZB's leadership/governance page rather than a tu.berlin page (same pattern as Steve Albrecht/PET, both HZB-linked chairs in this institute). Own page text: 'Seit 2008 ist er Programmsprecher für Erneuerbare Energien und koordiniert die Beiträge zur Energieforschung der Helmholtz-Zentren.' Exact TU Berlin professorial title string was not found on the fetched HZB page."
